#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Želim samo da ispunjavam Božju volju.
275-10	7320-7321	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
275-11	7322-7327	Atini	N	PROPN	http://www.wikidata.org/entity/Q1524	LOC	Atina	_	_	_	_	_	_	_	_	
275-12	7328-7333	1912.	A	ADJ	_	_	1912.	_	_	_	_	_	_	_	_	
275-13	7334-7340	godine	N	NOUN	_	_	godina	_	_	_	U ovom kontekstu, '1912. godine' označava kalendarsku godinu po Gregorijanskom kalendaru, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	ChatGPT	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
275-14	7340-7341	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=To je zbir poena dodeljenih za pet činilaca: nivo svesti, cijanoza, stridor, ulazak vazduha i retrakcija.
283-1	7341-7343	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
283-2	7344-7346	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
283-3	7347-7351	zbir	N	NOUN	_	_	zbir	_	_	_	U ovom kontekstu, 'zbir' označava ukupnu količinu poena dobijenu sabiranjem poena za svaki od pet činilaca, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3005861067n	1	ChatGPT	ENG30-05861067-n	
283-4	7352-7357	poena	N	NOUN	_	_	poen	_	_	_	U ovom kontekstu, 'poen' se koristi kao jedinica brojanja za ocenjivanje ili bodovanje različitih činilaca, što je analogno bodovima u igri ili takmičenju.	http://llod.jerteh.rs/WSD/seENG3013610162n	1	ChatGPT	ENG30-13610162-n	
283-5	7358-7368	dodeljenih	A	ADJ	_	_	dodeljen	_	_	_	U ovom kontekstu, 'dodeljenih' znači 'pripisanih' ili 'datih' (poena), a ponuđeno značenje se odnosi na postavljanje na funkciju ili dužnost, što ovde nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3000846944a	1	FIRST	ENG30-00846944-a	
283-6	7369-7371	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
283-7	7372-7375	pet	NUM	NUM	_	_	pet	_	_	_	_	_	_	_	_	
283-8	7376-7384	činilaca	N	NOUN	_	_	činilac	_	_	_	U ovom kontekstu, 'činilac' se odnosi na elemente ili faktore koji doprinose ukupnom zbiru poena, što odgovara značenju 'bilo šta što uzročno doprinosi rezultatu'.	http://llod.jerteh.rs/WSD/seENG3007327805n	3	ChatGPT	ENG30-07327805-n;ENG30-13593219-n;ENG30-13733402-n	
283-9	7384-7385	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	_	
283-10	7386-7390	nivo	N	NOUN	_	_	nivo	_	_	_	U ovom kontekstu, 'nivo' označava specifičnu poziciju ili stepen svesti koji se može identifikovati u kontinuumu stanja svesti, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3013939892n	6	ChatGPT	ENG30-03365991-n;ENG30-05093890-n;ENG30-05131902-n;ENG30-06246896-n;ENG30-13939892-n;ENG30-14428160-n	
283-11	7391-7397	svesti	N	NOUN	_	_	svest	_	_	_	U medicinskom kontekstu, 'nivo svesti' se odnosi na kognitivno stanje pune pozornosti i svesnosti sebe i okoline, što je ključno za procenu pacijentovog stanja.	http://llod.jerteh.rs/WSD/seENG3005675130n	3	ChatGPT	ENG30-05675130-n;ENG30-05675905-n;ENG30-05676911-n	
283-12	7397-7398	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
283-13	7399-7407	cijanoza	N	NOUN	_	_	cijanoza	_	_	_	U medicinskom kontekstu ocenjivanja vitalnih parametara, 'cijanoza' se odnosi na plavičastu promenu boje kože i sluzokože kao znak niskog nivoa kiseonika u krvi, što je u skladu sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3014303009n	1	ChatGPT	ENG30-14303009-n	
283-14	7407-7408	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
283-15	7409-7416	stridor	N	NOUN	_	_	stridor	_	_	_	U medicinskom kontekstu, 'stridor' označava zvižduć zvuk pri disanju koji ukazuje na opstrukciju disajnih puteva, što je u skladu sa ostalim navedenim faktorima u rečenici.	http://llod.jerteh.rs/WSD/seENG3014568194n	1	ChatGPT	ENG30-14568194-n	
283-16	7416-7417	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
283-17	7418-7424	ulazak	N	NOUN	_	_	ulazak	_	_	_	U ovom medicinskom kontekstu, 'ulazak vazduha' se odnosi na čin ulaska vazduha u pluća, što najpreciznije odgovara značenju 'čin ulaska'.	http://llod.jerteh.rs/WSD/seENG3000049003n	3	ChatGPT	ENG30-00049003-n;ENG30-00238022-n;ENG30-07370125-n	
283-18	7425-7432	vazduha	N	NOUN	_	_	vazduh	_	_	_	U ovom medicinskom kontekstu, 'vazduh' se odnosi na smešu gasova, posebno kiseonika, koja je neophodna za disanje i čiji ulazak u pluća se procenjuje.	http://llod.jerteh.rs/WSD/seENG3014841267n	4	ChatGPT	ENG30-08499057-n;ENG30-08653314-n;ENG30-14841267-n;ENG30-14842703-n	
283-19	7433-7434	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
283-20	7435-7445	retrakcija	N	NOUN	_	_	retrakcija	_	_	_	U medicinskom kontekstu, 'retrakcija' se odnosi na povlačenje ili uvlačenje delova tela, kao što su međurebarni prostori pri otežanom disanju, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3000341695n	1	ChatGPT	ENG30-00341695-n	
283-21	7445-7446	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Vakcinacija novorođenčadi protiv hemofilusa influence tipa B počela je 1988. godine i dovela je do dramatičnog pada broja slučajeva ubrzo nakon toga.
284-1	7446-7457	Vakcinacija	N	NOUN	_	_	vakcinacija	_	_	_	U ovom kontekstu, 'vakcinacija' se odnosi na proces primanja vakcine radi zaštite novorođenčadi od zarazne bolesti, što se precizno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3000823884n	1	ChatGPT	ENG30-00823884-n	
284-2	7458-7471	novorođenčadi	N	NOUN	_	_	novorođenčad	_	_	_	U ovom kontekstu, 'novorođenčad' se odnosi na decu koja su tek rođena, odnosno novorođene bebe koje su predmet vakcinacije.	http://llod.jerteh.rs/WSD/seRSSJ31007\_0	1	ChatGPT	RSSJ-31007/0	
284-3	7472-7478	protiv	PREP	ADP	_	_	protiv	_	_	_	_	_	_	_	_	
284-4	7479-7489	hemofilusa	N	NOUN	_	_	hemofilus	1[1569]	hemofilus influence tip B[1569]	NID[1569]	U ovom kontekstu, 'hemofilus influence tip B' se odnosi na bakteriju koja izaziva ozbiljne infekcije kod dece, što je razlog za vakcinaciju novorođenčadi.[2186]	http://llod.jerteh.rs/WSD/seCVMWE0114[2186]	1[2186]	ChatGPT	CVMWE-0114[2186]	
284-5	7490-7499	influence	N	NOUN	_	_	influenca	1[1569]	hemofilus influence tip B[1569]	NID[1569]	U ovom kontekstu, 'hemofilus influence tip B' se odnosi na bakteriju koja izaziva ozbiljne infekcije kod dece, što je razlog za vakcinaciju novorođenčadi.[2186]	http://llod.jerteh.rs/WSD/seCVMWE0114[2186]	1[2186]	ChatGPT	CVMWE-0114[2186]	
284-6	7500-7504	tipa	N	NOUN	_	_	tip	1[1569]	hemofilus influence tip B[1569]	NID[1569]	U ovom kontekstu, 'hemofilus influence tip B' se odnosi na bakteriju koja izaziva ozbiljne infekcije kod dece, što je razlog za vakcinaciju novorođenčadi.[2186]	http://llod.jerteh.rs/WSD/seCVMWE0114[2186]	1[2186]	ChatGPT	CVMWE-0114[2186]	
284-7	7505-7506	B	ABB	X	_	_	B	1[1569]	hemofilus influence tip B[1569]	NID[1569]	U ovom kontekstu, 'hemofilus influence tip B' se odnosi na bakteriju koja izaziva ozbiljne infekcije kod dece, što je razlog za vakcinaciju novorođenčadi.[2186]	http://llod.jerteh.rs/WSD/seCVMWE0114[2186]	1[2186]	ChatGPT	CVMWE-0114[2186]	
284-8	7507-7513	počela	V	VERB	_	_	početi	_	_	_	U ovom kontekstu, 'počela' označava čin započinjanja sprovođenja vakcinacije, što odgovara značenju 'učiniti prvi korak ili korake u sprovođenju neke akcije'.	http://llod.jerteh.rs/WSD/seENG3000345761v	8	ChatGPT	ENG30-00345761-v;ENG30-01070777-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	
284-9	7514-7516	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
284-10	7517-7522	1988.	A	ADJ	_	_	1988.	_	_	_	_	_	_	_	_	
284-11	7523-7529	godine	N	NOUN	_	_	godina	_	_	_	U ovom kontekstu, '1988. godine' označava kalendarsku godinu po Gregorijanskom kalendaru, što je najpreciznije opisano ovim značenjem.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	ChatGPT	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
284-12	7530-7531	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
284-13	7532-7538	dovela	V	VERB	_	_	dovesti	_	_	_	U ovom kontekstu, 'dovesti' znači uzrokovati da se nešto dogodi ili nastane kao posledica, odnosno vakcinacija je uzrokovala pad broja slučajeva.	http://llod.jerteh.rs/WSD/seENG3001662060v	9	ChatGPT	ENG30-00556593-v;ENG30-00660571-v;ENG30-01434140-v;ENG30-01438902-v;ENG30-01618693-v;ENG30-01662060-v;ENG30-01999798-v;ENG30-02077656-v;ENG30-02686625-v	
284-14	7539-7541	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
284-15	7542-7544	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
284-16	7545-7556	dramatičnog	A	ADJ	_	_	dramatičan	_	_	_	U ovom kontekstu, 'dramatičan' znači 'veoma veliki' ili 'značajan', a ne 'senzacionalan po izgledu ili uzbudljiv po efektu', pa nijedno ponuđeno značenje nije odgovarajuće.	http://llod.jerteh.rs/WSD/seENG3001284212a	1	FIRST	ENG30-01284212-a	
284-17	7557-7561	pada	N	NOUN	_	_	pad	_	_	_	U ovom kontekstu, 'pad' se odnosi na promenu broja slučajeva na manju vrednost, što najpreciznije odgovara značenju 'promena ka nečemu manjem ili nižem'.	http://llod.jerteh.rs/WSD/seENG3013457378n	10	ChatGPT	ENG30-00067707-n;ENG30-00076884-n;ENG30-00756919-n;ENG30-05111835-n;ENG30-07361128-n;ENG30-07478531-n;ENG30-13456567-n;ENG30-13457378-n;ENG30-14422488-n;ENG30-14489113-n	
284-18	7562-7567	broja	N	NOUN	_	_	broj	_	_	_	U ovom kontekstu, 'broj' se odnosi na ukupno izbrojanu veličinu slučajeva bolesti, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3013591761n	6	ChatGPT	ENG30-05121418-n;ENG30-06326526-n;ENG30-06391766-n;ENG30-06596978-n;ENG30-06807198-n;ENG30-13591761-n	
284-19	7568-7577	slučajeva	N	NOUN	_	_	slučaj	_	_	_	U ovom kontekstu, 'slučajevi' se odnosi na pojedinačne pojave bolesti, odnosno na primere obolelih od hemofilusa influence tipa B.	http://llod.jerteh.rs/WSD/seENG3007308889n	7	ChatGPT	ENG30-06649426-n;ENG30-06784966-n;ENG30-07300960-n;ENG30-07308889-n;ENG30-09898892-n;ENG30-13766436-n;ENG30-13943400-n	
284-20	7578-7583	ubrzo	ADV	ADV	_	_	ubrzo	_	_	_	U ovom kontekstu, 'ubrzo' znači da je pad broja slučajeva usledio nakon vrlo kratkog vremena od početka vakcinacije, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seDRJ0182833\_0	1	ChatGPT	DRJ0-182833/0	
284-21	7584-7589	nakon	PREP	ADP	_	_	nakon	_	_	_	_	_	_	_	_	
284-22	7590-7594	toga	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
284-23	7594-7595	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Godine 2008. WestNet će izgraditi punkt za utovar i transport rude gvožđa.
288-1	7595-7601	Godine	N	NOUN	_	_	godina	_	_	_	U ovom kontekstu, 'godine 2008.' označava kalendarsku godinu po Gregorijanskom kalendaru, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	ChatGPT	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
288-2	7602-7607	2008.	A	ADJ	_	_	2008.	_	_	_	_	_	_	_	_	
288-3	7608-7615	WestNet	F	X	*	ORG	WestNet	_	_	_	_	_	_	_	_	
288-4	7616-7618	će	V	AUX	_	_	hteti	_	_	_	_	_	_	_	_	
288-5	7619-7628	izgraditi	V	VERB	_	_	izgraditi	_	_	_	U ovom kontekstu, 'izgraditi' se odnosi na fizičko angažovanje u izgradnji punkta za utovar i transport, što najpreciznije odgovara značenju 'biti angažovan u izgradnji'.	http://llod.jerteh.rs/WSD/seENG3001685601v	3	ChatGPT	ENG30-00094460-v;ENG30-01655505-v;ENG30-01685601-v	
288-6	7629-7634	punkt	N	NOUN	_	_	punkt	_	_	_	U ovom kontekstu, 'punkt' označava određeno mesto ili prostor namenjen za utovar i transport rude gvožđa, što odgovara trećem ponuđenom značenju.	http://llod.jerteh.rs/WSD/seDRJ0220124\_2	3	ChatGPT	DRJ0-220124/1а.;DRJ0-220124/1б.;DRJ0-220124/2	
288-7	7635-7637	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
288-8	7638-7644	utovar	N	NOUN	_	_	utovar	_	_	_	U ovom kontekstu, 'utovar' se odnosi na radnje i proces stavljanja rude gvožđa u transportna sredstva, što odgovara značenju 'raditi oko utovaranja nečega'.	http://llod.jerteh.rs/WSD/seENG3000713952n	1	ChatGPT	ENG30-00713952-n	
288-9	7645-7646	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
288-10	7647-7656	transport	N	NOUN	_	_	transport	_	_	_	Nijedno ponuđeno značenje ne odgovara jer se u kontekstu rečenice 'transport' odnosi na prevoz rude gvožđa, a ne na razmenu molekula u fluidima ili ćelijama.	http://llod.jerteh.rs/WSD/seENG3013570236n	1	FIRST	ENG30-13570236-n	
288-11	7657-7661	rude	N	NOUN	_	_	ruda	_	_	_	U ovom kontekstu, 'ruda' se odnosi na mineral iz kojeg se dobija gvožđe, što odgovara značenju mineral u čijem je sastavu metal u dovoljnoj količini da bi se eksploatisao.	http://llod.jerteh.rs/WSD/seENG3014688500n	1	ChatGPT	ENG30-14688500-n	
288-12	7662-7668	gvožđa	N	NOUN	_	_	gvožđe	_	_	_	U ovom kontekstu, 'gvožđe' se odnosi na metalni element koji se koristi u industriji, što odgovara opisu iz ponuđenog značenja.	http://llod.jerteh.rs/WSD/seENG3014642417n	1	ChatGPT	ENG30-14642417-n	
288-13	7668-7669	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Herc je verovao u stilsku restauraciju, ali ju je primenjivao umereno, s dobrim ukusom i zdravim razumom.
293-1	7669-7673	Herc	N	PROPN	http://www.wikidata.org/entity/Q2905059	PERS	Herc	_	_	_	_	_	_	_	_	
293-2	7674-7676	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
293-3	7677-7684	verovao	V	VERB	_	_	verovati	_	_	_	U ovom kontekstu, 'verovati' znači prihvatiti kao istinu ili biti uveren u ispravnost stilske restauracije, što najpreciznije odgovara značenju ENG30-00683280-v.	http://llod.jerteh.rs/WSD/seENG3000683280v	7	ChatGPT	ENG30-00683280-v;ENG30-00683930-v;ENG30-00688377-v;ENG30-00689344-v;ENG30-00721098-v;ENG30-00727791-v;ENG30-01826723-v	
293-4	7685-7686	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
293-5	7687-7694	stilsku	A	ADJ	_	_	stilski	_	_	_	U ovom kontekstu, 'stilski' se odnosi na restauraciju u skladu sa određenim umetničkim ili arhitektonskim stilom, a ne na upotrebu jezika, pa ponuđeno značenje nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3002018296a	1	FIRST	ENG30-02018296-a	
293-6	7695-7707	restauraciju	N	NOUN	_	_	restauracija	_	_	_	U ovom kontekstu, 'restauracija' se odnosi na čin vraćanja stilskih elemenata ili umetničkih dela u zadovoljavajući, izvorni položaj, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000268557n	4	ChatGPT	ENG30-00089351-n;ENG30-00268557-n;ENG30-04083468-n;ENG30-14424517-n	
293-7	7707-7708	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
293-8	7709-7712	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
293-9	7713-7715	ju	PRO	PRON	_	_	ona	_	_	_	_	_	_	_	_	
293-10	7716-7718	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
293-11	7719-7730	primenjivao	V	VERB	_	_	primenjivati	_	_	_	U ovom kontekstu, 'primenjivati' znači koristiti ili sprovoditi određeni pristup (stilsku restauraciju), što se najviše poklapa sa značenjem 'fizički dati ili preneti', odnosno sprovesti nešto u delo.	http://llod.jerteh.rs/WSD/seENG3002309165v	3	ChatGPT	ENG30-02309165-v;ENG30-02309374-v;ENG30-02560164-v	
293-12	7731-7738	umereno	ADV	ADV	_	_	umereno	_	_	_	U ovom kontekstu, 'umereno' znači da je Herc primenjivao stilsku restauraciju na način koji nije preteran, već sa merom, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3000033562b	1	ChatGPT	ENG30-00033562-b	
293-13	7738-7739	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
293-14	7740-7741	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
293-15	7742-7748	dobrim	A	ADJ	_	_	dobar	_	_	_	U ovom kontekstu, 'dobar ukus' znači da je ukus poželjan i pozitivan, odnosno odgovara estetskim standardima i prikladan je za situaciju, što se poklapa sa značenjem 'imati poželjne ili pozitivne kvalitete, posebno one koji su pogodni za određenu stvar'.	http://llod.jerteh.rs/WSD/seENG3001123148a	7	ChatGPT	ENG30-00106020-a;ENG30-00775611-a;ENG30-01123148-a;ENG30-01129977-a;ENG30-01983162-a;ENG30-02036934-a;ENG30-02226162-a	
293-16	7749-7755	ukusom	N	NOUN	_	_	ukus	_	_	_	U ovom kontekstu, 'ukus' se odnosi na sposobnost procene i primene estetskih vrednosti, što je u skladu sa značenjem istančanog razlikovanja, posebno estetskih vrednosti.	http://llod.jerteh.rs/WSD/seENG3005749619n	3	ChatGPT	ENG30-00882702-n;ENG30-05715283-n;ENG30-05749619-n	
293-17	7756-7757	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
293-18	7758-7765	zdravim	A	ADJ	_	_	zdrav	1[1574]	zdrav razum[1574]	NID[1574]	U ovom kontekstu, 'zdrav razum' se odnosi na sposobnost logičkog i praktičnog rasuđivanja, što implicira da je Herc pristupao restauraciji razumno i promišljeno.[2193]	http://llod.jerteh.rs/WSD/seLLM0338[2193]	1[2193]	ChatGPT	LLM-0338[2193]	
293-19	7766-7773	razumom	N	NOUN	_	_	razum	1[1574]	zdrav razum[1574]	NID[1574]	U ovom kontekstu, 'zdrav razum' se odnosi na sposobnost logičkog i praktičnog rasuđivanja, što implicira da je Herc pristupao restauraciji razumno i promišljeno.[2193]	http://llod.jerteh.rs/WSD/seLLM0338[2193]	1[2193]	ChatGPT	LLM-0338[2193]	
293-20	7773-7774	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kako bi sprečila pridruživanje Osmanskog carstva silama Trojne antante, Nemačka je ohrabrila Rumuniju i Bugarsku da priđu Centralnim silama.
294-1	7774-7778	Kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	
294-2	7779-7781	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
294-3	7782-7790	sprečila	V	VERB	_	_	sprečiti	_	_	_	U ovom kontekstu, 'sprečiti' znači onemogućiti da se dogodi određeni događaj (pridruživanje Osmanskog carstva Antanti), što najpreciznije odgovara značenju prevencije iz ovog ID-ja.	http://llod.jerteh.rs/WSD/seENG3002452885v	4	ChatGPT	ENG30-02450505-v;ENG30-02452885-v;ENG30-02453321-v;ENG30-02558172-v	
294-4	7791-7804	pridruživanje	N	NOUN	_	_	pridruživanje	_	_	_	U ovom kontekstu, 'pridruživanje' označava čin pristupanja ili ulaska u savez ili grupu (savezničke sile), a ne sticanje teritorije osvajanjem ili okupacijom, što je jedino ponuđeno značenje.	http://llod.jerteh.rs/WSD/seENG3000078536n	1	FIRST	ENG30-00078536-n	
294-5	7805-7814	Osmanskog	A	ADJ	http://www.wikidata.org/entity/Q12560[636]	LOC[636]	osmanski	_	_	_	U ovom kontekstu, 'osmanski' se odnosi na Osmansko carstvo, što odgovara značenju 'osmanlijski; turski'.	http://llod.jerteh.rs/WSD/seDRJ0210063\_0	1	ChatGPT	DRJ0-210063/0	
294-6	7815-7822	carstva	N	NOUN	http://www.wikidata.org/entity/Q12560[636]	LOC[636]	carstvo	_	_	_	U ovom kontekstu, 'carstvo' se odnosi na grupu zemalja (Osmansko carstvo) koje su bile pod jedinstvenom vlašću, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3008052413n	4	ChatGPT	ENG30-07940448-n;ENG30-07940552-n;ENG30-08052413-n;ENG30-08557482-n	
294-7	7823-7829	silama	N	NOUN	_	_	sila	_	_	_	U ovom kontekstu, 'sile' se odnosi na države ili saveze država koje poseduju moć, uticaj ili autoritet na međunarodnoj sceni, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3010461424n	8	ChatGPT	ENG30-00103834-n;ENG30-01128655-n;ENG30-04809642-n;ENG30-05030680-n;ENG30-05194578-n;ENG30-08198398-n;ENG30-10461424-n;ENG30-11458624-n	
294-8	7830-7836	Trojne	A	ADJ	http://www.wikidata.org/entity/Q177859[637]	ORG[637]	trojni	_	_	_	U ovom kontekstu, 'Trojna antanta' označava savez koji se sastoji od tri države, što odgovara značenju 'koji se sastoji od tri dela, trostruk'.	http://llod.jerteh.rs/WSD/seRSSJ53425\_0	1	ChatGPT	RSSJ-53425/0	
294-9	7837-7844	antante	N	NOUN	http://www.wikidata.org/entity/Q177859[637]	ORG[637]	antanta	_	_	_	U ovom kontekstu, 'antanta' se odnosi na savez Engleske, Rusije i Francuske tokom Prvog svetskog rata, što je jedno od ponuđenih značenja.	http://llod.jerteh.rs/WSD/seDRJ0225220\_0	1	ChatGPT	DRJ0-225220/0	
294-10	7844-7845	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
294-11	7846-7853	Nemačka	N	PROPN	http://www.wikidata.org/entity/Q183	LOC	Nemačka	_	_	_	_	_	_	_	_	
294-12	7854-7856	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
294-13	7857-7866	ohrabrila	V	VERB	_	_	ohrabriti	_	_	_	U ovom kontekstu, 'ohrabrila' znači da je Nemačka dala ohrabrenje Rumuniji i Bugarskoj da se pridruže Centralnim silama, što najpreciznije odgovara značenju 'dati ohrabrenje'.	http://llod.jerteh.rs/WSD/seENG3001817938v	3	ChatGPT	ENG30-00771341-v;ENG30-01817938-v;ENG30-01818235-v	
294-14	7867-7875	Rumuniju	N	PROPN	http://www.wikidata.org/entity/Q218	LOC	Rumunija	_	_	_	_	_	_	_	_	
294-15	7876-7877	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
294-16	7878-7886	Bugarsku	N	PROPN	http://www.wikidata.org/entity/Q219	LOC	Bugarska	_	_	_	_	_	_	_	_	
294-17	7887-7889	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
294-18	7890-7895	priđu	V	VERB	_	_	prići	_	_	_	U ovom kontekstu, 'prići' znači da Rumunija i Bugarska treba da se pridruže Centralnim silama, odnosno da im se približe u političkom i vojnom smislu.	http://llod.jerteh.rs/WSD/seENG3002053941v	5	ChatGPT	ENG30-00990655-v;ENG30-01849746-v;ENG30-02053941-v;ENG30-02439281-v;ENG30-02703952-v	
294-19	7896-7906	Centralnim	A	ADJ	http://www.wikidata.org/entity/Q152283[638]	ORG[638]	centralni	_	_	_	U ovom kontekstu, 'Centralne sile' se odnosi na savez država koje su bile grupisane oko zajedničke svrhe i centra moći tokom Prvog svetskog rata, što odgovara značenju koncentrisan ili grupisan oko centralne tačke ili svrhe.	http://llod.jerteh.rs/WSD/seENG3000509915a	3	ChatGPT	ENG30-00509915-a;ENG30-00820458-a;ENG30-01277097-a	
294-20	7907-7913	silama	N	NOUN	http://www.wikidata.org/entity/Q152283[638]	ORG[638]	sila	_	_	_	U ovom kontekstu, 'sile' se odnosi na države ili saveze država koje su učestvovale u Prvom svetskom ratu, što odgovara značenju jedinica koje su deo nekog roda vojske ili vojnih saveza.	http://llod.jerteh.rs/WSD/seENG3008198398n	8	ChatGPT	ENG30-00103834-n;ENG30-01128655-n;ENG30-04809642-n;ENG30-05030680-n;ENG30-05194578-n;ENG30-08198398-n;ENG30-10461424-n;ENG30-11458624-n	
294-21	7913-7914	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Iako je poznato da je nekolicina mineralnih zrna iz eona hadajk, najstarije stenske formacije izložene na površini Zemlje su iz eona arhaik.
296-1	7914-7918	Iako	CONJ	SCONJ	_	_	iako	_	_	_	_	_	_	_	_	
296-2	7919-7921	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
296-3	7922-7929	poznato	A	ADJ	_	_	poznat	_	_	_	U ovom kontekstu, 'poznato' znači da je nešto identifikovano sa sigurnošću, odnosno da je utvrđeno ili dokazano da su neka mineralna zrna iz eona hadajk.	http://llod.jerteh.rs/WSD/seENG3001375174a	3	ChatGPT	ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	
296-4	7930-7932	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
296-5	7933-7935	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
296-6	7936-7946	nekolicina	N	NOUN	_	_	nekolicina	_	_	_	U ovom kontekstu, 'nekolicina' se odnosi na mali broj mineralnih zrna, što su predmeti, pa je ovo značenje najpreciznije.	http://llod.jerteh.rs/WSD/seDRJ0206396\_2	2	ChatGPT	DRJ0-206396/1;DRJ0-206396/2	
296-7	7947-7957	mineralnih	A	ADJ	_	_	mineralan	_	_	_	U ovom kontekstu, 'mineralnih' se odnosi na zrna koja su sastavljena od materije koja nije biljna ili životinjska, već su anorganskog, mineralnog porekla.	http://llod.jerteh.rs/WSD/seENG3001680559a	1	ChatGPT	ENG30-01680559-a	
296-8	7958-7962	zrna	N	NOUN	_	_	zrno	_	_	_	U ovom kontekstu, 'zrno' se odnosi na mali, okrugli oblik mineralnih čestica, a ne na jestivo seme ili žitaricu.	http://llod.jerteh.rs/WSD/seENG3013901585n	3	ChatGPT	ENG30-07709046-n;ENG30-12156819-n;ENG30-13901585-n	
