#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Zatim se imenuje izvestilac koji će sastaviti mišljenje Komiteta.
327-22	27369-27377	oslobađa	V	VERB	_	_	oslobađati	3	oslobađati se	IRV	*[644]	simple_wsd - CVMWE-0270:0.4573::odbaciti od sebe, otkloniti (nešto), ratosiljati se nečega - ENG30-00069295-v:0.3250::generisati (se) i odvajati (se) od ćelija ili telesnih tečnosti[2213]	http://llod.jerteh.rs/WSD/seCVMWE0270[2213]	2[2213]	simple_wsd	CVMWE-0270;ENG30-00069295-v[2213]	
327-23	27378-27379	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
327-24	27380-27389	pljuvačku	N	NOUN	_	_	pljuvačka	_	_	_	*	simple_wsd - ENG30-05416198-n:0.6304::bistra tečnost koju luče pljuvačne žlezde i sluzne žlezde u ustima; vlaži usta i započinje varenje skroba	http://llod.jerteh.rs/WSD/seENG3005416198n	1	simple_wsd	ENG30-05416198-n	
327-25	27389-27390	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Sukobi između Filipa i Jovana Bez Zemlje odmah su nastavljeni.
328-1	27390-27396	Sukobi	N	NOUN	_	_	sukob	_	_	_	*	simple_wsd - ENG30-01169744-n:0.6447::Čin kojim se suprotstavljene grupe konfrontiraju. - ENG30-01168961-n:0.5285::Borba među rivalima. - ENG30-13979064-n:0.4768::nedostatak dogovora ili harmonije	http://llod.jerteh.rs/WSD/seENG3001169744n	4	simple_wsd	ENG30-00959376-n;ENG30-01168961-n;ENG30-01169744-n;ENG30-13979064-n	
328-2	27397-27403	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	_	
328-3	27404-27410	Filipa	N	PROPN	http://www.wikidata.org/entity/Q121130	PERS	Filip	_	_	_	_	_	_	_	_	_	
328-4	27411-27412	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
328-5	27413-27419	Jovana	N	PROPN	http://www.wikidata.org/entity/Q129308[110]	PERS[110]	Jovan	_	_	_	_	_	_	_	_	_	
328-6	27420-27423	Bez	PREP	ADP	http://www.wikidata.org/entity/Q129308[110]	PERS[110]	bez	_	_	_	_	_	_	_	_	_	
328-7	27424-27430	Zemlje	N	NOUN	http://www.wikidata.org/entity/Q129308[110]	PERS[110]	zemlja	_	_	_	*	simple_wsd - ENG30-09451517-n:0.6865::Spoljašnji, vanjski omotač zemlje ili mora. - ENG30-13250048-n:0.6673::Zemlja na kojoj se nalazi nekretnina. - ENG30-09335240-n:0.6490::Materija iz gornjeg sloja Zemljine površine na kojoj mogu da rastu biljke (posebno kada se radi o njenom kvalitetu ili …	http://llod.jerteh.rs/WSD/seENG3009451517n	11	simple_wsd	ENG30-08168978-n;ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	
328-8	27431-27436	odmah	ADV	ADV	_	_	odmah	_	_	_	*	simple_wsd - ENG30-00105603-b:0.6422::sa malim ili bez zakašnjenja - ENG30-00105467-b:0.6237::odmah (obično modifikuje nepoželjan događaj) - ENG30-00048739-b:0.6211::bez odlaganja ili oklevanja; bez vremenskog razmaka	http://llod.jerteh.rs/WSD/seENG3000105603b	4	simple_wsd	ENG30-00048739-b;ENG30-00105467-b;ENG30-00105603-b;ENG30-00181342-b	
328-9	27437-27439	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
328-10	27440-27451	nastavljeni	V	VERB	_	_	nastaviti	_	_	_	*	simple_wsd - ENG30-02684924-v:0.6824::Nastaviti određeno stanje, uslov ili aktivnost. - ENG30-02618001-v:0.6340::biti ili nastaviti biti u određenom stanju - ENG30-01995549-v:0.5630::može se koristiti i u vremenskom smislu	http://llod.jerteh.rs/WSD/seENG3002684924v	8	simple_wsd	ENG30-00118523-v;ENG30-00350104-v;ENG30-01992503-v;ENG30-01995549-v;ENG30-02618001-v;ENG30-02679899-v;ENG30-02684924-v;ENG30-02747709-v	
328-11	27451-27452	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Bakterije iz iste grupe izazivaju i tuberkulozu i lepru.
329-1	27452-27461	Bakterije	N	NOUN	_	_	bakterija	_	_	_	*	simple_wsd - ENG30-01348530-n:0.4842::Jednoćelijski ili nećelijski loptasti, spiralni ili štapičast organizam koji nema hlorofila i reprodukuje se spajanjem;…	http://llod.jerteh.rs/WSD/seENG3001348530n	1	simple_wsd	ENG30-01348530-n	
329-2	27462-27464	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	_	
329-3	27465-27469	iste	A	ADJ	_	_	isti	_	_	_	*	simple_wsd - ENG30-01411065-a:0.4689::jednak po količini ili vrednosti - ENG30-01410606-a:0.4626::ima iste ili slične karakteristike - ENG30-02062670-a:0.4179::slično ili uporedivo prema vrsti ili kvalitetu ili količini ili stepenu	http://llod.jerteh.rs/WSD/seENG3001411065a	4	simple_wsd	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	
329-4	27470-27475	grupe	N	NOUN	_	_	grupa	_	_	_	*	simple_wsd - ENG30-08240169-n:0.5979::Nezvanična asocijacija ljudi ili grupa. - ENG30-08215044-n:0.5759::grupa ljudi koji se bave zajedničkom delatnošću - ENG30-13782769-n:0.5536::odnos koji je rezultat interakcije ili zavisnosti	http://llod.jerteh.rs/WSD/seENG3008240169n	10	simple_wsd	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	
329-5	27476-27485	izazivaju	V	VERB	_	_	izazivati	_	_	_	*	simple_wsd - ENG30-01789270-v:0.6175::izazvati osećanje ozlojeđenosti ili ogorčenosti - ENG30-02374924-v:0.4877::Ponašati se osiono, raditi naglo, bez dozvole. - ENG30-02116980-v:0.4816::provocirati ili uzbuditi	http://llod.jerteh.rs/WSD/seENG3001789270v	9	simple_wsd	ENG30-00503164-v;ENG30-00794079-v;ENG30-01156406-v;ENG30-01645601-v;ENG30-01789270-v;ENG30-02116118-v;ENG30-02116980-v;ENG30-02374924-v;ENG30-02554647-v	
329-6	27486-27487	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
329-7	27488-27499	tuberkulozu	N	NOUN	_	_	tuberkuloza	_	_	_	*	simple_wsd - ENG30-14143415-n:0.6058::infekcija koja se prenosi udisanjem ili gutanjem bacila tuberkuloze i manifestuje se groznicom i malim lezijama (obično… - ENG30-14144064-n:0.4241::utičući na pluća sa progresivnim oduzimanjem snage telu	http://llod.jerteh.rs/WSD/seENG3014143415n	2	simple_wsd	ENG30-14143415-n;ENG30-14144064-n	
329-8	27500-27501	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
329-9	27502-27507	lepru	N	NOUN	_	_	lepra	_	_	_	*	simple_wsd - ENG30-14136187-n:0.5311::hronična granulomatozna zarazna bolest koja se javlja u tropskim i suptropskim regionima; karakteriše je upaljeni čvori…	http://llod.jerteh.rs/WSD/seENG3014136187n	1	simple_wsd	ENG30-14136187-n	
329-10	27507-27508	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=U međuvremenu se povećavaju ovlašćenja aktuelnog predsednika Republike.
330-1	27508-27509	U	PREP	ADP	_	_	u	1[323]	u međuvremenu[323]	AdvID[323]	*[645]	simple_wsd - LLM-0275:0.6316::U periodu između dva događaja; za to vreme.[2214]	http://llod.jerteh.rs/WSD/seLLM0275[2214]	1[2214]	simple_wsd	LLM-0275[2214]	
330-2	27510-27521	međuvremenu	N	NOUN	_	_	međuvreme	1[323]	u međuvremenu[323]	AdvID[323]	*[645]	simple_wsd - LLM-0275:0.6316::U periodu između dva događaja; za to vreme.[2214]	http://llod.jerteh.rs/WSD/seLLM0275[2214]	1[2214]	simple_wsd	LLM-0275[2214]	
330-3	27522-27524	se	PAR	PART	_	_	se	3	*	IRV	*[646]	simple_wsd - CVMWE-0328:0.4471::postati veći u oblimu, količini, broju, vrednosti[2215]	http://llod.jerteh.rs/WSD/seCVMWE0328[2215]	1[2215]	simple_wsd	CVMWE-0328[2215]	
330-4	27525-27535	povećavaju	V	VERB	_	_	povećavati	3	povećavati se	IRV	*[646]	simple_wsd - CVMWE-0328:0.4471::postati veći u oblimu, količini, broju, vrednosti[2215]	http://llod.jerteh.rs/WSD/seCVMWE0328[2215]	1[2215]	simple_wsd	CVMWE-0328[2215]	
330-5	27536-27546	ovlašćenja	N	NOUN	_	_	ovlašćenje	_	_	_	*	simple_wsd - ENG30-01140658-n:0.6464::mandat koji se daje vladi i njenoj politici putem izborne pobede - ENG30-05196582-n:0.6320::Moć ili pravo da se izdaju naređenja ili da se odlučuje. - ENG30-06522501-n:0.5929::ugovor o iznajmljivanju ili zakupu prevoza	http://llod.jerteh.rs/WSD/seENG3001140658n	6	simple_wsd	ENG30-01124246-n;ENG30-01140658-n;ENG30-05196582-n;ENG30-06522501-n;ENG30-06556481-n;ENG30-06689297-n	
330-6	27547-27556	aktuelnog	A	ADJ	_	_	aktuelan	_	_	_	*	simple_wsd - ENG30-00667208-a:0.4873::koji trenutno obavlja funkciju - ENG30-00668053-a:0.4519::koji je od interesa u datom trenutku	http://llod.jerteh.rs/WSD/seENG3000667208a	2	simple_wsd	ENG30-00667208-a;ENG30-00668053-a	
330-7	27557-27568	predsednika	N	NOUN	http://www.wikidata.org/entity/Q248577[111]	ROLE[111]	predsednik	2[324]	predsednik republike[324]	NID[324]	*[647]	simple_wsd - ENG30-10467179-n:0.4857::Glavni šef republike.[2216]	http://llod.jerteh.rs/WSD/seENG3010467179n[2216]	1[2216]	simple_wsd	ENG30-10467179-n[2216]	
330-8	27569-27578	Republike	N	NOUN	http://www.wikidata.org/entity/Q248577[111]	ROLE[111]	republika	2[324]	predsednik republike[324]	NID[324]	*[647]	simple_wsd - ENG30-10467179-n:0.4857::Glavni šef republike.[2216]	http://llod.jerteh.rs/WSD/seENG3010467179n[2216]	1[2216]	simple_wsd	ENG30-10467179-n[2216]	
330-9	27578-27579	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Samo ako izolujemo sile koje deluju na određeno telo, pojavljuju se avanzirani potencijali.
331-1	27579-27583	Samo	ADV	ADV	_	_	samo	_	_	_	*	simple_wsd - ENG30-00011011-b:0.5546::ne pre nego (događaj, vremenski trenutak) - ENG30-00158309-b:0.4817::ukazivanje na tačnost ili preciznost - ENG30-00004722-b:0.4291::i ništa više; ne više nego, svega	http://llod.jerteh.rs/WSD/seENG3000011011b	6	simple_wsd	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	
331-2	27584-27587	ako	CONJ	SCONJ	_	_	ako	_	_	_	_	_	_	_	_	_	
331-3	27588-27597	izolujemo	V	VERB	_	_	izolovati	_	_	_	*	simple_wsd - ENG30-00494269-v:0.4968::razdvojiti od drugih - ENG30-00495808-v:0.4153::odvojiti od drugih - ENG30-00496770-v:0.4064::dobiti u čistom obliku	http://llod.jerteh.rs/WSD/seENG3000494269v	3	simple_wsd	ENG30-00494269-v;ENG30-00495808-v;ENG30-00496770-v	
331-4	27598-27602	sile	N	NOUN	_	_	sila	_	_	_	*	simple_wsd - ENG30-11458624-n:0.6243::U fizici dejstvo koje proizvodi promenu u fizičkoj veličini. - ENG30-04809642-n:0.5726::(odnosi se na zakon) koji ima pravnu važnost - ENG30-10461424-n:0.5343::Neko ko poseduje ili primenjuje silu, uticaj ili autoritet.	http://llod.jerteh.rs/WSD/seENG3011458624n	8	simple_wsd	ENG30-00103834-n;ENG30-01128655-n;ENG30-04809642-n;ENG30-05030680-n;ENG30-05194578-n;ENG30-08198398-n;ENG30-10461424-n;ENG30-11458624-n	
331-5	27603-27607	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
331-6	27608-27614	deluju	V	VERB	_	_	delovati	_	_	_	*	simple_wsd - ENG30-01109863-v:0.6691::izvesti pokret u vojnoj ili pomorskoj taktici radi obezbeđivanja prednosti u napadu ili odbrani - ENG30-02525447-v:0.5062::imati efekat ili ishod; često onaj željeni ili očekivani - ENG30-02134672-v:0.4190::izgledati istinito, verovatno ili očigledno	http://llod.jerteh.rs/WSD/seENG3001109863v	4	simple_wsd	ENG30-01096497-v;ENG30-01109863-v;ENG30-02134672-v;ENG30-02525447-v	
331-7	27615-27617	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
331-8	27618-27626	određeno	A	ADJ	_	_	određen	_	_	_	*	simple_wsd - ENG30-00740217-a:0.6130::U određeno vreme. - ENG30-01339730-a:0.5765::koji je urađen ili napravljen ili izveden sa svrhom i namerom - ENG30-00941148-a:0.5593::koji nije prećutan ili podrazumevan	http://llod.jerteh.rs/WSD/seENG3000740217a	10	simple_wsd	CV0021;ENG30-00252954-a;ENG30-00335768-a;ENG30-00340626-a;ENG30-00550574-a;ENG30-00638396-a;ENG30-00740217-a;ENG30-00941148-a;ENG30-01339730-a;ENG30-02129718-a	
331-9	27627-27631	telo	N	NOUN	_	_	telo	_	_	_	*	simple_wsd - ENG30-05217859-n:0.7181::Telo mrtve životinje ili osobe. - ENG30-07965085-n:0.6606::Grupa ljudi koji su povezani nekom zajedničkom vezom ili zanimanjem i posmatraju se kao celina. - ENG30-05549830-n:0.5653::Telo ne računajući glavu i vrat i udove.	http://llod.jerteh.rs/WSD/seENG3005217859n	8	simple_wsd	ENG30-02861886-n;ENG30-05216365-n;ENG30-05217859-n;ENG30-05549830-n;ENG30-06394701-n;ENG30-07965085-n;ENG30-08436288-n;ENG30-09224911-n	
331-10	27631-27632	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
331-11	27633-27643	pojavljuju	V	VERB	_	_	pojavljivati	1	pojavljivati se	IRV	*[648]	simple_wsd - CVMWE-0301:0.5565::nastati kao rezultat neke radnje, aktivnosti - CVMWE-0299:0.5257::pokazati se, ukazati se na nekom mestu - ENG30-02624263-v:0.5126::nastati; kakvu formu ili oblik preuzeti[2217]	http://llod.jerteh.rs/WSD/seCVMWE0301[2217]	4[2217]	simple_wsd	CVMWE-0299;CVMWE-0300;CVMWE-0301;ENG30-02624263-v[2217]	
331-12	27644-27646	se	PAR	PART	_	_	se	1	*	IRV	*[648]	simple_wsd - CVMWE-0301:0.5565::nastati kao rezultat neke radnje, aktivnosti - CVMWE-0299:0.5257::pokazati se, ukazati se na nekom mestu - ENG30-02624263-v:0.5126::nastati; kakvu formu ili oblik preuzeti[2217]	http://llod.jerteh.rs/WSD/seCVMWE0301[2217]	4[2217]	simple_wsd	CVMWE-0299;CVMWE-0300;CVMWE-0301;ENG30-02624263-v[2217]	
331-13	27647-27657	avanzirani	A	ADJ	_	_	avanzirani	_	_	_	*	simple_wsd - CVDf-105/0:0.4906::trpni pridev od avanzirati	http://llod.jerteh.rs/WSD/seCVDf105_0	1	simple_wsd	CVDf-105/0	
331-14	27658-27669	potencijali	N	NOUN	_	_	potencijal	_	_	_	*	simple_wsd - CV0278:0.6367::radnja potrebna da se neka jedinična veličina iz neizmernosti dovede u određenu tačku fizikalnog polja - ENG30-14482620-n:0.5992::Urođeni kapacitet za nastanak nečega.	http://llod.jerteh.rs/WSD/seCV0278	2	simple_wsd	CV0278;ENG30-14482620-n	
331-15	27669-27670	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Bez diskriminacije osoba ili grupa: Licenca ne sme da diskriminiše nijednu osobu ili grupu osoba.
332-1	27670-27673	Bez	PREP	ADP	_	_	bez	_	_	_	_	_	_	_	_	_	
332-2	27674-27688	diskriminacije	N	NOUN	_	_	diskriminacija	_	_	_	*	simple_wsd - ENG30-01154237-n:0.5933::diskriminaciju u korist fizički sposobnih - ENG30-01153548-n:0.5762::Nepravedno postupanje prema nekoj osobi ili grupi na osnovu predrasuda.	http://llod.jerteh.rs/WSD/seENG3001154237n	2	simple_wsd	ENG30-01153548-n;ENG30-01154237-n	
332-3	27689-27694	osoba	N	NOUN	_	_	osoba	_	_	_	*	simple_wsd - ENG30-00007846-n:0.4237::Ljudsko biće, čovek kao pojedinac	http://llod.jerteh.rs/WSD/seENG3000007846n	1	simple_wsd	ENG30-00007846-n	
332-4	27695-27698	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	
332-5	27699-27704	grupa	N	NOUN	_	_	grupa	_	_	_	*	simple_wsd - ENG30-08240169-n:0.6064::Nezvanična asocijacija ljudi ili grupa. - ENG30-08215044-n:0.5526::grupa ljudi koji se bave zajedničkom delatnošću - ENG30-13782769-n:0.5328::odnos koji je rezultat interakcije ili zavisnosti	http://llod.jerteh.rs/WSD/seENG3008240169n	10	simple_wsd	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	
332-6	27704-27705	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	_	_	
332-7	27706-27713	Licenca	N	NOUN	_	_	licenca	_	_	_	*	simple_wsd - ENG30-06549661-n:0.4675::Zvanični dokument koji nekome daje dozvolu za neku delatnost - ENG30-01139194-n:0.3587::čin izdavanja formalnog (obično pisanog) ovlašćenja	http://llod.jerteh.rs/WSD/seENG3006549661n	2	simple_wsd	ENG30-01139194-n;ENG30-06549661-n	
332-8	27714-27716	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	_	
332-9	27717-27720	sme	V	VERB	_	_	smeti	_	_	_	*	simple_wsd - DRJ0-176894/1:0.5421::imati smelosti, usuđivati se učiniti nešto: - DRJ0-176894/2a.:0.5318::biti dopušteno, dozvoljeno (nekome). - DRJ0-176894/3:0.4125::imati pravo.	http://llod.jerteh.rs/WSD/seDRJ0176894_1	4	simple_wsd	DRJ0-176894/1;DRJ0-176894/2a.;DRJ0-176894/2b.;DRJ0-176894/3	
332-10	27721-27723	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
332-11	27724-27736	diskriminiše	V	VERB	_	_	diskriminisati	_	_	_	*	simple_wsd - ENG30-02512305-v:0.4489::postupati prema nekome drugačije zbog njegovog pola ili rase	http://llod.jerteh.rs/WSD/seENG3002512305v	1	simple_wsd	ENG30-02512305-v	
332-12	27737-27744	nijednu	A	ADJ	_	_	nijedan	_	_	_	*	simple_wsd - ENG30-02269039-a:0.3184::koji je ne bilo koji	http://llod.jerteh.rs/WSD/seENG3002269039a	1	simple_wsd	ENG30-02269039-a	
332-13	27745-27750	osobu	N	NOUN	_	_	osoba	_	_	_	*	simple_wsd - ENG30-00007846-n:0.4140::Ljudsko biće, čovek kao pojedinac	http://llod.jerteh.rs/WSD/seENG3000007846n	1	simple_wsd	ENG30-00007846-n	
332-14	27751-27754	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	
332-15	27755-27760	grupu	N	NOUN	_	_	grupa	_	_	_	*	simple_wsd - ENG30-08240169-n:0.5816::Nezvanična asocijacija ljudi ili grupa. - ENG30-08215044-n:0.5412::grupa ljudi koji se bave zajedničkom delatnošću - ENG30-08006094-n:0.5268::Kategorija koja dolazi između nekih određenih granica.	http://llod.jerteh.rs/WSD/seENG3008240169n	10	simple_wsd	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	
332-16	27761-27766	osoba	N	NOUN	_	_	osoba	_	_	_	*	simple_wsd - ENG30-00007846-n:0.4176::Ljudsko biće, čovek kao pojedinac	http://llod.jerteh.rs/WSD/seENG3000007846n	1	simple_wsd	ENG30-00007846-n	
332-17	27766-27767	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Od 1956. služi kao zgrada opštine.
333-1	27767-27769	Od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	
333-2	27770-27775	1956.	A	ADJ	_	_	1956.	_	_	_	_	_	_	_	_	_	
333-3	27776-27781	služi	V	VERB	_	_	služiti	_	_	_	*	simple_wsd - ENG30-02670890-v:0.5088::Služiti svrsi, ulozi ili funkciji. - ENG30-02593107-v:0.4840::Biti u službi, biti sluga, kao sluga naroda, institucije ili ideja. - ENG30-02446660-v:0.4613::Raditi kao sveštenik.	http://llod.jerteh.rs/WSD/seENG3002670890v	13	simple_wsd	ENG30-00616670-v;ENG30-01095218-v;ENG30-01180351-v;ENG30-02382087-v;ENG30-02411621-v;ENG30-02446660-v;ENG30-02540670-v;ENG30-02541251-v;ENG30-02593107-v;ENG30-02670398-v;ENG30-02670890-v;ENG30-02707429-v;ENG30-02709107-v	
333-4	27782-27785	kao	ADV	ADV	_	_	kao	_	_	_	*	simple_wsd - DRJ0-194033/2b.:0.4318::u pitanju, da se umanji nepovoljan značaj okolnosti. – - DRJ0-194033/1a.:0.3917::ispred imenice sa kojom bliže određuje ono na šta se ta imenica odnosi. – - DRJ0-194033/1b.:0.3781::s prilogom „još“ i rečima koje znače uzrast, vremenski određuje pojam na koji se odnose. –	http://llod.jerteh.rs/WSD/seDRJ0194033_2b.	5	simple_wsd	DRJ0-194033/1a.;DRJ0-194033/1b.;DRJ0-194033/2a.;DRJ0-194033/2b.;DRJ0-194033/2v.	
333-5	27786-27792	zgrada	N	NOUN	_	_	zgrada	_	_	_	*	simple_wsd - ENG30-02913152-n:0.3349::Konstrukcija koja ima krov i zidove i stoji manje-više trajno na jednom mestu.	http://llod.jerteh.rs/WSD/seENG3002913152n	1	simple_wsd	ENG30-02913152-n	
333-6	27793-27800	opštine	N	NOUN	_	_	opština	_	_	_	*	simple_wsd - ENG30-08626283-n:0.4012::Gradska oblast koja ima utemeljen status i samoupravu. - ENG30-08672397-n:0.3816::deo grada ili mesta koji je podeljen radi administracije i izbora - ENG30-08225581-n:0.3746::Ljudi koji žive u varoši ili gradu koji ima lokalnu samoupravu.	http://llod.jerteh.rs/WSD/seENG3008626283n	3	simple_wsd	ENG30-08225581-n;ENG30-08626283-n;ENG30-08672397-n	
333-7	27800-27801	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Lečenje i reakcija na lečenje su takođe slični.
334-1	27801-27808	Lečenje	N	NOUN	_	_	lečenje	_	_	_	*	simple_wsd - ENG30-00658082-n:0.5162::Nega postupcima ili primenama čiji je cilj olakšanje bolesti ili povrede.	http://llod.jerteh.rs/WSD/seENG3000658082n	1	simple_wsd	ENG30-00658082-n	
334-2	27809-27810	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
334-3	27811-27819	reakcija	N	NOUN	_	_	reakcija	_	_	_	*	simple_wsd - ENG30-06220199-n:0.5201::političko usmerenje reakcionara - ENG30-00859001-n:0.5133::Telesna reakcija do koje dolazi usled nekog stimulansa ili agensa. - ENG30-00202816-n:0.4711::postupanje protiv nekog drugog načina rada koji se vama ne sviđa	http://llod.jerteh.rs/WSD/seENG3006220199n	5	simple_wsd	ENG30-00202816-n;ENG30-00859001-n;ENG30-06216634-n;ENG30-06220199-n;ENG30-13447361-n	
334-4	27820-27822	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
334-5	27823-27830	lečenje	N	NOUN	_	_	lečenje	_	_	_	*	simple_wsd - ENG30-00658082-n:0.5256::Nega postupcima ili primenama čiji je cilj olakšanje bolesti ili povrede.	http://llod.jerteh.rs/WSD/seENG3000658082n	1	simple_wsd	ENG30-00658082-n	
334-6	27831-27833	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
334-7	27834-27840	takođe	PAR	PART	_	_	takođe	_	_	_	_	_	_	_	_	_	
334-8	27841-27847	slični	A	ADJ	_	_	sličan	_	_	_	*	simple_wsd - ENG30-01409581-a:0.5458::sličan ili sličan; ima iste ili neke od istih karakteristika; često se koristi u kombinaciji - ENG30-02381495-a:0.5103::(o rečima) koji izražava blisko srodna značenja - ENG30-01410606-a:0.4831::ima iste ili slične karakteristike	http://llod.jerteh.rs/WSD/seENG3001409581a	4	simple_wsd	ENG30-01409581-a;ENG30-01410606-a;ENG30-02071420-a;ENG30-02381495-a	
334-9	27847-27848	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Od 2015. godine umesto tog turnira igra se turnir WTA Elite Trophy.
335-1	27848-27850	Od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	
335-2	27851-27856	2015.	A	ADJ	_	_	2015.	_	_	_	_	_	_	_	_	_	
335-3	27857-27863	godine	N	NOUN	_	_	godina	_	_	_	*	simple_wsd - ENG30-15202634-n:0.5358::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-15201505-n:0.4386::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15204297-n:0.4154::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	simple_wsd	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
335-4	27864-27870	umesto	PREP	ADP	_	_	umesto	_	_	_	_	_	_	_	_	_	
335-5	27871-27874	tog	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	
335-6	27875-27882	turnira	N	NOUN	_	_	turnir	_	_	_	*	simple_wsd - ENG30-07464725-n:0.4047::sportsko nadmetanje u kome takmičari igraju niz utakmica da odluče pobednika	http://llod.jerteh.rs/WSD/seENG3007464725n	1	simple_wsd	ENG30-07464725-n	
335-7	27883-27887	igra	V	VERB	_	_	igrati	1	igrati se	IRV	*[649]	simple_wsd - CVMWE-0120:0.3444::održavati neko sportsko takmičenje, utakmicu[2218]	http://llod.jerteh.rs/WSD/seCVMWE0120[2218]	1[2218]	simple_wsd	CVMWE-0120[2218]	
335-8	27888-27890	se	PAR	PART	_	_	se	1	*	IRV	*[649]	simple_wsd - CVMWE-0120:0.3444::održavati neko sportsko takmičenje, utakmicu[2218]	http://llod.jerteh.rs/WSD/seCVMWE0120[2218]	1[2218]	simple_wsd	CVMWE-0120[2218]	
335-9	27891-27897	turnir	N	NOUN	_	_	turnir	_	_	_	*	simple_wsd - ENG30-07464725-n:0.4007::sportsko nadmetanje u kome takmičari igraju niz utakmica da odluče pobednika	http://llod.jerteh.rs/WSD/seENG3007464725n	1	simple_wsd	ENG30-07464725-n	
335-10	27898-27901	WTA	ABB	X	http://www.wikidata.org/entity/Q21103625[112]	EVENT[112]	WTA	_	_	_	_	_	_	_	_	_	
335-11	27902-27907	Elite	F	X	http://www.wikidata.org/entity/Q21103625[112]	EVENT[112]	elita	_	_	_	_	_	_	_	_	_	
335-12	27908-27914	Trophy	F	X	http://www.wikidata.org/entity/Q21103625[112]	EVENT[112]	Trophy	_	_	_	_	_	_	_	_	_	
335-13	27914-27915	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

