#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Ainotes


#Text=On obično igra na poziciji levog krila ili levog beka.
194-9	4520-4525	lekar	N	NOUN	http://www.wikidata.org/entity/Q39631	ROLE	lekar	_	_	_	ENG30-10020890-n	1	ENG30-10020890-n	Značenje 'medicinski radnik sa dozvolom' se direktno odnosi na reč 'lekar' u kontekstu rečenice, jer se govori o Karlosu Čagasu koji je opisao bolest, što je u skladu sa aktivnostima lekara.	
194-10	4526-4532	Karlos	N	PROPN	http://www.wikidata.org/entity/Q438907[96]	PERS[96]	Karlos	_	_	_	_	_	_	_	
194-11	4533-4538	Čagas	N	PROPN	http://www.wikidata.org/entity/Q438907[96]	PERS[96]	Čagas	_	_	_	_	_	_	_	
194-12	4538-4539	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
194-13	4540-4542	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	
194-14	4543-4547	kome	PRO	DET	_	_	koji	_	_	_	_	_	_	_	
194-15	4548-4550	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
194-16	4551-4552	i	PAR	PART	_	_	i	_	_	_	_	_	_	_	
194-17	4553-4559	dobila	V	VERB	_	_	dobiti	1	dobiti ime	LVC.full	CVMWE-0057[3535]	1[3535]	CVMWE-0057[3535]	U datom kontekstu, bolest je nazvana po lekaru Karlosu Čagasu, što odgovara značenju 'biti nazvan (po nekome ili nečemu)'.[3535]	
194-18	4560-4563	ime	N	NOUN	_	_	ime	1	*	LVC.full	CVMWE-0057[3535]	1[3535]	CVMWE-0057[3535]	U datom kontekstu, bolest je nazvana po lekaru Karlosu Čagasu, što odgovara značenju 'biti nazvan (po nekome ili nečemu)'.[3535]	
194-19	4563-4564	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Deca sa zasićenošću kiseonikom ispod 92 % treba da dobiju kiseonik, a ona sa teškim oblikom krupa mogu biti hospitalizovana radi posmatranja.
195-1	4564-4568	Deca	N	NOUN	_	_	deca	_	_	_	DRS0-457358/0.0	2	DRS0-457358/0.0;DRS0-457359/0.0	U datom kontekstu, reč 'deca' se odnosi na ljude u ranom uzrastu života, što je u skladu sa definicijom značenja DRS0-457358/0.0.	
195-2	4569-4571	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	
195-3	4572-4583	zasićenošću	N	NOUN	_	_	zasićenost	_	_	_	ENG30-13925188-n	2	ENG30-13496517-n;ENG30-13925188-n	U kontekstu rečenice, "zasićenost kiseonikom" se odnosi na stanje u kojem je krv zasićena kiseonikom do određene mere. Vrednost ispod 92% ukazuje na to da krv nije dovoljno zasićena, što odgovara značenju stanja u kome neka veličina (u ovom slučaju, nivo kiseonika u krvi) ne reaguje adekvatno.	
195-4	4584-4594	kiseonikom	N	NOUN	_	_	kiseonik	_	_	_	ENG30-14648100-n	1	ENG30-14648100-n	U navedenom kontekstu, 'kiseonik' se odnosi na hemijski element koji je neophodan za disanje i čiji nedostatak (nizak nivo zasićenosti) zahteva medicinsku intervenciju.	
195-5	4595-4600	ispod	PREP	ADP	_	_	ispod	_	_	_	_	_	_	_	
195-6	4601-4603	92	NUM	NUM	_	_	92	_	_	_	_	_	_	_	
195-7	4604-4605	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	
195-8	4606-4611	treba	V	VERB	_	_	trebati	_	_	_	NEW_SENSE	1	ENG30-02632567-v	Ponuđeno značenje 'biti bez, oskudevati' ne odgovara kontekstu rečenice. U rečenici 'treba' znači da je nešto neophodno ili preporučljivo, a ne da nešto nedostaje.	
195-9	4612-4614	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	
195-10	4615-4621	dobiju	V	VERB	_	_	dobiti	_	_	_	ENG30-02210119-v	19	ENG30-00056930-v;ENG30-00065639-v;ENG30-00087736-v;ENG30-00094460-v;ENG30-00522751-v;ENG30-00524682-v;ENG30-01108148-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02210119-v;ENG30-02238085-v;ENG30-02247390-v;ENG30-02288295-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02315525-v;ENG30-02355596-v;ENG30-02359340-v;ENG30-02611373-v	U kontekstu rečenice, 'dobiti kiseonik' znači uzeti ili primiti kiseonik kao tretman, što se uklapa u značenje 'uzeti nešto; doći u posed nečega'.	
195-11	4622-4630	kiseonik	N	NOUN	_	_	kiseonik	_	_	_	ENG30-14648100-n	1	ENG30-14648100-n	U kontekstu rečenice, 'kiseonik' se odnosi na hemijski element koji se koristi u medicinske svrhe za povećanje zasićenosti kiseonikom kod dece.	
195-12	4630-4631	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
195-13	4632-4633	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	
195-14	4634-4637	ona	PRO	PRON	_	_	ona	_	_	_	_	_	_	_	
195-15	4638-4640	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	
195-16	4641-4647	teškim	A	ADJ	_	_	težak	_	_	_	ENG30-01190683-a	11	ENG30-00651039-a;ENG30-00744916-a;ENG30-00747910-a;ENG30-00836544-a;ENG30-00987769-a;ENG30-01184932-a;ENG30-01190683-a;ENG30-01191618-a;ENG30-01510444-a;ENG30-02287733-a;ENG30-02317012-a	U kontekstu rečenice, 'težak oblik krupa' se odnosi na krupu velikog stepena ili intenziteta, odnosno na ozbiljan oblik bolesti.	
195-17	4648-4655	oblikom	N	NOUN	_	_	oblik	_	_	_	ENG30-04930478-n	9	ENG30-00027807-n;ENG30-04677514-n;ENG30-04930478-n;ENG30-05217168-n;ENG30-05839024-n;ENG30-05930736-n;ENG30-06290637-n;ENG30-08111157-n;ENG30-14480065-n	U kontekstu rečenice, 'oblik' se odnosi na način na koji se krup manifestuje, odnosno na težinu ili stadijum bolesti. Značenje 'određeni način na koji se nešto manifestuje' najbolje odgovara ovom kontekstu.	
195-18	4656-4661	krupa	N	NOUN	_	_	krup	_	_	_	ENG30-14174011-n	2	ENG30-14174011-n;ENG30-14349311-n	S obzirom na to da se u rečenici spominju deca i potreba za kiseonikom, značenje bolesti odojčadi i male dece sa simptomima kao što su jak kašalj i otežano disanje je najprikladnije.	
195-19	4662-4666	mogu	V	VERB	_	_	moći	_	_	_	NEW_SENSE	1	ENG30-02523221-v	Ponuđeno značenje ne odgovara kontekstu. U datoj rečenici, 'mogu' se koristi u značenju 'imati mogućnost' ili 'biti u stanju da se nešto desi', što nije obuhvaćeno ponuđenim značenjem.	
195-20	4667-4671	biti	V	AUX	_	_	biti	_	_	_	_	_	_	_	
195-21	4672-4687	hospitalizovana	V	VERB	_	_	hospitalizovati	_	_	_	ENG30-02348927-v	1	ENG30-02348927-v	U datom kontekstu, 'hospitalizovana' znači primljena u bolnicu radi posmatranja, što se direktno poklapa sa značenjem 'primiti u bolnicu'.	
195-22	4688-4692	radi	PREP	ADP	_	_	radi	_	_	_	_	_	_	_	
195-23	4693-4704	posmatranja	N	NOUN	_	_	posmatranje	_	_	_	ENG30-00879759-n	4	ENG30-00879759-n;ENG30-00880269-n;ENG30-01002956-n;ENG30-05949603-n	U kontekstu hospitalizacije dece sa teškim oblikom krupa, 'posmatranje' se odnosi na analiziranje stanja pacijenta kako bi se pratio razvoj bolesti i preduzele odgovarajuće medicinske mere.	
195-24	4704-4705	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Praktičan primer zahteva za informacijama bio bi kada bi nastavnik nemačkog želeo da nastavi svoje aktivnosti u Portugalu.
196-1	4705-4714	Praktičan	A	ADJ	_	_	praktičan	_	_	_	ENG30-01834304-a	3	ENG30-00863555-a;ENG30-01834304-a;ENG30-02123812-a	U datom kontekstu, 'praktičan primer' se odnosi na primer koji je relevantan za stvarnu upotrebu ili praksu, odnosno na primer koji se može primeniti u stvarnoj situaciji.	
196-2	4715-4721	primer	N	NOUN	_	_	primer	_	_	_	ENG30-05820620-n	4	ENG30-00729919-n;ENG30-05820620-n;ENG30-05937112-n;ENG30-10461747-n	U datom kontekstu, "primer" se odnosi na konkretan slučaj ili instancu zahteva za informacijama, što odgovara značenju 'jedna stavka informacije koja predstavlja tip'.	
196-3	4722-4729	zahteva	N	NOUN	_	_	zahtev	1[832]	zahtev za informacijama[832]	NID[832]	LLM-0330[3536]	1[3536]	LLM-0330[3536]	U navedenom kontekstu, 'zahtev za informacijama' se odnosi na upit upućen radi dobijanja podataka, što odgovara definiciji pisanog ili usmenog upita u svrhu dobijanja podataka.[3536]	
196-4	4730-4732	za	PREP	ADP	_	_	za	1[832]	zahtev za informacijama[832]	NID[832]	LLM-0330[3536]	1[3536]	LLM-0330[3536]	U navedenom kontekstu, 'zahtev za informacijama' se odnosi na upit upućen radi dobijanja podataka, što odgovara definiciji pisanog ili usmenog upita u svrhu dobijanja podataka.[3536]	
196-5	4733-4746	informacijama	N	NOUN	_	_	informacija	1[832]	zahtev za informacijama[832]	NID[832]	LLM-0330[3536]	1[3536]	LLM-0330[3536]	U navedenom kontekstu, 'zahtev za informacijama' se odnosi na upit upućen radi dobijanja podataka, što odgovara definiciji pisanog ili usmenog upita u svrhu dobijanja podataka.[3536]	
196-6	4747-4750	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	
196-7	4751-4753	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	
196-8	4754-4758	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	
196-9	4759-4761	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	
196-10	4762-4771	nastavnik	N	NOUN	http://www.wikidata.org/entity/Q37226	ROLE	nastavnik	2[833]	nastavnik nemačkog[833]	NID[833]	LLM-0142[3537]	1[3537]	LLM-0142[3537]	Nastavnik nemačkog u rečenici se odnosi na osobu koja predaje nemački jezik, što se direktno poklapa sa definicijom značenja LLM-0142.[3537]	
196-11	4772-4780	nemačkog	A	ADJ	*	DEMO	nemački	2[833]	nastavnik nemačkog[833]	NID[833]	LLM-0142[3537]	1[3537]	LLM-0142[3537]	Nastavnik nemačkog u rečenici se odnosi na osobu koja predaje nemački jezik, što se direktno poklapa sa definicijom značenja LLM-0142.[3537]	
196-12	4781-4786	želeo	V	VERB	_	_	želeti	_	_	_	ENG30-01825237-v	8	ENG30-00709205-v;ENG30-00902932-v;ENG30-00903098-v;ENG30-01824736-v;ENG30-01825237-v;ENG30-01825962-v;ENG30-01826723-v;ENG30-02632567-v	U datom kontekstu, nastavnik nemačkog oseća želju da nastavi svoje aktivnosti u Portugalu, što odgovara značenju 'Osećati želju za nečim; hteti jako'.	
196-13	4787-4789	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	
196-14	4790-4797	nastavi	V	VERB	_	_	nastaviti	_	_	_	ENG30-02684924-v	8	ENG30-00118523-v;ENG30-00350104-v;ENG30-01992503-v;ENG30-01995549-v;ENG30-02618001-v;ENG30-02679899-v;ENG30-02684924-v;ENG30-02747709-v	U datom kontekstu, nastavnik želi da nastavi sa svojim aktivnostima, što znači da želi da nastavi određenu aktivnost koju je već radio.	
196-15	4798-4803	svoje	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	
196-16	4804-4814	aktivnosti	N	NOUN	_	_	aktivnost	_	_	_	ENG30-00407535-n	2	ENG30-00407535-n;ENG30-14006945-n	U kontekstu rečenice, 'aktivnosti' se odnosi na konkretne radnje ili poslove koje nastavnik obavlja, što odgovara značenju 'bilo koji poseban čin'.	
196-17	4815-4816	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
196-18	4817-4826	Portugalu	N	PROPN	http://www.wikidata.org/entity/Q45	LOC	Portugal	_	_	_	_	_	_	_	
196-19	4826-4827	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Koreni su duboki i čvrsti.
197-1	4827-4833	Koreni	N	NOUN	_	_	koren	_	_	_	ENG30-13125117-n	6	ENG30-05308310-n;ENG30-06300193-n;ENG30-06300445-n;ENG30-08005954-n;ENG30-13125117-n;ENG30-13731669-n	U kontekstu rečenice, 'koreni' se odnose na deo biljke koji je duboko u zemlji i čvrsto drži biljku, što odgovara botaničkom značenju korena.	
197-2	4834-4836	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
197-3	4837-4843	duboki	A	ADJ	_	_	dubok	_	_	_	ENG30-00690058-a	3	ENG30-00690058-a;ENG30-01215421-a;ENG30-02162934-a	U kontekstu rečenice, 'duboki' se odnosi na prostiranje korena u zemlju, što odgovara značenju koje opisuje prostorno širenje ili prodiranje nadole.	
197-4	4844-4845	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
197-5	4846-4852	čvrsti	A	ADJ	_	_	čvrst	_	_	_	ENG30-00835158-a	5	ENG30-00707366-a;ENG30-00835158-a;ENG30-00959244-a;ENG30-02038994-a;ENG30-02260035-a	U kontekstu rečenice, 'čvrsti' se odnosi na to da su koreni jaki i sigurni, što im omogućava da drže biljku stabilnom.	
197-6	4852-4853	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Dok epinefrin obično dovodi do smanjenja težine krupa u roku od 10–30 minuta, njegovo dejstvo traje samo oko 2 sata.
198-1	4853-4856	Dok	CONJ	SCONJ	_	_	Dok	_	_	_	_	_	_	_	
198-2	4857-4866	epinefrin	N	NOUN	_	_	epinefrin	_	_	_	ENG30-05408388-n	1	ENG30-05408388-n	U navedenom kontekstu, epinefrin se spominje kao supstanca koja ima fiziološki učinak (smanjenje težine krupa), što odgovara definiciji kateholamina koji stimuliše nervnu aktivnost.	
198-3	4867-4873	obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00155621-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	Značenje 'obično; po pravilu' se najbolje uklapa u kontekst rečenice, jer se govori o tome šta se dešava u većini slučajeva kada se koristi epinefrin.	
198-4	4874-4880	dovodi	V	VERB	_	_	dovoditi	_	_	_	ENG30-02686625-v	2	ENG30-01434140-v;ENG30-02686625-v	U ovom kontekstu, 'dovodi' znači da epinefrin uzrokuje smanjenje težine krupa, što odgovara značenju 'učiniti da se šta dogodi ili da šta uzrokuje'.	
198-5	4881-4883	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	
198-6	4884-4893	smanjenja	N	NOUN	_	_	smanjenje	_	_	_	ENG30-13457378-n	4	ENG30-07313004-n;ENG30-07355887-n;ENG30-13457378-n;ENG30-13547677-n	U kontekstu rečenice, "smanjenje" se odnosi na promenu nadole u težini krupa, što odgovara značenju promene ka nečemu manjem ili nižem.	
198-7	4894-4900	težine	N	NOUN	_	_	težina	_	_	_	ENG30-04571088-n	3	ENG30-04571088-n;ENG30-05026843-n;ENG30-13715755-n	U kontekstu rečenice, 'težina' se odnosi na ozbiljnost ili intenzitet krupa, što odgovara značenju 'teške tvorevine' ili ozbiljnog stanja.	
198-8	4901-4906	krupa	N	NOUN	_	_	krup	_	_	_	ENG30-14174011-n	2	ENG30-14174011-n;ENG30-14349311-n	S obzirom na to da se u rečenici govori o smanjenju težine 'krupa' i vremenskom trajanju dejstva leka, najverovatnije se misli na bolest koja pogađa decu, a ne samo na upalu.	
198-9	4907-4908	u	PREP	ADP	_	_	u	1[834]	u roku od[834]	AdpID[834]	LLM-0287[3538]	1[3538]	LLM-0287[3538]	Značenje 'unutar vremenskog perioda određenog rokom' se savršeno uklapa u kontekst rečenice, jer se govori o smanjenju težine krupa unutar vremenskog perioda od 10-30 minuta.[3538]	
198-10	4909-4913	roku	N	NOUN	_	_	rok	1[834]	u roku od[834]	AdpID[834]	LLM-0287[3538]	1[3538]	LLM-0287[3538]	Značenje 'unutar vremenskog perioda određenog rokom' se savršeno uklapa u kontekst rečenice, jer se govori o smanjenju težine krupa unutar vremenskog perioda od 10-30 minuta.[3538]	
198-11	4914-4916	od	PREP	ADP	_	_	od	1[834]	u roku od[834]	AdpID[834]	LLM-0287[3538]	1[3538]	LLM-0287[3538]	Značenje 'unutar vremenskog perioda određenog rokom' se savršeno uklapa u kontekst rečenice, jer se govori o smanjenju težine krupa unutar vremenskog perioda od 10-30 minuta.[3538]	
198-12	4917-4919	10	NUM	NUM	_	_	10	_	_	_	_	_	_	_	
198-13	4919-4920	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	
198-14	4920-4922	30	NUM	NUM	_	_	30	_	_	_	_	_	_	_	
198-15	4923-4929	minuta	N	NOUN	_	_	minut	_	_	_	ENG30-15234764-n	1	ENG30-15234764-n	U navedenom kontekstu, 'minuta' se koristi kao jedinica vremena za merenje trajanja efekta epinefrina, što odgovara definiciji jedinice vremena od 60 sekundi.	
198-16	4929-4930	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
198-17	4931-4938	njegovo	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	
198-18	4939-4946	dejstvo	N	NOUN	_	_	dejstvo	_	_	_	ENG30-11414411-n	2	ENG30-07338552-n;ENG30-11414411-n	U kontekstu rečenice, 'dejstvo' se odnosi na efekat ili posledicu koju epinefrin ima na smanjenje težine krupa, što odgovara značenju 'snažna posledica; snažan efekat'.	
198-19	4947-4952	traje	V	VERB	_	_	trajati	_	_	_	ENG30-02704928-v	2	ENG30-02618149-v;ENG30-02704928-v	U datom kontekstu, 'traje' se odnosi na vremenski period tokom kojeg dejstvo epinefrina ostaje aktivno, što odgovara značenju 'vremenski dugo trajati'.	
198-20	4953-4957	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00004722-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	U datom kontekstu, 'samo' znači 'i ništa više', odnosno dejstvo epinefrina traje isključivo oko 2 sata, ne više od toga.	
198-21	4958-4961	oko	ADV	ADV	_	_	oko	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	U navedenom kontekstu, reč 'oko' se koristi da označi vremenski period koji nije precizno definisan, ali je blizu tačnog trajanja od 2 sata.	
198-22	4962-4963	2	NUM	NUM	_	_	2	_	_	_	_	_	_	_	
198-23	4964-4968	sata	N	NOUN	_	_	sat	_	_	_	ENG30-15227846-n	3	ENG30-03046257-n;ENG30-15227846-n;ENG30-15228378-n	U datom kontekstu, 'sat' se odnosi na vremenski period, konkretno na 1/24 dana, što odgovara značenju 'period vremena koji iznosi 1/24 dana'.	
198-24	4968-4969	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Kada imuni sistem odreaguje na infekciju, može doći do još većeg oštećenja pluća.
199-1	4969-4973	Kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	
199-2	4974-4979	imuni	A	ADJ	_	_	imun	1[835]	imuni sistem[835]	NID[835]	LLM-0069[3539]	1[3539]	LLM-0069[3539]	Definicija "imunog sistema" kao sistema organa i ćelija koji štiti od bolesti se direktno uklapa u kontekst rečenice, gde se govori o reakciji imunog sistema na infekciju.[3539]	
199-3	4980-4986	sistem	N	NOUN	_	_	sistem	1[835]	imuni sistem[835]	NID[835]	LLM-0069[3539]	1[3539]	LLM-0069[3539]	Definicija "imunog sistema" kao sistema organa i ćelija koji štiti od bolesti se direktno uklapa u kontekst rečenice, gde se govori o reakciji imunog sistema na infekciju.[3539]	
199-4	4987-4996	odreaguje	V	VERB	_	_	odreagovati	_	_	_	DRJ0-208734/0	1	DRJ0-208734/0	U datom kontekstu, 'odreaguje' znači da imuni sistem odgovara na infekciju, što je u skladu sa značenjem 'odgovoriti reagujući na nešto'.	
199-5	4997-4999	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	
199-6	5000-5009	infekciju	N	NOUN	_	_	infekcija	_	_	_	ENG30-13498404-n	2	ENG30-07360647-n;ENG30-13498404-n	Značenje 'invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti' se savršeno uklapa u kontekst rečenice, jer se govori o reakciji imunog sistema na prisustvo patogena u telu, što može dovesti do oštećenja pluća.	
199-7	5009-5010	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
199-8	5011-5015	može	V	VERB	_	_	moći	_	_	_	NEW_SENSE	1	ENG30-02523221-v	Ponuđeno značenje ne odgovara kontekstu. U rečenici, 'može' se koristi da izrazi mogućnost ili verovatnoću da će se nešto desiti, a ne da označi istrajnost ili uspeh.	
199-9	5016-5020	doći	V	VERB	_	_	doći	_	_	_	ENG30-00344886-v	12	ENG30-00341917-v;ENG30-00342443-v;ENG30-00344886-v;ENG30-00425071-v;ENG30-02005948-v;ENG30-02006573-v;ENG30-02006709-v;ENG30-02020590-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v;ENG30-02743214-v	U kontekstu rečenice, 'doći' znači desiti se kao rezultat reakcije imunog sistema na infekciju. To je uzročno-posledična veza, gde reakcija sistema dovodi do oštećenja pluća.	
199-10	5021-5023	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	
199-11	5024-5027	još	ADV	ADV	_	_	još	_	_	_	NEW_SENSE	1	ENG30-00027795-b	Ponuđeno značenje 'do sadašnjeg trenutka' ne odgovara kontekstu rečenice. U rečenici 'još' se koristi kao pojačivač, ukazujući na dodatno ili veće oštećenje pluća.	
199-12	5028-5033	većeg	A	ADJ	_	_	velik	_	_	_	ENG30-01190683-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	U kontekstu rečenice, 'većeg' se odnosi na stepen oštećenja pluća, što odgovara značenju 'velik po stepenu ili intenzitetu'.	
199-13	5034-5043	oštećenja	N	NOUN	_	_	oštećenje	_	_	_	ENG30-07420770-n	2	ENG30-04692157-n;ENG30-07420770-n	U kontekstu rečenice, 'oštećenje' se odnosi na pogoršanje stanja pluća usled reakcije imunog sistema na infekciju, što odgovara značenju 'pojave promene nagore'.	
199-14	5044-5049	pluća	N	NOUN	_	_	pluća	_	_	_	ENG30-05387544-n	1	ENG30-05387544-n	U rečenici se govori o oštećenju organa usled infekcije, što se direktno odnosi na definiciju pluća kao respiratornog organa.	
199-15	5049-5050	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Glavni grad republike bio je Tbilisi, a zvanični jezik gruzijski.
200-1	5050-5056	Glavni	A	ADJ	_	_	glavni	1[836]	glavni grad[836]	NID[836]	ENG30-08518505-n[3540]	1[3540]	ENG30-08518505-n[3540]	Glavni grad je sedište vlade i administrativni centar države, što se podudara sa značenjem u rečenici.[3540]	
200-2	5057-5061	grad	N	NOUN	_	_	grad	1[836]	glavni grad[836]	NID[836]	ENG30-08518505-n[3540]	1[3540]	ENG30-08518505-n[3540]	Glavni grad je sedište vlade i administrativni centar države, što se podudara sa značenjem u rečenici.[3540]	
200-3	5062-5071	republike	N	NOUN	_	_	republika	_	_	_	ENG30-08362917-n	2	ENG30-08361329-n;ENG30-08362917-n	U navedenom kontekstu, 'republika' se odnosi na oblik vladavine države, gde šef države nije monarh, što odgovara značenju 2.	
200-4	5072-5075	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	
200-5	5076-5078	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
200-6	5079-5086	Tbilisi	N	PROPN	http://www.wikidata.org/entity/Q994	LOC	Tbilisi	_	_	_	_	_	_	_	
200-7	5086-5087	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
200-8	5088-5089	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	
200-9	5090-5098	zvanični	A	ADJ	_	_	zvaničan	2[837]	zvanični jezik[837]	NID[837]	LLM-0345[3541]	2[3541]	CVMWE-0405;LLM-0345[3541]	Zvanični jezik u kontekstu rečenice odnosi se na jezik koji se koristi u administraciji, zakonodavstvu i obrazovanju države, što je definicija značenja LLM-0345.[3541]	
200-10	5099-5104	jezik	N	NOUN	_	_	jezik	2[837]	zvanični jezik[837]	NID[837]	LLM-0345[3541]	2[3541]	CVMWE-0405;LLM-0345[3541]	Zvanični jezik u kontekstu rečenice odnosi se na jezik koji se koristi u administraciji, zakonodavstvu i obrazovanju države, što je definicija značenja LLM-0345.[3541]	
200-11	5105-5114	gruzijski	A	ADJ	*	DEMO	gruzijski	_	_	_	ENG30-03067957-a	1	ENG30-03067957-a	U navedenom kontekstu, 'gruzijski' se odnosi na zvanični jezik koji se govori u Gruziji, što je direktno povezano sa Gruzijom i njenom kulturom.	
200-12	5114-5115	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	
