#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
252-4	22913-22928	administrativne	A	ADJ	_	_	administrativan	_	_	_	ENG30-02904075-a	1	ENG30-02904075-a	*	simple_wsd - ENG30-02904075-a:0.6303::odnosi se na ili je odgovoran za administraciju	
252-5	22929-22934	svrhe	N	NOUN	_	_	svrha	_	_	_	ENG30-05982152-n	4	ENG30-05807012-n;ENG30-05982152-n;ENG30-05984066-n;ENG30-09179606-n	*	simple_wsd - ENG30-05982152-n:0.5777::Predviđeni ishod koji se namerava postići i koji vodi nečije planirano ponašanje. - ENG30-05807012-n:0.5088::prirodna zahvalnost ili sposobnost - ENG30-05984066-n:0.4573::predmet aktivnosti	
252-6	22935-22944	formirali	V	VERB	_	_	formirati	_	_	_	ENG30-01619014-v	5	ENG30-00698256-v;ENG30-01619014-v;ENG30-02448185-v;ENG30-02621395-v;ENG30-02623906-v	*	simple_wsd - ENG30-01619014-v:0.4891::praviti ili dizajnirati nešto, često na određeni način - ENG30-02448185-v:0.4585::stvoriti (kao entitet) - ENG30-02621395-v:0.4237::Ciniti ili predstavljati nešto.	
252-7	22945-22947	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
252-8	22948-22959	jedinstvenu	A	ADJ	_	_	jedinstven	_	_	_	ENG30-02139676-a	7	ENG30-00505410-a;ENG30-00505853-a;ENG30-01389170-a;ENG30-02138911-a;ENG30-02139676-a;ENG30-02215087-a;ENG30-02477885-a	*	simple_wsd - ENG30-02139676-a:0.7035::biti jedini za šta prikladni pojedinac u svojoj vrsti - ENG30-02138911-a:0.6159::biti jedini od svoje vrste - ENG30-02477885-a:0.5705::koji ima nedeljive osobine jedinice	
252-9	22960-22969	pokrajinu	N	NOUN	_	_	pokrajina	_	_	_	ENG30-08654360-n	3	ENG30-08546870-n;ENG30-08548733-n;ENG30-08654360-n	*	simple_wsd - ENG30-08654360-n:0.6503::Teritorija koju zauzima jedno od konstitutivnih administrativnih područja države. - ENG30-08548733-n:0.5959::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska) - ENG30-08546870-n:0.5837::najveći administrativni okrug u zemlji	
252-10	22969-22970	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prvi put posle deset godina u celoj Evropi zavladao je mir.
253-1	22970-22974	Prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01009343-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	simple_wsd - ENG30-01009343-a:0.6237::služi za pokretanje - ENG30-01009206-a:0.5607::služi za početak - ENG30-01012855-a:0.5439::koji prethodi svim ostalima u vremenu	
253-2	22975-22978	put	PAR	PART	_	_	put	_	_	_	_	_	_	_	_	
253-3	22979-22984	posle	PREP	ADP	_	_	posle	_	_	_	_	_	_	_	_	
253-4	22985-22990	deset	NUM	NUM	_	_	deset	_	_	_	_	_	_	_	_	
253-5	22991-22997	godina	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15204297-n:0.5838::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-08238660-n:0.5368::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-15202634-n:0.5322::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru.	
253-6	22998-22999	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
253-7	23000-23005	celoj	A	ADJ	_	_	ceo	_	_	_	ENG30-00522885-a	5	ENG30-00514884-a;ENG30-00515380-a;ENG30-00520214-a;ENG30-00521584-a;ENG30-00522885-a	*	simple_wsd - ENG30-00522885-a:0.5539::potpun u obimu ili stepenu i u svakom pogledu - ENG30-00514884-a:0.4890::koji uključuje sve delove bez izuzetka - ENG30-00521584-a:0.4676::potpuno predat ili apsorbovan od	
253-8	23006-23012	Evropi	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	_	_	_	_	
253-9	23013-23021	zavladao	V	VERB	_	_	zavladati	_	_	_	DRJ0-241307/2b.	5	DRJ0-241307/1a.;DRJ0-241307/1b.;DRJ0-241307/2a.;DRJ0-241307/2b.;DRJ0-241307/2v.	*	simple_wsd - DRJ0-241307/2b.:0.5499::uzeti u svoje ruke, steći odlučujući ulogu (u nečemu): - DRJ0-241307/2v.:0.4994::obuzeti (nekoga), prožeti. - DRJ0-241307/1a.:0.4822::doći na vlast, preuzeti vlast; uspostaviti čvrstu vlast.	
253-10	23022-23024	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
253-11	23025-23028	mir	N	NOUN	_	_	mir	_	_	_	ENG30-14006179-n	7	ENG30-01064148-n;ENG30-04982207-n;ENG30-07515560-n;ENG30-13969700-n;ENG30-13970236-n;ENG30-14006179-n;ENG30-14011811-n	*	simple_wsd - ENG30-14006179-n:0.5891::stanje bez pokreta ili kretanja - ENG30-14011811-n:0.5640::stanje mirne (ali moguće privremene) neaktivnosti - ENG30-13970236-n:0.5510::Stanje koje provlađuje kada nema rata.	
253-12	23028-23029	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=„Granma“ je zvanični glasnik Centralnog komiteta Komunističke partije Kube.
254-1	23029-23030	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
254-2	23030-23036	Granma	F	X	http://www.wikidata.org/entity/Q1130158	WORK	Granma	_	_	_	_	_	_	_	_	
254-3	23036-23037	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
254-4	23038-23040	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
254-5	23041-23049	zvanični	A	ADJ	_	_	zvaničan	_	_	_	ENG30-00940870-a	6	ENG30-00751838-a;ENG30-00940870-a;ENG30-01045216-a;ENG30-01633153-a;ENG30-01634736-a;ENG30-02991463-a	*	simple_wsd - ENG30-00940870-a:0.5470::zvanično izjavljeno kao činjenica; eksplicitno rečeno - ENG30-01045216-a:0.4666::(za govorni i pisani jezik) koji se pridržava tradicionalnih jezičkih normi i uzdržava se od neformalnih, skraćenih i k… - ENG30-00751838-a:0.4635::koji je prefinjen ili impozantan na način ili izgled; priliči kraljevskom dvoru	
254-6	23050-23057	glasnik	N	NOUN	_	_	glasnik	_	_	_	DRJ0-232863/2b.	4	DRJ0-232863/1;DRJ0-232863/2;DRJ0-232863/2b.;DRJ0-232863/3	*	simple_wsd - DRJ0-232863/2b.:0.4940::nagoveštaj, znak; - DRJ0-232863/2:0.4903::onaj koji nagoveštava nešto; predstavnik, tumač, nosilac (nekih ideja, pokreta i sl.): - DRJ0-232863/1:0.4715::onaj koji nosi glasove, koji saopštava vesti, vesnik.	
254-7	23058-23068	Centralnog	A	ADJ	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	centralni	_	_	_	ENG30-00509915-a	3	ENG30-00509915-a;ENG30-00820458-a;ENG30-01277097-a	*	simple_wsd - ENG30-00509915-a:0.5103::koncentrisan ili grupisan oko centralne tačke ili svrhe - ENG30-01277097-a:0.4762::Koji predtsvlja suštinsku komponentu - ENG30-00820458-a:0.3027::u fazi u razvoju jezika ili književnosti koja se nalazi između ranijih i kasnijih faza	
254-8	23069-23077	komiteta	N	NOUN	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	komitet	_	_	_	DRJ0-195880/0b.	2	DRJ0-195880/0a.;DRJ0-195880/0b.	*	simple_wsd - DRJ0-195880/0b.:0.5796::rukovodeće telo, forum neke političke partije (obično komunističke), organizacije; zgrada toga foruma. - DRJ0-195880/0a.:0.4487::izborni organ koji deluje u ime neke organizacije, zajednice i sl.; rukovodeći organ neke ustanove s posebnim funkcijam…	
254-9	23078-23090	Komunističke	A	ADJ	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	komunistički	_	_	_	ENG30-02874876-a	1	ENG30-02874876-a	*	simple_wsd - ENG30-02874876-a:0.5296::odnosi se na ili je obeležen komunizmom	
254-10	23091-23098	partije	N	NOUN	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	partija	_	_	_	ENG30-08256968-n	1	ENG30-08256968-n	*	simple_wsd - ENG30-08256968-n:0.5210::Organizacija čiji je cilj pribavljanje političke moći.	
254-11	23099-23103	Kube	N	PROPN	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	Kuba	_	_	_	_	_	_	_	_	
254-12	23103-23104	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Istog meseca Oleskiv je kanadskom Odeljenju unutrašnjih poslova preporučio Genika za imigracionog agenta.
255-1	23104-23109	Istog	A	ADJ	_	_	isti	_	_	_	ENG30-01411065-a	4	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	*	simple_wsd - ENG30-01411065-a:0.5024::jednak po količini ili vrednosti - ENG30-02062670-a:0.4239::slično ili uporedivo prema vrsti ili kvalitetu ili količini ili stepenu - ENG30-01410606-a:0.3824::ima iste ili slične karakteristike	
255-2	23110-23116	meseca	N	NOUN	_	_	mesec	_	_	_	ENG30-15209413-n	7	CVMWE-0348;ENG30-09358226-n;ENG30-09358550-n;ENG30-11484975-n;ENG30-15206296-n;ENG30-15207872-n;ENG30-15209413-n	*	simple_wsd - ENG30-15209413-n:0.4928::Jedan od dvanaest delova kalendarske godine. - ENG30-11484975-n:0.4812::Svetlost meseca. - ENG30-15207872-n:0.4783::Period između dva uzastopna mlada meseca, 29.531 dan.	
255-3	23117-23124	Oleskiv	N	PROPN	http://www.wikidata.org/entity/Q6285936	PERS	Oleskiv	_	_	_	_	_	_	_	_	
255-4	23125-23127	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
255-5	23128-23137	kanadskom	A	ADJ	*	DEMO	kanadski	_	_	_	ENG30-02982473-a	1	ENG30-02982473-a	*	simple_wsd - ENG30-02982473-a:0.4337::koji se odnosi na Kanadu i njene ljude	
255-6	23138-23147	Odeljenju	N	NOUN	http://www.wikidata.org/entity/Q3251781[109]	ORG[109]	odeljenje	_	_	_	ENG30-02992032-n	4	ENG30-02992032-n;ENG30-08220714-n;ENG30-08238463-n;ENG30-08672397-n	*	simple_wsd - ENG30-02992032-n:0.6302::odeljenje u zatvoru (koja se obično sastoji od nekoliko ćelija) - ENG30-08672397-n:0.5618::deo grada ili mesta koji je podeljen radi administracije i izbora - ENG30-08238463-n:0.5511::Telo učenika koje zajedno podučavaju.	
255-7	23148-23159	unutrašnjih	A	ADJ	http://www.wikidata.org/entity/Q3251781[109]	ORG[109]	unutrašnji	_	_	_	ENG30-00873113-a	7	ENG30-00873113-a;ENG30-00948670-a;ENG30-00948985-a;ENG30-00951831-a;ENG30-00952867-a;ENG30-01038102-a;ENG30-01038332-a	*	simple_wsd - ENG30-00873113-a:0.6132::koji se razvija ili ima unutrašnje poreklo - ENG30-00952867-a:0.5888::Koji je smešten u unutrašnjost zgrade ili prigodan za nju. - ENG30-01038102-a:0.5302::koji se tiče unutrašnjih stvari nacije	
255-8	23160-23167	poslova	N	NOUN	http://www.wikidata.org/entity/Q3251781[109]	ORG[109]	posao	_	_	_	ENG30-01106808-n	10	ENG30-00040804-n;ENG30-00575741-n;ENG30-00582388-n;ENG30-00584367-n;ENG30-00795720-n;ENG30-01096245-n;ENG30-01106808-n;ENG30-04602044-n;ENG30-05671325-n;ENG30-06572482-n	*	simple_wsd - ENG30-01106808-n:0.6854::Čin obavljanja posla unutar grupe ili između grupa, kao kod poslovnih aktivnosti. - ENG30-04602044-n:0.5930::Mesto na kome se obavlja posao. - ENG30-00582388-n:0.5846::Osnovna aktivnost u životu kojom se zarađuje novac.	
255-9	23168-23178	preporučio	V	VERB	_	_	preporučiti	_	_	_	ENG30-00882948-v	2	ENG30-00875141-v;ENG30-00882948-v	*	simple_wsd - ENG30-00882948-v:0.6380::izraziti dobro mišljenje o - ENG30-00875141-v:0.3918::Podržavati nešto.	
255-10	23179-23185	Genika	N	PROPN	http://www.wikidata.org/entity/Q550785	PERS	Genik	_	_	_	_	_	_	_	_	
255-11	23186-23188	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
255-12	23189-23201	imigracionog	A	ADJ	_	_	imigracioni	_	_	_	RSSJ-16705/0	1	RSSJ-16705/0	*	simple_wsd - RSSJ-16705/0:0.4977::koji se odnosi na imigraciju; koji se tiče useljavanja u neku zemlju.	
255-13	23202-23208	agenta	N	NOUN	*	ROLE	agent	_	_	_	ENG30-09777353-n	1	ENG30-09777353-n	*	simple_wsd - ENG30-09777353-n:0.5283::onaj koji radi za nekoga (osobu ili organizaciju)	
255-14	23208-23209	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Neke genetske varijante mogu izazvati astmu samo u kombinaciji sa specifičnim uslovima u okolini.
256-1	23209-23213	Neke	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	
256-2	23214-23222	genetske	A	ADJ	_	_	genetski	1[338]	genetska varijanta[338]	NID[338]	CVMWE-0100[2179]	2[2179]	CV0208;CVMWE-0100[2179]	*[648]	simple_wsd - CVMWE-0100:0.6833::podtip mikroorganizma koji se genetski razlikuje od glavnog soja, ali nije dovoljno različit da bi se mogao nazvati pos… - CV0208:0.4674::trajna promena u DNK sekvenci gena.[2179]	
256-3	23223-23232	varijante	N	NOUN	_	_	varijanta	1[338]	genetska varijanta[338]	NID[338]	CVMWE-0100[2179]	2[2179]	CV0208;CVMWE-0100[2179]	*[648]	simple_wsd - CVMWE-0100:0.6833::podtip mikroorganizma koji se genetski razlikuje od glavnog soja, ali nije dovoljno različit da bi se mogao nazvati pos… - CV0208:0.4674::trajna promena u DNK sekvenci gena.[2179]	
256-4	23233-23237	mogu	V	VERB	_	_	moći	_	_	_	CV0124	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	simple_wsd - CV0124:0.6362::biti upotrebljiv, prihvatljiv, odgovarati nekoj nameni ili potrebi. - DRJ0-203294/2b.:0.6084::sadržavati u sebi elemente, osnove za neku tvrdnju, davati povoda za verovanje, uverenost, tvrdnju - CV0171:0.6046::kad se nešto iskazuje, iznosi kao eventualna ili stvarna mogućnost, uverenje	
256-5	23238-23246	izazvati	V	VERB	_	_	izazvati	_	_	_	ENG30-01079480-v	11	ENG30-00503164-v;ENG30-00794079-v;ENG30-00868591-v;ENG30-01079480-v;ENG30-01629403-v;ENG30-01703701-v;ENG30-01760300-v;ENG30-02116118-v;ENG30-02116980-v;ENG30-02157100-v;ENG30-02554647-v	*	simple_wsd - ENG30-01079480-v:0.5712::sa kakvim se protivnikom u sportu, igri ili bici nadmetati - ENG30-02157100-v:0.5345::izneti na tržište ili objaviti - ENG30-01760300-v:0.5141::provocirati odgovore, kao prigovore, kritiku, aplauz itd.	
256-6	23247-23252	astmu	N	NOUN	_	_	astma	_	_	_	ENG30-14145911-n	1	ENG30-14145911-n	*	simple_wsd - ENG30-14145911-n:0.2760::respiratorni poremećaj karakterisan zviždanjem; obično alergijskog porekla	
256-7	23253-23257	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00011011-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	*	simple_wsd - ENG30-00011011-b:0.5467::ne pre nego (događaj, vremenski trenutak) - ENG30-00505114-b:0.4647::nikada osim kada - ENG30-00004722-b:0.4167::i ništa više; ne više nego, svega	
256-8	23258-23259	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
256-9	23260-23271	kombinaciji	N	NOUN	_	_	kombinacija	_	_	_	ENG30-07963711-n	2	ENG30-00870453-n;ENG30-07963711-n	*	simple_wsd - ENG30-07963711-n:0.6398::Grupa stvari koje su udružene; zbir odvojenih delova ili svojstava. - ENG30-00870453-n:0.4822::Čin slaganja elemenata u posebne grupe bez obzira na red.	
256-10	23272-23274	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
256-11	23275-23286	specifičnim	A	ADJ	_	_	specifičan	_	_	_	ENG30-02260362-a	3	ENG30-00311044-a;ENG30-01103021-a;ENG30-02260362-a	*	simple_wsd - ENG30-02260362-a:0.6184::koji je razvijen ili dizajniran za određenu aktivnost ili funkciju - ENG30-01103021-a:0.5253::koji je primenjljiv na šta ili koji se odlikuje čime što je posebno, naročito ili jedinstveno - ENG30-00311044-a:0.5055::pružanje posebnih pojedinosti ili okolnosti	
256-12	23287-23295	uslovima	N	NOUN	_	_	uslov	_	_	_	ENG30-05822746-n	5	ENG30-05822746-n;ENG30-05892651-n;ENG30-06751974-n;ENG30-06770875-n;ENG30-13920429-n	*	simple_wsd - ENG30-05822746-n:0.5737::informacije koje treba imati na umu kada se donosi odluka - ENG30-13920429-n:0.5613::Način postojanja ili oblik eszistencije osobe ili stvari. - ENG30-06751974-n:0.5385::jedan od koncepata koji se poredi ili povezuje u logičkoj propoziciji	
256-13	23296-23297	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
256-14	23298-23305	okolini	N	NOUN	_	_	okolina	_	_	_	ENG30-13934596-n	2	ENG30-08539457-n;ENG30-13934596-n	*	simple_wsd - ENG30-13934596-n:0.5645::Ukupnost uslova u nepsorednom okruženju. - ENG30-08539457-n:0.4562::Zona u kojoj nešto postoji ili živi.	
256-15	23305-23306	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Epoksidi su etri u kojima je atom kiseonika deo prstena od tri atoma.
257-1	23306-23314	Epoksidi	N	NOUN	_	_	epoksid	_	_	_	CVDf-189/0	1	CVDf-189/0	*	simple_wsd - CVDf-189/0:0.5741::organsko jedinjenje čiji molekul sadrži tročlani prsten koji uključuje atom kiseonika i dva atoma ugljenika	
257-2	23315-23317	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
257-3	23318-23322	etri	N	NOUN	_	_	etar	_	_	_	ENG30-14709102-n	2	ENG30-09553599-n;ENG30-14709102-n	*	simple_wsd - ENG30-14709102-n:0.5558::bilo koja klasa organskih jedinjenja koja imaju dve ugljovodonične grupe povezane atomom kiseonika - ENG30-09553599-n:0.3121::bog svetla, sin Ereba, boga večne tame i Njukte, boginje noći	
257-4	23323-23324	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
257-5	23325-23331	kojima	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
257-6	23332-23334	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
257-7	23335-23339	atom	N	NOUN	_	_	atom	_	_	_	ENG30-14619225-n	2	ENG30-14585519-n;ENG30-14619225-n	*	simple_wsd - ENG30-14619225-n:0.4627::Najmanja komponenta nekog elementa koja ima hemijska svostva tog elementa (fizika ili hemija). - ENG30-14585519-n:0.3914::Majušni komadić nečega.	
257-8	23340-23349	kiseonika	N	NOUN	_	_	kiseonik	_	_	_	ENG30-14648100-n	1	ENG30-14648100-n	*	simple_wsd - ENG30-14648100-n:0.4384::Bivalentni nemetal bez boje, ukusa i mirisa, ne gori; u vazduhu ga ima 12 procenat.	
257-9	23350-23353	deo	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	simple_wsd - ENG30-05867413-n:0.5312::Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu. - ENG30-08548733-n:0.4901::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska) - ENG30-09385911-n:0.4858::Deo prirodnog objekta.	
257-10	23354-23361	prstena	N	NOUN	_	_	prsten	_	_	_	ENG30-04092609-n	5	CV0282;ENG30-03533972-n;ENG30-04092609-n;ENG30-09246883-n;ENG30-13875392-n	*	simple_wsd - ENG30-04092609-n:0.5701::deo nakita koji se sastoji od alke od plemenitog metala, često i sa dragim kamenjem, koji se nosi na prstu - ENG30-09246883-n:0.5350::(hemija) lanac atoma u molekulu koji formira zatvorenu petlju - CV0282:0.4864::algebarska struktura koja se sastoji od skupa sa dve binarne operacije koje se nazivaju sabiranje i množenje, koje pošt…	
257-11	23362-23364	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
257-12	23365-23368	tri	NUM	NUM	_	_	tri	_	_	_	_	_	_	_	_	
257-13	23369-23374	atoma	N	NOUN	_	_	atom	_	_	_	ENG30-14619225-n	2	ENG30-14585519-n;ENG30-14619225-n	*	simple_wsd - ENG30-14619225-n:0.4635::Najmanja komponenta nekog elementa koja ima hemijska svostva tog elementa (fizika ili hemija). - ENG30-14585519-n:0.4019::Majušni komadić nečega.	
257-14	23374-23375	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Neki geografi smatraju Evropu i Aziju jednim kontinentom, po imenu Evroazija.
258-1	23375-23379	Neki	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	
258-2	23380-23388	geografi	N	NOUN	http://www.wikidata.org/entity/Q901402	ROLE	geograf	_	_	_	ENG30-10127555-n	1	ENG30-10127555-n	*	simple_wsd - ENG30-10127555-n:0.6254::stručnjak za geografiju	
258-3	23389-23397	smatraju	V	VERB	_	_	smatrati	_	_	_	ENG30-00689950-v	6	ENG30-00631737-v;ENG30-00683771-v;ENG30-00689950-v;ENG30-00690614-v;ENG30-00693780-v;ENG30-00727901-v	*	simple_wsd - ENG30-00689950-v:0.5595::Imati o nečemu neko mišljenje. - ENG30-00690614-v:0.4985::držati da neko ili nešto ima određenu osobinu ili neki kvalitet. - ENG30-00693780-v:0.4589::Čuvati u mislima ili prenositi ubeđenje ili pogled.	
258-4	23398-23404	Evropu	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	_	_	_	_	
258-5	23405-23406	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
258-6	23407-23412	Aziju	N	PROPN	http://www.wikidata.org/entity/Q48	LOC	Azija	_	_	_	_	_	_	_	_	
258-7	23413-23419	jednim	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	
258-8	23420-23431	kontinentom	N	NOUN	_	_	kontinent	_	_	_	ENG30-09254614-n	1	ENG30-09254614-n	*	simple_wsd - ENG30-09254614-n:0.5011::Jedna od najvećih kopnenih masa na Zemlji.	
258-9	23431-23432	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
258-10	23433-23435	po	PREP	ADP	_	_	po	1[339]	po imenu[339]	AdvID[339]	LLM-0173[2180]	1[2180]	LLM-0173[2180]	*[649]	simple_wsd - LLM-0173:0.5410::Zove se; nazvan; spomenut ličnim imenom.[2180]	
258-11	23436-23441	imenu	N	NOUN	_	_	ime	1[339]	po imenu[339]	AdvID[339]	LLM-0173[2180]	1[2180]	LLM-0173[2180]	*[649]	simple_wsd - LLM-0173:0.5410::Zove se; nazvan; spomenut ličnim imenom.[2180]	
258-12	23442-23451	Evroazija	N	PROPN	http://www.wikidata.org/entity/Q5401	LOC	Evroazija	_	_	_	_	_	_	_	_	
258-13	23451-23452	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Infekcija drugih organa može izazvati širok spektar simptoma.
259-1	23452-23461	Infekcija	N	NOUN	_	_	infekcija	_	_	_	ENG30-13498404-n	2	ENG30-07360647-n;ENG30-13498404-n	*	simple_wsd - ENG30-13498404-n:0.6362::(medicina) invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti - ENG30-07360647-n:0.5561::incident u kojem se prenosi zarazna bolest	
259-2	23462-23468	drugih	A	ADJ	_	_	drugi	_	_	_	ENG30-02070030-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	simple_wsd - ENG30-02070030-a:0.6058::jasno različit od nekog sasvim drugog ili prvog - ENG30-02070188-a:0.5916::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi. - ENG30-00048858-a:0.4523::dalje ili dodato	
259-3	23469-23475	organa	N	NOUN	_	_	organ	_	_	_	ENG30-08349350-n	2	ENG30-05297523-n;ENG30-08349350-n	*	simple_wsd - ENG30-08349350-n:0.5697::Vladin biro posvećen obavljanju neke specifične funkcije. - ENG30-05297523-n:0.5309::Potpuno izdiderencirana strukturna ili funkcionalna jedinica kod životinja koja je specijalizovana za neku određenu fun…	
259-4	23476-23480	može	V	VERB	_	_	moći	_	_	_	CV0171	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	simple_wsd - CV0171:0.5237::kad se nešto iskazuje, iznosi kao eventualna ili stvarna mogućnost, uverenje - DRJ0-203294/2b.:0.5023::sadržavati u sebi elemente, osnove za neku tvrdnju, davati povoda za verovanje, uverenost, tvrdnju - CV0124:0.5002::biti upotrebljiv, prihvatljiv, odgovarati nekoj nameni ili potrebi.	
259-5	23481-23489	izazvati	V	VERB	_	_	izazvati	_	_	_	ENG30-00794079-v	11	ENG30-00503164-v;ENG30-00794079-v;ENG30-00868591-v;ENG30-01079480-v;ENG30-01629403-v;ENG30-01703701-v;ENG30-01760300-v;ENG30-02116118-v;ENG30-02116980-v;ENG30-02157100-v;ENG30-02554647-v	*	simple_wsd - ENG30-00794079-v:0.5755::pružiti potreban podstrek za šta - ENG30-02157100-v:0.4908::izneti na tržište ili objaviti - ENG30-00868591-v:0.4783::Uputiti izazov.	
259-6	23490-23495	širok	A	ADJ	_	_	širok	_	_	_	ENG30-02560548-a	6	ENG30-00526062-a;ENG30-01101391-a;ENG30-01101891-a;ENG30-01384212-a;ENG30-02560548-a;ENG30-02563068-a	*	simple_wsd - ENG30-02560548-a:0.5620::Koji ima veliko, ili određeno, prostiranje od jedne do druge strane - ENG30-01101891-a:0.5616::nije detaljno ili konkretno - ENG30-00526062-a:0.5078::širok u obimu ili sadržaju	
259-7	23496-23503	spektar	N	NOUN	_	_	spektar	_	_	_	ENG30-11420831-n	3	ENG30-05839024-n;ENG30-08399586-n;ENG30-11420831-n	*	simple_wsd - ENG30-11420831-n:0.5739::Usmereni niz komponenata emisije talasa. - ENG30-05839024-n:0.4995::Kategorija stvari koje se izdvajaju nekim zajedničkim karakteristikama ili kvalitetom. - ENG30-08399586-n:0.4616::Raznovrsnost različitih stvari ili aktivnosti.	
259-8	23504-23512	simptoma	N	NOUN	_	_	simptom	_	_	_	ENG30-14301785-n	2	ENG30-14299637-n;ENG30-14301785-n	*	simple_wsd - ENG30-14301785-n:0.6146::u medicini  objektivan dokaz o prisustvu poremećaja ili bolesti. - ENG30-14299637-n:0.5963::U medicini, bilo kakav osećaj ili promena u telesnim funkcijama koje pacijent doživljava a povezuju se s određenom bole…	
