#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
260-8	23547-23551	gena	N	NOUN	_	_	gen	_	_	_	ENG30-05436752-n	1	ENG30-05436752-n	*	simple_wsd - ENG30-05436752-n:0.4799::(genetika) segment DNK koji je uključen u proizvodnju polipeptidnog lanca; može uključivati regione koji prethode i sle…	
260-9	23552-23560	povezano	V	VERB	_	_	povezati	_	_	_	ENG30-02622234-v	7	ENG30-00660571-v;ENG30-00713167-v;ENG30-00713818-v;ENG30-01295275-v;ENG30-01304342-v;ENG30-01356370-v;ENG30-02622234-v	*	simple_wsd - ENG30-02622234-v:0.4066::biti ili postati spojen ili ujedinjen ili povezan - ENG30-00713167-v:0.3493::Napraviti logičnu ili uzročnu vezu. - ENG30-01295275-v:0.2817::Učiniti da postane spojeno ili povezano.	
260-10	23561-23563	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
260-11	23564-23566	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
260-12	23567-23573	astmom	N	NOUN	_	_	astma	_	_	_	ENG30-14145911-n	1	ENG30-14145911-n	*	simple_wsd - ENG30-14145911-n:0.6726::respiratorni poremećaj karakterisan zviždanjem; obično alergijskog porekla	
260-13	23573-23574	;	PUNCT	PUNCT	_	_	\;	_	_	_	_	_	_	_	_	
260-14	23575-23576	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
260-15	23577-23580	još	ADV	ADV	_	_	još	_	_	_	CV0131	4	CV0131;CV0165;ENG30-00017639-b;ENG30-00027795-b	*	simple_wsd - CV0131:0.7368::kad nečega nije bilo do vremena kad se govori (u negaciji) - ENG30-00027795-b:0.7054::do sadašnjeg trenutka - ENG30-00017639-b:0.3839::u većoj meri ili opsegu; koristi se sa poređenjima	
260-16	23581-23585	uvek	ADV	ADV	_	_	uvek	_	_	_	ENG30-00019806-b	4	ENG30-00019339-b;ENG30-00019806-b;ENG30-00087542-b;ENG30-00146387-b	*	simple_wsd - ENG30-00019806-b:0.8683::naizgled neprekidano; često i više puta - ENG30-00146387-b:0.3273::u bilo koje vreme; bilo kada - ENG30-00019339-b:0.2502::u svakom trenutku; sve vreme i u svakoj prilici	
260-17	23586-23588	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
260-18	23589-23598	pronalaze	V	VERB	_	_	pronalaziti	_	_	_	ENG30-00721437-v	1	ENG30-00721437-v	*	simple_wsd - ENG30-00721437-v:0.2796::napraviti kakvo otkriće	
260-19	23599-23603	novi	A	ADJ	_	_	nov	_	_	_	ENG30-01687167-a	6	ENG30-00418198-a;ENG30-00820975-a;ENG30-00821208-a;ENG30-01640850-a;ENG30-01687167-a;ENG30-02070491-a	*	simple_wsd - ENG30-01687167-a:0.9758::Koji je tek stvoren i kakvog do sada nije bilo. - ENG30-01640850-a:0.7158::Nešto što ne traje dugo; nešto što je upravo postalo, nastalo, otkriveno ili prihvaćeno. - ENG30-00418198-a:0.7038::koji još nije upotrebljen ili zaprljan	
260-20	23603-23604	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pluća se brzo pune tečnošću i postaju kruta.
261-1	23604-23609	Pluća	N	NOUN	_	_	pluća	_	_	_	ENG30-05387544-n	1	ENG30-05387544-n	*	simple_wsd - ENG30-05387544-n:0.8274::jedan od dva kesasta respiratorna organa u grudima kičmenjaka; služi za uklanjanje ugljen-dioksida i obezbeđivanje kise…	
261-2	23610-23612	se	PAR	PART	_	_	se	1	*	IRV	ENG30-00451838-v[2181]	3[2181]	CVMWE-0371;ENG30-00451838-v;ENG30-01193721-v[2181]	*[650]	simple_wsd - ENG30-00451838-v:0.6286::Postati pun ili puniji. - CVMWE-0371:0.6167::postajati pun, ispunjavati se - ENG30-01193721-v:0.5479::ispuniti do mere u kojoj ste zadovoljni[2181]	
261-3	23613-23617	brzo	ADV	ADV	_	_	brzo	_	_	_	ENG30-00086000-b	4	ENG30-00086000-b;ENG30-00086528-b;ENG30-00105603-b;ENG30-00206479-b	*[650]|*[651]	simple_wsd - ENG30-00086000-b:0.9138::brzo ili naglo (često se koristi kao spojni oblik) - ENG30-00206479-b:0.8587::u žurbi ili na brzinu - ENG30-00105603-b:0.8365::sa malim ili bez zakašnjenja	
261-4	23618-23622	pune	V	VERB	_	_	puniti	1	puniti se	IRV	ENG30-00451838-v[2181]	3[2181]	CVMWE-0371;ENG30-00451838-v;ENG30-01193721-v[2181]	*[650]	simple_wsd - ENG30-00451838-v:0.6286::Postati pun ili puniji. - CVMWE-0371:0.6167::postajati pun, ispunjavati se - ENG30-01193721-v:0.5479::ispuniti do mere u kojoj ste zadovoljni[2181]	
261-5	23623-23631	tečnošću	N	NOUN	_	_	tečnost	_	_	_	ENG30-14940100-n	2	ENG30-14940100-n;ENG30-14940386-n	*	simple_wsd - ENG30-14940100-n:0.8544::tvar u tečnom agregatnom stanju koja nema utvrđen oblik, ali ima utvrđenu zapreminu - ENG30-14940386-n:0.7070::Supstanca koja je u tečnom stanju na sobnoj temperaturi i pritisku.	
261-6	23632-23633	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
261-7	23634-23641	postaju	V	VERB	_	_	postajati	_	_	_	DRJ0-214652/0	2	DRJ0-214651/0;DRJ0-214652/0	*	simple_wsd - DRJ0-214652/0:0.8074::obično kratko vreme provesti na jednom mestu stojeći, zastati. - DRJ0-214651/0:0.5741::nesvr. prema postati.	
261-8	23642-23647	kruta	A	ADJ	_	_	krut	_	_	_	ENG30-01525659-a	3	ENG30-01023706-a;ENG30-01155354-a;ENG30-01525659-a	*	simple_wsd - ENG30-01525659-a:0.8818::ne kreće se ili ne funkcioniše slobodno - ENG30-01023706-a:0.8758::nesposoban za savijanje ili otporan na savijanje. - ENG30-01155354-a:0.8360::koji je težak metaforički	
261-9	23647-23648	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kada se koriste kod hronične bolesti, lekovi mogu da odlože ili spreče razvoj simptoma u završnoj fazi.
262-1	23648-23652	Kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	
262-2	23653-23655	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
262-3	23656-23663	koriste	V	VERB	_	_	koristiti	_	_	_	ENG30-02561332-v	7	CV0117;ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	*	simple_wsd - ENG30-02561332-v:0.7284::za šta sebe iskoristiti - ENG30-02436963-v:0.6978::uzrokovati da šta radi ili funkcioniše - ENG30-02541251-v:0.6235::biti od koristi	
262-4	23664-23667	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
262-5	23668-23676	hronične	A	ADJ	_	_	hroničan	1[340]	hronična bolest[340]	NID[340]	LLM-0066[2182]	1[2182]	LLM-0066[2182]	*[652]	simple_wsd - LLM-0066:0.8830::bolest koja sporo napreduje i traje dugo, često doživotno[2182]	
262-6	23677-23684	bolesti	N	NOUN	_	_	bolest	1[340]	hronična bolest[340]	NID[340]	LLM-0066[2182]	1[2182]	LLM-0066[2182]	*[652]	simple_wsd - LLM-0066:0.8830::bolest koja sporo napreduje i traje dugo, često doživotno[2182]	
262-7	23684-23685	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
262-8	23686-23692	lekovi	N	NOUN	_	_	lek	_	_	_	ENG30-04074482-n	3	ENG30-03740161-n;ENG30-04074482-n;ENG30-13684632-n	*	simple_wsd - ENG30-04074482-n:0.8316::Terapija koja leči bolest ili ublažava bol. - ENG30-03740161-n:0.7946::Nešto što leči, sprečava ili olakšava simptome bolesti. - ENG30-13684632-n:0.2081::osnovna novčana jedinica u Albaniji	
262-9	23693-23697	mogu	V	VERB	_	_	moći	_	_	_	CV0071	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	simple_wsd - CV0071:0.7568::biti u mogućnosti, imati prilike za nešto, biti u okolnostima za ostvarivanje nečega - ENG30-02523221-v:0.6977::Istrajati ili uspevati. - CV0044:0.5036::biti u stanju, biti kadar, sposoban učiniti, uraditi nešto	
262-10	23698-23700	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
262-11	23701-23707	odlože	V	VERB	_	_	odložiti	_	_	_	ENG30-02281093-v	2	ENG30-02281093-v;ENG30-02642814-v	*	simple_wsd - ENG30-02281093-v:0.7181::Zadržati ili ostaviti na strani za buduće korišćenje. - ENG30-02642814-v:0.5757::Zadržati za neko kasnije vreme.	
262-12	23708-23711	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	
262-13	23712-23718	spreče	V	VERB	_	_	sprečiti	_	_	_	ENG30-02450505-v	4	ENG30-02450505-v;ENG30-02452885-v;ENG30-02453321-v;ENG30-02558172-v	*	simple_wsd - ENG30-02450505-v:0.9959::Sprečiti da se nešto desi ili da bude u određenom stanju. - ENG30-02453321-v:0.9366::delovati tako da se nešto nepovoljno ne dogodi - ENG30-02452885-v:0.9189::onemogućiti da nešto nastane ili se dogodi; imati efekat prevencije	
262-14	23719-23725	razvoj	N	NOUN	_	_	razvoj	_	_	_	ENG30-07423560-n	4	ENG30-00250259-n;ENG30-07324917-n;ENG30-07423560-n;ENG30-13464820-n	*	simple_wsd - ENG30-07423560-n:0.9779::nedavni događaj koji ima neki značaj za sadašnju situaciju - ENG30-13464820-n:0.9039::Proces u kome nešto postepeno prelazi u drugo stanje, posebno u naprednije ili zrelije stanje. - ENG30-07324917-n:0.6800::rast snage, broja ili važnosti	
262-15	23726-23734	simptoma	N	NOUN	_	_	simptom	_	_	_	ENG30-14299637-n	2	ENG30-14299637-n;ENG30-14301785-n	*	simple_wsd - ENG30-14299637-n:0.9268::U medicini, bilo kakav osećaj ili promena u telesnim funkcijama koje pacijent doživljava a povezuju se s određenom bole… - ENG30-14301785-n:0.8660::u medicini  objektivan dokaz o prisustvu poremećaja ili bolesti.	
262-16	23735-23736	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
262-17	23737-23745	završnoj	A	ADJ	_	_	završan	_	_	_	RSSJ-13241/0	1	RSSJ-13241/0	*	simple_wsd - RSSJ-13241/0:0.4903::koji je doveden do kraja; okončan, svršen.	
262-18	23746-23750	fazi	N	NOUN	_	_	faza	_	_	_	ENG30-14480065-n	3	ENG30-14480065-n;ENG30-15290132-n;ENG30-15290337-n	*	simple_wsd - ENG30-14480065-n:0.3666::(fizička hemija) posebno stanje materije u sistemu; materija koja je identična po hemijskom sastavu i fizičkom stanju i… - ENG30-15290337-n:0.3138::bilo koji odelit vremenski period u toku događaja - ENG30-15290132-n:0.1814::određena tačka u vremenu ciklusa; mereno od neke proizvoljne nule i izraženo kao ugao	
262-19	23750-23751	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Sahrana je bila 14. novembra 2000. godine i Ingrid je sahranjena pored svog muža, kralja Frederika IX, u grobnici ispred katedrale u Roskildeu, blizu Kopenhagena.
263-1	23751-23758	Sahrana	N	NOUN	_	_	sahrana	_	_	_	ENG30-07451463-n	1	ENG30-07451463-n	*	simple_wsd - ENG30-07451463-n:0.9340::Ceremonija na kojoj se mrtva osoba pokopava ili spaljuje.	
263-2	23759-23761	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
263-3	23762-23766	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
263-4	23767-23770	14.	A	ADJ	_	_	14.	_	_	_	_	_	_	_	_	
263-5	23771-23779	novembra	N	NOUN	_	_	novembar	_	_	_	ENG30-15213406-n	1	ENG30-15213406-n	*	simple_wsd - ENG30-15213406-n:0.1191::Mesec koji dolazi posle oktobra a pre decembra u kalendaru.	
263-6	23780-23785	2000.	A	ADJ	_	_	2000.	_	_	_	_	_	_	_	_	
263-7	23786-23792	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15204297-n:0.3526::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15201505-n:0.3267::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15203791-n:0.2699::Vremenski period od 365 (ili 366) dana.	
263-8	23793-23794	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
263-9	23795-23801	Ingrid	N	PROPN	http://www.wikidata.org/entity/Q163010	PERS	Ingrid	_	_	_	_	_	_	_	_	
263-10	23802-23804	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
263-11	23805-23815	sahranjena	V	VERB	_	_	sahraniti	_	_	_	ENG30-02456493-v	1	ENG30-02456493-v	*	simple_wsd - ENG30-02456493-v:0.9933::smestiti u grob ili grobnicu	
263-12	23816-23821	pored	PREP	ADP	_	_	pored	_	_	_	_	_	_	_	_	
263-13	23822-23826	svog	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
263-14	23827-23831	muža	N	NOUN	_	_	muž	_	_	_	ENG30-10288763-n	2	ENG30-10193967-n;ENG30-10288763-n	*	simple_wsd - ENG30-10288763-n:0.1678::odrasla muška osoba koja ima muževan karakter (muževit i hrabar kompetentan) - ENG30-10193967-n:0.1312::oženjen muškarac, ženin partner u braku	
263-15	23831-23832	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
263-16	23833-23839	kralja	N	NOUN	http://www.wikidata.org/entity/Q12097	ROLE	kralj	_	_	_	ENG30-03618101-n	4	ENG30-03618101-n;ENG30-03618219-n;ENG30-09840217-n;ENG30-10231515-n	*	simple_wsd - ENG30-03618101-n:0.9563::najvažnija šahovska figura čijim se gubljenjem gubi partija - ENG30-10231515-n:0.2690::muški suveren; vladar kraljevstva - ENG30-09840217-n:0.1983::veoma bogat ili moćan biznismen	
263-17	23840-23849	Frederika	N	PROPN	http://www.wikidata.org/entity/Q151312[110]	PERS[110]	Frederik	_	_	_	_	_	_	_	_	
263-18	23850-23852	IX	RN	NUM	http://www.wikidata.org/entity/Q151312[110]	PERS[110]	IX	_	_	_	_	_	_	_	_	
263-19	23852-23853	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
263-20	23854-23855	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
263-21	23856-23864	grobnici	N	NOUN	_	_	grobnica	_	_	_	ENG30-08521623-n	3	ENG30-02921884-n;ENG30-04076713-n;ENG30-08521623-n	*	simple_wsd - ENG30-08521623-n:0.7466::komad zemlje koji se koristi za sahrane - ENG30-02921884-n:0.5970::Prostorija koja se koristi kao grob. - ENG30-04076713-n:0.4920::grobna kripta (obično za poznatu osobu)	
263-22	23865-23871	ispred	PREP	ADP	_	_	ispred	_	_	_	_	_	_	_	_	
263-23	23872-23881	katedrale	N	NOUN	_	_	katedrala	_	_	_	ENG30-02984061-n	1	ENG30-02984061-n	*	simple_wsd - ENG30-02984061-n:0.2652::bilo koja velika i važna crkva	
263-24	23882-23883	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
263-25	23884-23893	Roskildeu	N	PROPN	http://www.wikidata.org/entity/Q26563	LOC	Roskilde	_	_	_	_	_	_	_	_	
263-26	23893-23894	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
263-27	23895-23900	blizu	PREP	ADP	_	_	blizu	_	_	_	_	_	_	_	_	
263-28	23901-23912	Kopenhagena	N	PROPN	http://www.wikidata.org/entity/Q1748	LOC	Kopenhagen	_	_	_	_	_	_	_	_	
263-29	23912-23913	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Najčešće korišćeni sistem za klasifikaciju težine krupa je Veslijev skor.
264-1	23913-23921	Najčešće	ADV	ADV	_	_	najčešće	_	_	_	RSSJ-27975/0	1	RSSJ-27975/0	*	simple_wsd - RSSJ-27975/0:0.4115::u najvećoj meri često, vrlo često; najveći broj puta.	
264-2	23922-23931	korišćeni	V	VERB	_	_	koristiti	_	_	_	ENG30-01165043-v	7	CV0117;ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	*	simple_wsd - ENG30-01165043-v:0.8883::Uzimati ili konzumirati redovno ili često. - CV0117:0.8839::nešto "se koristi" ako se upotrebljava redovno ili uobičajeno u u nekim oklnostima ili za neke namene - ENG30-02436963-v:0.6770::uzrokovati da šta radi ili funkcioniše	
264-3	23932-23938	sistem	N	NOUN	_	_	sistem	_	_	_	ENG30-05237227-n	6	ENG30-04377057-n;ENG30-05219097-n;ENG30-05237227-n;ENG30-05661996-n;ENG30-05726596-n;ENG30-08435388-n	*	simple_wsd - ENG30-05237227-n:0.9426::Grupa fiziološki ili anatomski povezanih organa ili delova. - ENG30-05726596-n:0.8511::Organizovana struktura za uređivanje i klasifikovanje. - ENG30-05661996-n:0.7876::Ukupnost metoda ili pravila koji upravljaju ponašanjem.	
264-4	23939-23941	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
264-5	23942-23955	klasifikaciju	N	NOUN	_	_	klasifikacija	_	_	_	ENG30-07939638-n	2	ENG30-05732756-n;ENG30-07939638-n	*	simple_wsd - ENG30-07939638-n:0.9428::grupisanje ljudi ili stvari u klase ili kategorije - ENG30-05732756-n:0.8066::Osnovni saznajni proces uređivanja u klase ili kategorije.	
264-6	23956-23962	težine	N	NOUN	_	_	težina	_	_	_	ENG30-13715755-n	4	ENG30-04571088-n;ENG30-05026843-n;ENG30-05036715-n;ENG30-13715755-n	*	simple_wsd - ENG30-13715755-n:0.9258::sistem jedinica koje se koriste za izražavanje težine nečega - ENG30-05026843-n:0.5395::Vertikalna sila koju izaziva masa kao rezultat gravitacije. - ENG30-05036715-n:0.2471::koristi se za stepen nečega nepoželjnog, npr. bola ili bolesti	
264-7	23963-23968	krupa	N	NOUN	_	_	krup	_	_	_	ENG30-14349311-n	2	ENG30-14174011-n;ENG30-14349311-n	*	simple_wsd - ENG30-14349311-n:0.0561::upaljenje grkljana, dušnika i bronhijalnih prolaza - ENG30-14174011-n:-0.0227::bolest odojčadi i male dece; jak kašalj i promuklost i groznica i otežano disanje	
264-8	23969-23971	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
264-9	23972-23980	Veslijev	A	ADJ	_	_	Veslijev	_	_	_	CVDf-390/0	1	CVDf-390/0	*	simple_wsd - CVDf-390/0:0.4538::prisvojni pridev od Vesli	
264-10	23981-23985	skor	N	NOUN	_	_	skor	_	_	_	CV0209	2	CV0209;ENG30-13594585-n	*	simple_wsd - CV0209:0.7471::postignuće pojedinca ili grupe na ispitu ili testu, izražen brojem, slovom ili drugim simbolom; ocena - ENG30-13594585-n:0.6639::broj koji izražava postignuće ekipe ili osobe u igri ili takmičenju	
264-11	23985-23986	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Panda je specifična po tome što provodi 12–15 sati dnevno hraneći se.
265-1	23986-23991	Panda	N	NOUN	_	_	panda	_	_	_	ENG30-02509815-n	2	ENG30-02509815-n;ENG30-02510455-n	*	simple_wsd - ENG30-02509815-n:0.7548::Crvenosmeđi mesožder nalik rakunu iz starog sveta; u nekim klasifikacijama nema nikakve veze sa džinvskom pandom. - ENG30-02510455-n:0.5395::veliki crno-beli biljojedi; sisar iz bambusovih šuma Kine i Tibeta; u nekim klasifikacijama smatra se članom porodice m…	
265-2	23992-23994	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
265-3	23995-24005	specifična	A	ADJ	_	_	specifičan	_	_	_	ENG30-01103021-a	3	ENG30-00311044-a;ENG30-01103021-a;ENG30-02260362-a	*	simple_wsd - ENG30-01103021-a:0.8514::koji je primenjljiv na šta ili koji se odlikuje čime što je posebno, naročito ili jedinstveno - ENG30-02260362-a:0.6642::koji je razvijen ili dizajniran za određenu aktivnost ili funkciju - ENG30-00311044-a:0.5250::pružanje posebnih pojedinosti ili okolnosti	
265-4	24006-24008	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	
265-5	24009-24013	tome	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
265-6	24014-24017	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	_	_	
265-7	24018-24025	provodi	V	VERB	_	_	provoditi	_	_	_	ENG30-02079933-v	4	ENG30-02079933-v;ENG30-02445509-v;ENG30-02686625-v;ENG30-02708420-v	*	simple_wsd - ENG30-02079933-v:0.6835::prenositi ili poslužiti kao medij za prenos - ENG30-02708420-v:0.6018::proboraviti neko vreme na određeni način. - ENG30-02445509-v:0.3193::usmeravati tok neke aktivnosti, nadgledati ili kontrolisati.	
265-8	24026-24028	12	NUM	NUM	_	_	12	_	_	_	_	_	_	_	_	
265-9	24028-24029	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	
265-10	24029-24031	15	NUM	NUM	_	_	15	_	_	_	_	_	_	_	_	
265-11	24032-24036	sati	N	NOUN	_	_	sat	_	_	_	ENG30-15228378-n	3	ENG30-03046257-n;ENG30-15227846-n;ENG30-15228378-n	*	simple_wsd - ENG30-15228378-n:0.8122::vreme po časovniku - ENG30-03046257-n:0.5682::uređaj koji pokazuje doba dana - ENG30-15227846-n:0.3813::period vremena koji iznosi 1/24 dana	
265-12	24037-24043	dnevno	ADV	ADV	_	_	dnevno	_	_	_	DRJ0-236936/0b.	2	DRJ0-236936/0a.;DRJ0-236936/0b.	*	simple_wsd - DRJ0-236936/0b.:0.9543::iz dana u dan, svakog dana, svakodnevno: - DRJ0-236936/0a.:0.9119::na dan, za jedan dan:	
265-13	24044-24051	hraneći	V	VERB	_	_	hraniti	1	hraniti se	IRV	CVMWE-0116[2183]	3[2183]	CVMWE-0116;CVMWE-0117;ENG30-01179865-v[2183]	*[653]	simple_wsd - CVMWE-0116:0.8206::koristiti nešto za ishranu, uzimati hranu - ENG30-01179865-v:0.7543::Uzimati hranu, koristi se samo za životinje. - CVMWE-0117:0.4004::koristiti za redovnu ishranu određene supstance[2183]	
265-14	24052-24054	se	PRO	PRON	_	_	sebe	1	*	IRV	CVMWE-0116[2183]	3[2183]	CVMWE-0116;CVMWE-0117;ENG30-01179865-v[2183]	*[653]	simple_wsd - CVMWE-0116:0.8206::koristiti nešto za ishranu, uzimati hranu - ENG30-01179865-v:0.7543::Uzimati hranu, koristi se samo za životinje. - CVMWE-0117:0.4004::koristiti za redovnu ishranu određene supstance[2183]	
265-15	24054-24055	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Grupa Jonas Brothers izvela je dve pesme na takmičenju Miss Teen USA.
266-1	24055-24060	Grupa	N	NOUN	_	_	grupa	_	_	_	ENG30-08249038-n	10	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	*	simple_wsd - ENG30-08249038-n:0.9620::Instrumentalisi ne uključujući gudače. - ENG30-06016853-n:0.7509::skup koji je zatvoren, asocijativan, ima jedinični element i svaki element ima inverzni elementerse - ENG30-07953827-n:0.6542::zbirka srodnih stvari namenjenih da se koriste zajedno	
266-2	24061-24066	Jonas	F	X	http://www.wikidata.org/entity/Q134233[111]	ORG[111]	Jonas	_	_	_	_	_	_	_	_	
266-3	24067-24075	Brothers	F	X	http://www.wikidata.org/entity/Q134233[111]	ORG[111]	Brothers	_	_	_	_	_	_	_	_	
266-4	24076-24082	izvela	V	VERB	_	_	izvesti	_	_	_	ENG30-01065115-v	18	ENG30-00486018-v;ENG30-00636441-v;ENG30-00636574-v;ENG30-00698256-v;ENG30-00955472-v;ENG30-01022420-v;ENG30-01065115-v;ENG30-01632897-v;ENG30-01640855-v;ENG30-01642924-v;ENG30-01714208-v;ENG30-01716112-v;ENG30-01718185-v;ENG30-02232877-v;ENG30-02375468-v;ENG30-02404904-v;ENG30-02522864-v;ENG30-02686625-v	*	simple_wsd - ENG30-01065115-v:0.9716::prvi put predstaviti javnosti, kao glumac, pesmu, itd. - ENG30-01718185-v:0.9608::izvoditi posao prvi put - ENG30-01716112-v:0.9503::izvesti za publiku	
266-5	24083-24085	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
266-6	24086-24089	dve	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	
266-7	24090-24095	pesme	N	NOUN	_	_	pesma	_	_	_	ENG30-07048000-n	2	ENG30-06377442-n;ENG30-07048000-n	*	simple_wsd - ENG30-07048000-n:0.9954::Kratka muzička kompozicija sa rečima. - ENG30-06377442-n:0.8994::Kompozicija napisana u metričkom obliku čime se dobijaju ritmički redovi.	
266-8	24096-24098	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
266-9	24099-24109	takmičenju	N	NOUN	_	_	takmičenje	_	_	_	ENG30-01168569-n	2	ENG30-01168569-n;ENG30-07456188-n	*	simple_wsd - ENG30-01168569-n:0.7593::Čin nadmetanja, npr. za profit ili nagradu. - ENG30-07456188-n:0.4634::Situacija u kojoj se pobednik bira između dva ili više takmičara.	
266-10	24110-24114	Miss	F	X	http://www.wikidata.org/entity/Q601664[112]	EVENT[112]	Miss	_	_	_	_	_	_	_	_	
266-11	24115-24119	Teen	F	X	http://www.wikidata.org/entity/Q601664[112]	EVENT[112]	Teen	_	_	_	_	_	_	_	_	
266-12	24120-24123	USA	ABB	X	http://www.wikidata.org/entity/Q601664[112]	EVENT[112]	USA	_	_	_	_	_	_	_	_	
266-13	24123-24124	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Radikali su važni u sagorevanju, atmosferskoj hemiji, polimerizaciji, hemiji plazme, biohemiji i mnogim drugim hemijskim procesima.
267-1	24124-24132	Radikali	N	NOUN	_	_	radikal	_	_	_	ENG30-14621446-n	4	ENG30-06841159-n;ENG30-10074735-n;ENG30-10503452-n;ENG30-14621446-n	*	simple_wsd - ENG30-14621446-n:0.9325::Dva ili više atoma koji su zajedno pozvezani u jednu jedinicu i koji obrazuju deo molekula. - ENG30-10503452-n:0.8858::osoba koja ima radikalne ideje ili mišljenja - ENG30-06841159-n:0.8454::deo logograma koji naznačava njegovu semantičku sadržinu	
267-2	24133-24135	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
267-3	24136-24141	važni	A	ADJ	_	_	važan	_	_	_	ENG30-00655779-a	4	ENG30-00655779-a;ENG30-01275562-a;ENG30-01467919-a;ENG30-01830403-a	*	simple_wsd - ENG30-00655779-a:0.8724::od izuzetnog značaja; od vitalnog značaja za rešavanje krize - ENG30-01275562-a:0.8433::Od velikog značaja ili važnosti. - ENG30-01830403-a:0.8351::Onaj ko ima autoritet ili premoć ili uticaj.	
267-4	24142-24143	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
267-5	24144-24155	sagorevanju	N	NOUN	_	_	sagorevanje	_	_	_	ENG30-13450206-n	1	ENG30-13450206-n	*	simple_wsd - ENG30-13450206-n:0.9049::proces u kojem supstanca reaguje sa kiseonikom dajući toplotu i svetlost	
