#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
221-19	20324-20332	štampale	V	VERB	_	_	štampati	_	_	_	ENG30-01747945-v	3	ENG30-01745722-v;ENG30-01746715-v;ENG30-01747945-v	*	U kontekstu se govori o fizičkoj proizvodnji knjiga u štampariji pre njihovog tajnog izvoza. 'Štampale su se' znači da su knjige umnožavane štampanjem.	
221-20	20333-20335	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
221-21	20336-20338	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
221-22	20339-20340	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
221-23	20341-20350	Holandiji	N	PROPN	http://www.wikidata.org/entity/Q55	LOC	Holandija	_	_	_	_	_	_	_	_	
221-24	20351-20352	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
221-25	20353-20358	tajno	ADV	ADV	_	_	tajno	_	_	_	ENG30-00166608-b	1	ENG30-00166608-b	*	'Tajno' ovde znači da je izvoz obavljan neotvoreno, bez javnosti ili znanja vlasti, dakle u tajnosti.	
221-26	20359-20367	izvozile	V	VERB	_	_	izvoziti	_	_	_	ENG30-02232877-v	1	ENG30-02232877-v	*	Radi se o tajnom slanju/transportu knjiga iz Holandije u druge zemlje, tj. njihovom izvozu u inostranstvo.	
221-27	20368-20369	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
221-28	20370-20375	druge	A	ADJ	_	_	drugi	_	_	_	ENG30-02070188-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	U izrazu 'druge zemlje' misli se na zemlje koje nisu prethodno pomenuta (Holandija), tj. neke druge, različite od te. To odgovara značenju 'ne onaj prvo pomenut ili podrazumevan; neki drugi'.	
221-29	20376-20382	zemlje	N	NOUN	_	_	zemlja	_	_	_	ENG30-08493064-n	11	ENG30-08168978-n;ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	Ovdje 'zemlje' označava druge države kao teritorije pod jurisdikcijom suverenih država, u koje su knjige bile izvezene.	
221-30	20382-20383	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Izvršna vlast je podeljena između predsednika i premijera.
222-1	20384-20391	Izvršna	A	ADJ	_	_	izvršan	1[318]	izvršna vlast[318]	NID[318]	CVMWE-0160[2150]	1[2150]	CVMWE-0160[2150]	*[608]	Rečenica govori o grani vlasti koja sprovodi zakone i koja je institucionalno podeljena između predsednika i premijera. To odgovara definiciji izvršne vlasti (vlade).[2150]	
222-2	20392-20397	vlast	N	NOUN	_	_	vlast	1[318]	izvršna vlast[318]	NID[318]	CVMWE-0160[2150]	1[2150]	CVMWE-0160[2150]	*[608]	Rečenica govori o grani vlasti koja sprovodi zakone i koja je institucionalno podeljena između predsednika i premijera. To odgovara definiciji izvršne vlasti (vlade).[2150]	
222-3	20398-20400	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
222-4	20401-20410	podeljena	V	VERB	_	_	podeliti	_	_	_	ENG30-02201644-v	7	ENG30-00642098-v;ENG30-01063930-v;ENG30-01563724-v;ENG30-02031158-v;ENG30-02201644-v;ENG30-02255268-v;ENG30-02294436-v	*	Označava da se izvršna vlast deli između dva nosioca — predsednika i premijera, tj. da je zajednički raspodeljena među njima.	
222-5	20411-20417	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
222-6	20418-20429	predsednika	N	NOUN	http://www.wikidata.org/entity/Q30461	ROLE	predsednik	_	_	_	ENG30-10467179-n	6	ENG30-00597265-n;ENG30-10467179-n;ENG30-10467395-n;ENG30-10468559-n;ENG30-10468962-n;ENG30-10631309-n	*	Kontekst govori o podeli izvršne vlasti u državi između predsednika i premijera, što upućuje na predsednika kao šefa republike. Ostala značenja (npr. za SAD, korporativna ili sastanci) nisu primenljiva.	
222-7	20430-20431	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
222-8	20432-20441	premijera	N	NOUN	http://www.wikidata.org/entity/Q14212	ROLE	premijer	_	_	_	ENG30-09906986-n	1	ENG30-09906986-n	*	U ovom kontekstu „premijer” označava šefa vlade, dok ponuđeno značenje opisuje šefa države. Pošto se izvršna vlast deli između predsednika (šef države) i premijera (šef vlade), ponuđeno značenje ne odgovara.	
222-9	20441-20442	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pretraživač Tor je besplatni softver koji osigurava pristup anonimiziranoj mreži koja omogućava anonimnu komunikaciju.
223-1	20443-20454	Pretraživač	N	NOUN	http://www.wikidata.org/entity/Q15397253[98]	PRODUCT[98]	pretraživač	_	_	_	RSSJ-40933/0	1	RSSJ-40933/0	*	Odnosi se na Tor Browser, softver kojim se pristupa internetu i pronalaze informacije, ovde s naglaskom na anonimnu komunikaciju preko Tor mreže.	
223-2	20455-20458	Tor	N	PROPN	http://www.wikidata.org/entity/Q15397253[98]	PRODUCT[98]	Tor	_	_	_	_	_	_	_	_	
223-3	20459-20461	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
223-4	20462-20471	besplatni	A	ADJ	_	_	besplatan	1[319]	besplatni softver[319]	NID[319]	ENG30-06567865-n[2151]	1[2151]	ENG30-06567865-n[2151]	*[609]	U kontekstu se ističe da je Tor pretraživač dostupan korisnicima bez plaćanja. Dakle, 'besplatni softver' označava softver koji je dostupan bez naknade.[2151]	
223-5	20472-20479	softver	N	NOUN	_	_	softver	1[319]	besplatni softver[319]	NID[319]	ENG30-06567865-n[2151]	1[2151]	ENG30-06567865-n[2151]	*[609]	U kontekstu se ističe da je Tor pretraživač dostupan korisnicima bez plaćanja. Dakle, 'besplatni softver' označava softver koji je dostupan bez naknade.[2151]	
223-6	20480-20484	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
223-7	20485-20494	osigurava	V	VERB	_	_	osiguravati	_	_	_	ENG30-02721438-v	2	ENG30-00890590-v;ENG30-02721438-v	*	U kontekstu 'osigurava pristup' glagol znači da softver omogućava/pruža pristup, tj. čini ga dostižnim. To precizno odgovara značenju stvaranja mogućnosti ili dostupnosti.	
223-8	20495-20502	pristup	N	NOUN	_	_	pristup	_	_	_	ENG30-05175467-n	4	ENG30-00941140-n;ENG30-02671224-n;ENG30-05175467-n;ENG30-13424477-n	*	'Pristup' ovde znači omogućavanje korišćenja određene usluge — anonimizirane mreže. Tor pretraživač obezbeđuje mogućnost/ovlašćenje da se ta mreža koristi.	
223-9	20503-20517	anonimiziranoj	A	ADJ	_	_	anonimiziran	_	_	_	CVDf-102/0	1	CVDf-102/0	*	Ovde 'anonimiziranoj' je trpni pridev od glagola 'anonimizirati', označavajući mrežu koja je podvrgnuta anonimizaciji. U kontekstu znači da je pristup mreži koja obezbeđuje anonimnost postignut procesom anonimizacije.	
223-10	20518-20523	mreži	N	NOUN	_	_	mreža	_	_	_	ENG30-08434259-n	7	ENG30-03459159-n;ENG30-03580615-n;ENG30-03819994-n;ENG30-03820728-n;ENG30-03820950-n;ENG30-08434259-n;ENG30-09477037-n	*	Odnosi se na Tor kao na međusobno povezani sistem čvorova/računara koji omogućava anonimnu komunikaciju. To je opšti pojam mreže, a ne konkretno Internet.	
223-11	20524-20528	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
223-12	20529-20538	omogućava	V	VERB	_	_	omogućavati	_	_	_	DRJ0-209302/0	1	DRJ0-209302/0	*	U kontekstu, mreža čini mogućom/omogućava anonimnu komunikaciju. To se direktno poklapa sa značenjem „učiniti, pomoći da se nešto ostvari“.	
223-13	20539-20547	anonimnu	A	ADJ	_	_	anoniman	_	_	_	ENG30-00120574-a	1	ENG30-00120574-a	*	U kontekstu, 'anonimna komunikacija' znači da identitet učesnika nije poznat ili se ne otkriva. Tor omogućava razmenu poruka bez otkrivanja imena ili identiteta korisnika.	
223-14	20548-20560	komunikaciju	N	NOUN	_	_	komunikacija	_	_	_	ENG30-07279285-n	2	ENG30-00033020-n;ENG30-07279285-n	*	Ovde se „komunikacija” odnosi na proces razmene informacija između korisnika (komunikativnu interakciju) putem mreže, a ne na samu poruku ili sadržaj.	
223-15	20560-20561	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Hart je počeo da postavlja kopije tekstova klasičnih dela kao što su Biblija, te dela Homera, Šekspira i Marka Tvena.
224-1	20562-20566	Hart	N	PROPN	http://www.wikidata.org/entity/Q22677	PERS	Hart	_	_	_	_	_	_	_	_	
224-2	20567-20569	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
224-3	20570-20575	počeo	V	VERB	_	_	početi	_	_	_	ENG30-00345761-v	8	ENG30-00345761-v;ENG30-01070777-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	*	Ovde 'počeo' znači da je Hart započeo izvođenje konkretne radnje — postavljanje kopija tekstova. To je čin preduzimanja prvih koraka u jednoj aktivnosti.	
224-4	20576-20578	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
224-5	20579-20588	postavlja	V	VERB	_	_	postavljati	_	_	_	ENG30-01591621-v	4	ENG30-00947077-v;ENG30-01271936-v;ENG30-01591621-v;ENG30-02427726-v	*	U kontekstu se radi o javnom postavljanju kopija tekstova (npr. na internetu) radi pristupa javnosti, što odgovara značenju ‘staviti na neko javno mesto ili radi javnog obaveštavanja’.	
224-6	20589-20595	kopije	N	NOUN	_	_	kopija	_	_	_	ENG30-06505517-n	3	ENG30-03104594-n;ENG30-04076533-n;ENG30-06505517-n	*	Radi se o reprodukcijama pisanih tekstova klasičnih dela (Biblija, Homer, Šekspir, Mark Tven), dakle o kopijama samih zapisa/tekstova. Ovo najpreciznije odgovara značenju 'reprodukcija pisanog zapisa'.	
224-7	20596-20604	tekstova	N	NOUN	_	_	tekst	_	_	_	ENG30-06387980-n	2	ENG30-06387980-n;ENG30-06388579-n	*	Ovde 'tekstovi' označava napisane reči/sadržaj klasičnih dela čije je kopije Hart postavljao, a ne razlikovanje od ilustracija ili fusnota.	
224-8	20605-20614	klasičnih	A	ADJ	_	_	klasičan	1[320]	klasično delo[320]	NID[320]	LLM-0093[2152]	1[2152]	LLM-0093[2152]	*[610]	Pominju se Biblija i dela Homera, Šekspira i Marka Tvena, koja su opštepriznata i trajno vrednovana književna ostvarenja. To odgovara značenju klasičnog dela kao umetničkog ostvarenja trajne vrednosti i širokog priznanja.[2152]	
224-9	20615-20619	dela	N	NOUN	_	_	delo	1[320]	klasično delo[320]	NID[320]	LLM-0093[2152]	1[2152]	LLM-0093[2152]	*[610]	Pominju se Biblija i dela Homera, Šekspira i Marka Tvena, koja su opštepriznata i trajno vrednovana književna ostvarenja. To odgovara značenju klasičnog dela kao umetničkog ostvarenja trajne vrednosti i širokog priznanja.[2152]	
224-10	20620-20623	kao	CONJ	SCONJ	_	_	kao	2[321]	kao što[321]	ConjID[321]	LLM-0091[2153]	1[2153]	LLM-0091[2153]	*[611]	Izraz „kao što“ ovde uvodi primere klasičnih dela (Biblija, Homer, Šekspir, Mark Tven). Funkcioniše kao veznik za navođenje primera, što odgovara datom značenju.[2153]	
224-11	20624-20627	što	CONJ	SCONJ	_	_	što	2[321]	kao što[321]	ConjID[321]	LLM-0091[2153]	1[2153]	LLM-0091[2153]	*[611]	Izraz „kao što“ ovde uvodi primere klasičnih dela (Biblija, Homer, Šekspir, Mark Tven). Funkcioniše kao veznik za navođenje primera, što odgovara datom značenju.[2153]	
224-12	20628-20630	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
224-13	20631-20638	Biblija	N	PROPN	http://www.wikidata.org/entity/Q1845	WORK	Biblija	_	_	_	_	_	_	_	_	
224-14	20638-20639	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
224-15	20640-20642	te	CONJ	CCONJ	_	_	te	_	_	_	_	_	_	_	_	
224-16	20643-20647	dela	N	NOUN	_	_	delo	_	_	_	ENG30-03838535-n	4	ENG30-00036762-n;ENG30-03838535-n;ENG30-03841417-n;ENG30-04599396-n	*	U kontekstu se misli na konkretne književne radove klasičnih autora (npr. Homera, Šekspira, Tvena), dakle umetnička dela, a ne celokupan opus ili generičko dostignuće.	
224-17	20648-20654	Homera	N	PROPN	http://www.wikidata.org/entity/Q6691	PERS	Homer	_	_	_	_	_	_	_	_	
224-18	20654-20655	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
224-19	20656-20664	Šekspira	N	PROPN	http://www.wikidata.org/entity/Q692	PERS	Šekspir	_	_	_	_	_	_	_	_	
224-20	20665-20666	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
224-21	20667-20672	Marka	N	PROPN	http://www.wikidata.org/entity/Q7245[99]	PERS[99]	Mark	_	_	_	_	_	_	_	_	
224-22	20673-20678	Tvena	N	PROPN	http://www.wikidata.org/entity/Q7245[99]	PERS[99]	Tven	_	_	_	_	_	_	_	_	
224-23	20678-20679	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U XIX veku Krasnojarsk je bio centar sibirskog kozačkog pokreta.
225-1	20680-20681	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
225-2	20682-20685	XIX	RN	NUM	_	_	XIX	_	_	_	_	_	_	_	_	
225-3	20686-20690	veku	N	NOUN	_	_	vek	_	_	_	ENG30-15205532-n	3	ENG30-15140744-n;ENG30-15140892-n;ENG30-15205532-n	*	U izrazu 'XIX veku' 'vek' označava period od sto godina, tj. 19. stoleće. Dakle, koristi se značenje 'sto godina'.	
225-4	20691-20702	Krasnojarsk	N	PROPN	http://www.wikidata.org/entity/Q919	LOC	Krasnojarsk	_	_	_	_	_	_	_	_	
225-5	20703-20705	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
225-6	20706-20709	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
225-7	20710-20716	centar	N	NOUN	_	_	centar	_	_	_	ENG30-08514034-n	9	ENG30-00725383-n;ENG30-02993546-n;ENG30-05868272-n;ENG30-05921123-n;ENG30-06292154-n;ENG30-08416523-n;ENG30-08514034-n;ENG30-08521816-n;ENG30-08523483-n	*	Odnosi se na mesto gde je koncentrisana aktivnost—Krasnojarsk je bio središte delovanja sibirskog kozačkog pokreta u XIX veku, tj. žarište njegove aktivnosti.	
225-8	20717-20726	sibirskog	A	ADJ	*	DEMO	sibirski	_	_	_	DRJ0-175531/0	1	DRJ0-175531/0	*	Pridev 'sibirski' ovde označava pripadnost Sibiru; govori se o kozačkom pokretu u tom regionu. Zato se odnosi na Sibir i Sibirce.	
225-9	20727-20735	kozačkog	A	ADJ	_	_	kozački	_	_	_	DRJ0-195521/0	1	DRJ0-195521/0	*	Ovde 'kozački' označava da se pokret odnosi na kozake; govori se o sibirskom kozačkom pokretu.	
225-10	20736-20743	pokreta	N	NOUN	_	_	pokret	_	_	_	ENG30-08464601-n	6	ENG30-00334509-n;ENG30-00347652-n;ENG30-00349369-n;ENG30-00569898-n;ENG30-07309781-n;ENG30-08464601-n	*	Odnosi se na organizovani društveno-politički pokret sibirskih kozaka, a ne na fizičko kretanje. Krasnojarsk je bio centar te ideološki ujedinjene grupe.	
225-11	20743-20744	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Najstariji dokument, poznat do danas, u kojem se javlja ime Flambertenges, jeste akt iz 1066. godine.
226-1	20745-20755	Najstariji	A	ADJ	_	_	star	_	_	_	ENG30-01638438-a	6	ENG30-00127137-a;ENG30-00820219-a;ENG30-01588419-a;ENG30-01638438-a;ENG30-01643620-a;ENG30-01728614-a	*	Radi se o starosti predmeta: pominje se najstariji poznati dokument iz 1066. godine, dakle nešto što traje dugo i nije novo.	
226-2	20756-20764	dokument	N	NOUN	_	_	dokument	_	_	_	ENG30-06470073-n	3	ENG30-03217458-n;ENG30-06470073-n;ENG30-06510977-n	*	Radi se o istorijskom spisu—aktu iz 1066. godine—koji je zvaničnog karaktera i pruža informacije. To odgovara značenju službenog dokumenta.	
226-3	20764-20765	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
226-4	20766-20772	poznat	A	ADJ	_	_	poznat	_	_	_	CV0074	5	CV0074;CV0214;ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	*	U izrazu „poznat do danas” reč znači da je taj dokument već poznat/otkriven do sada, tj. da se za njega već zna. Ne radi se o čuvenosti niti o posebnoj identifikaciji sa sigurnošću.	
226-5	20773-20775	do	PREP	ADP	_	_	do	1[322]	do danas[322]	AdvID[322]	CVMWE-0055[2154]	1[2154]	CVMWE-0055[2154]	*[612]	Izraz 'do danas' označava vremenski kontinuitet koji traje sve do sadašnjeg trenutka. U kontekstu znači da je taj dokument poznat i u sadašnjosti.[2154]	
226-6	20776-20781	danas	ADV	ADV	_	_	danas	1[322]	do danas[322]	AdvID[322]	CVMWE-0055[2154]	1[2154]	CVMWE-0055[2154]	*[612]	Izraz 'do danas' označava vremenski kontinuitet koji traje sve do sadašnjeg trenutka. U kontekstu znači da je taj dokument poznat i u sadašnjosti.[2154]	
226-7	20781-20782	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
226-8	20783-20784	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
226-9	20785-20790	kojem	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
226-10	20791-20793	se	PAR	PART	_	_	se	2	*	IRV	CVMWE-0161[2155]	1[2155]	CVMWE-0161[2155]	*[613]	U rečenici 'se javlja' znači 'pojavljuje se', tj. ime Flambertenges pojavljuje se u tom dokumentu. To odgovara značenju 'pojaviti se'.[2155]	
226-11	20794-20800	javlja	V	VERB	_	_	javljati	2	javljati se	IRV	CVMWE-0161[2155]	1[2155]	CVMWE-0161[2155]	*[613]	U rečenici 'se javlja' znači 'pojavljuje se', tj. ime Flambertenges pojavljuje se u tom dokumentu. To odgovara značenju 'pojaviti se'.[2155]	
226-12	20801-20804	ime	N	NOUN	_	_	ime	_	_	_	ENG30-06333653-n	3	ENG30-06333653-n;ENG30-06337307-n;ENG30-10344443-n	*	Ovde 'ime' označava jezičku jedinicu (toponim) po kojoj je mesto Flambertenges poznato, zabeleženu u aktu iz 1066. godine. Ne radi se o ličnom imenu pre prezimena niti o poznatoj osobi.	
226-13	20805-20818	Flambertenges	N	PROPN	_	_	Flambertenges	_	_	_	_	_	_	_	_	
226-14	20818-20819	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
226-15	20820-20825	jeste	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
226-16	20826-20829	akt	N	NOUN	_	_	akt	_	_	_	ENG30-06470073-n	4	ENG30-00030358-n;ENG30-03835197-n;ENG30-06470073-n;ENG30-06532095-n	*	Reč 'akt' odnosi se na službeni spis/dokument u kojem se pominje ime Flambertenges. Nije reč o zakonu, činu ili slici, već o dokumentu koji beleži informaciju.	
226-17	20830-20832	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
226-18	20833-20838	1066.	A	ADJ	_	_	1066.	_	_	_	_	_	_	_	_	
226-19	20839-20845	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	U izrazu 'akt iz 1066. godine' reč označava konkretnu kalendarsku godinu kao deo datiranja dokumenta, tj. numerisanu godinu u kalendaru.	
226-20	20845-20846	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Princeza Margaret se udala za grofa Anrija de Laborda de Monpeza, francuskog diplomatu, 10. juna 1967. godine u Crkvi Holmen u Kopenhagenu.
227-1	20847-20855	Princeza	N	NOUN	http://www.wikidata.org/entity/Q863048	ROLE	princeza	_	_	_	ENG30-10474064-n	1	ENG30-10474064-n	*	Ovo je zvanična titula ženskog člana kraljevske porodice; stoji uz ime Margaret i označava da je princeza (a ne kraljica).	
227-2	20856-20864	Margaret	N	PROPN	http://www.wikidata.org/entity/Q102139	PERS	Margaret	_	_	_	_	_	_	_	_	
227-3	20865-20867	se	PAR	PART	_	_	se	1	*	IRV	BILI-00000159[2156]	2[2156]	BILI-00000159;CVMWE-0469[2156]	*[614]	Rečenica opisuje da je princeza stupila u brak, što odgovara značenju 'udati se' za žensku osobu.[2156]	
227-4	20868-20873	udala	V	VERB	_	_	udati	1	udati se	IRV	BILI-00000159[2156]	2[2156]	BILI-00000159;CVMWE-0469[2156]	*[614]	Rečenica opisuje da je princeza stupila u brak, što odgovara značenju 'udati se' za žensku osobu.[2156]	
227-5	20874-20876	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
227-6	20877-20882	grofa	N	NOUN	http://www.wikidata.org/entity/Q28989	ROLE	grof	_	_	_	ENG30-10271677-n	1	ENG30-10271677-n	*	U kontekstu braka sa Anrijem de Labordom de Monpezatom, „grof” označava plemićki naslov. Reč se odnosi na tituliranog pripadnika plemstva.	
227-7	20883-20889	Anrija	N	PROPN	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	Anri	_	_	_	_	_	_	_	_	
227-8	20890-20892	de	F	X	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	de	_	_	_	_	_	_	_	_	
227-9	20893-20900	Laborda	N	PROPN	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	Laborda	_	_	_	_	_	_	_	_	
227-10	20901-20903	de	F	X	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	de	_	_	_	_	_	_	_	_	
227-11	20904-20911	Monpeza	N	PROPN	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	Monpeza	_	_	_	_	_	_	_	_	
227-12	20911-20912	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
227-13	20913-20923	francuskog	A	ADJ	*	DEMO	francuski	_	_	_	ENG30-02958392-a	2	ENG30-02958392-a;ENG30-06964901-n	*	Ovde 'francuskog' opisuje nacionalnost diplomate, tj. da je iz Francuske, pa je to pridevsko značenje vezano za Francusku, njen narod i kulturu.	
227-14	20924-20933	diplomatu	N	NOUN	http://www.wikidata.org/entity/Q193391	ROLE	diplomata	_	_	_	ENG30-10013927-n	1	ENG30-10013927-n	*	U kontekstu se navodi da je grof Francuz i po zanimanju diplomata, što označava službenika spoljne službe uključenog u međunarodne pregovore. To se tačno poklapa sa datim značenjem.	
227-15	20933-20934	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
227-16	20935-20938	10.	A	ADJ	_	_	10.	_	_	_	_	_	_	_	_	
227-17	20939-20943	juna	N	NOUN	_	_	jun	_	_	_	ENG30-15211806-n	1	ENG30-15211806-n	*	U kontekstu se 'juna' odnosi na datum (10. juna 1967), dakle na mesec u godini. To je mesec između maja i jula.	
227-18	20944-20949	1967.	A	ADJ	_	_	1967.	_	_	_	_	_	_	_	_	
227-19	20950-20956	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	U izrazu „10. juna 1967. godine” reč označava konkretnu kalendarsku godinu (1967) prema Gregorijanskom kalendaru.	
227-20	20957-20958	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
227-21	20959-20964	Crkvi	N	NOUN	http://www.wikidata.org/entity/Q284914[101]	ORG[101]	crkva	_	_	_	ENG30-03028079-n	3	ENG30-01032368-n;ENG30-03028079-n;ENG30-08082602-n	*	Odnosi se na konkretno mesto/zgradu — Crkvu Holmen u Kopenhagenu, gde je održano venčanje. Nije reč o verskoj službi niti o crkvenoj organizaciji.	
227-22	20965-20971	Holmen	N	PROPN	http://www.wikidata.org/entity/Q284914[101]	ORG[101]	Holmen	_	_	_	_	_	_	_	_	
227-23	20972-20973	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
227-24	20974-20985	Kopenhagenu	N	PROPN	http://www.wikidata.org/entity/Q1748	LOC	Kopenhagen	_	_	_	_	_	_	_	_	
227-25	20985-20986	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Obično se koriste cefaleksin ili nitrofurantoin jer se smatraju bezbednim u trudnoći.
228-1	20987-20993	Obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00155621-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	*	Ovde 'obično' znači 'uobičajeno; po pravilu', tj. najčešća praksa je da se ti lekovi koriste u trudnoći.	
228-2	20994-20996	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
228-3	20997-21004	koriste	V	VERB	_	_	koristiti	_	_	_	CV0117	7	CV0117;ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	*	U kontekstu medicine, 'koristiti' znači da se ti antibiotici uobičajeno primenjuju u datim okolnostima (trudnoća) jer se smatraju bezbednim. Dakle, radi se o redovnoj/standardnoj upotrebi za određenu namenu.	
228-4	21005-21015	cefaleksin	N	NOUN	_	_	cefaleksin	_	_	_	ENG30-02996249-n	1	ENG30-02996249-n	*	Cefaleksin se ovde pominje kao antibiotik bezbedan u trudnoći, što odgovara njegovoj definiciji kao oralnog cefalosporina za lečenje raznih infekcija, uključujući urinarne.	
228-5	21016-21019	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	
228-6	21020-21034	nitrofurantoin	N	NOUN	_	_	nitrofurantoin	_	_	_	ENG30-03826443-n	1	ENG30-03826443-n	*	Rečenica govori o izboru antibiotika bezbednih u trudnoći. Nitrofurantoin je antibakterijski derivat nitrofurana koji se koristi za lečenje urinarnih infekcija, što odgovara ovom značenju.	
228-7	21035-21038	jer	CONJ	SCONJ	_	_	jer	_	_	_	_	_	_	_	_	
228-8	21039-21041	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
228-9	21042-21050	smatraju	V	VERB	_	_	smatrati	_	_	_	ENG30-00690614-v	6	ENG30-00631737-v;ENG30-00683771-v;ENG30-00689950-v;ENG30-00690614-v;ENG30-00693780-v;ENG30-00727901-v	*	U kontekstu se kaže da se o tim lekovima drži da imaju određenu osobinu—bezbednost u trudnoći. Dakle, radi se o pripisivanju kvaliteta (bezbednosti) lekovima.	
