#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
250-1	22924-22932	Utvrdili	V	VERB	_	_	utvrditi	_	_	_	ENG30-00920336-v	7	ENG30-00598954-v;ENG30-00700708-v;ENG30-00721437-v;ENG30-00918872-v;ENG30-00920336-v;ENG30-02448185-v;ENG30-02533282-v	*	U ovom kontekstu, 'utvrdili' znači da su zaključili ili došli do saznanja sa sigurnošću, nakon razmatranja ili proučavanja, što odgovara značenju ovog ID-ja.	
250-2	22933-22935	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
250-3	22936-22938	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
250-4	22939-22941	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
250-5	22942-22947	zakon	N	NOUN	_	_	zakon	_	_	_	ENG30-06532330-n	3	ENG30-05872982-n;ENG30-06532330-n;ENG30-06564387-n	*	U kontekstu se govori o zakonu kao zvaničnom dokumentu koji uspostavlja pravila društvenog poretka, što je u skladu sa ovim značenjem.	
250-6	22948-22949	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	
250-7	22950-22965	samoupravljanju	N	NOUN	_	_	samoupravljanje	_	_	_	BILI-00001018	1	BILI-00001018	*	U kontekstu rečenice, 'samoupravljanje' označava specifičan koncept samoupravnog socijalizma u Jugoslaviji, koji se zasniva na tome da su sredstva za rad u rukama radnika, što se direktno odnosi na pomenuti zakon i društveni poredak.	
250-8	22966-22972	osnova	N	NOUN	_	_	osnova	_	_	_	ENG30-13790712-n	9	ENG30-05793554-n;ENG30-06300193-n;ENG30-06658118-n;ENG30-06740402-n;ENG30-08511777-n;ENG30-09367203-n;ENG30-13597794-n;ENG30-13790712-n;ENG30-13897837-n	*	U ovom kontekstu, 'osnova' se odnosi na osnovu ili temelj na kojem počiva celokupan društveni poredak, što odgovara značenju 'osnova na kojoj se nešto temelji'.	
250-9	22973-22983	celokupnog	A	ADJ	_	_	celokupan	_	_	_	DRJ0-189005/0	1	DRJ0-189005/0	*	U ovom kontekstu, 'celokupnog' znači 'celog' ili 'čitavog' društvenog poretka, što odgovara značenju 'ceo, sav, potpun, ukupan'.	
250-10	22984-22994	društvenog	A	ADJ	_	_	društven	1[337]	društveni poredak[337]	NID[337]	CVMWE-0078[2177]	1[2177]	CVMWE-0078[2177]	*[645]	U ovom kontekstu, 'društveni poredak' se odnosi na sistem društvenih struktura i institucija koje regulišu društvo, što direktno odgovara datom značenju.[2177]	
250-11	22995-23002	poretka	N	NOUN	_	_	poredak	1[337]	društveni poredak[337]	NID[337]	CVMWE-0078[2177]	1[2177]	CVMWE-0078[2177]	*[645]	U ovom kontekstu, 'društveni poredak' se odnosi na sistem društvenih struktura i institucija koje regulišu društvo, što direktno odgovara datom značenju.[2177]	
250-12	23003-23004	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
250-13	23005-23016	Jugoslaviji	N	PROPN	http://www.wikidata.org/entity/Q36704	LOC	Jugoslavija	_	_	_	_	_	_	_	_	
250-14	23016-23017	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Lideri obe strane pokušali su da zaustave sukobe sklapanjem na desetine primirja, ali nijedno od njih nije trajalo duže od nekoliko dana.
251-1	23018-23024	Lideri	N	NOUN	http://www.wikidata.org/entity/Q1251441	ROLE	lider	_	_	_	DRJ0-199452/0	1	DRJ0-199452/0	*	U ovom kontekstu, 'lideri' se odnosi na osobe koje upravljaju ili vode strane uključene u sukob, što odgovara značenju osobe koja upravlja drugima ili ih vodi.	
251-2	23025-23028	obe	NUM	NUM	_	_	oba	_	_	_	_	_	_	_	_	
251-3	23029-23035	strane	N	NOUN	_	_	strana	_	_	_	ENG30-05852973-n	12	ENG30-02464223-n;ENG30-04213626-n;ENG30-05551318-n;ENG30-05850624-n;ENG30-05852553-n;ENG30-05852973-n;ENG30-06256229-n;ENG30-06783265-n;ENG30-08408709-n;ENG30-08510666-n;ENG30-08649345-n;ENG30-10402824-n	*	U ovom kontekstu, 'strane' se odnosi na dve suprotstavljene grupe u sukobu, što najbolje odgovara značenju 'jedna od dve strane problema'.	
251-4	23036-23044	pokušali	V	VERB	_	_	pokušati	_	_	_	ENG30-02530167-v	3	ENG30-01718015-v;ENG30-02530167-v;ENG30-02531625-v	*	Ovde 'pokušati' znači da su lideri učinili napor da zaustave sukobe, što se najpreciznije poklapa sa značenjem 'Učiniti, činiti neki napor ili pokušaj.'	
251-5	23045-23047	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
251-6	23048-23050	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
251-7	23051-23059	zaustave	V	VERB	_	_	zaustaviti	_	_	_	ENG30-02559752-v	5	ENG30-00362348-v;ENG30-01478002-v;ENG30-02452885-v;ENG30-02559752-v;ENG30-02680814-v	*	U ovom kontekstu, 'zaustaviti' znači prekinuti ili zaustaviti događanje ili razvoj sukoba, što najpreciznije odgovara ovom značenju iz liste.	
251-8	23060-23066	sukobe	N	NOUN	_	_	sukob	_	_	_	ENG30-01169744-n	4	ENG30-00959376-n;ENG30-01168961-n;ENG30-01169744-n;ENG30-13979064-n	*	U ovom kontekstu, 'sukobi' se odnose na konfrontacije između suprotstavljenih grupa koje pokušavaju da prekinu primirjem, što precizno odgovara ovom značenju.	
251-9	23067-23077	sklapanjem	N	NOUN	_	_	sklapanje	1	sklapanje primirja	NV.LVC.full	CVMWE-0401[2178]	1[2178]	CVMWE-0401[2178]	*[646]	U ovom kontekstu 'sklapanje primirja' znači postizanje i potpisivanje dogovora o prekidu sukoba, što se potpuno poklapa sa datim značenjem.[2178]	
251-10	23078-23080	na	PREP	ADP	_	_	na	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0401[646]	1[646]	CVMWE-0401[646]	*[646]	U ovom kontekstu, 'sklapanje primirja' označava čin potpisivanja ili dogovaranja sporazuma o privremenom prekidu sukoba, što se precizno poklapa sa datim značenjem.[646]	
251-11	23081-23089	desetine	N	NOUN	_	_	desetina	_	_	_	CV0207	2	CV0207;ENG30-08218122-n	*[646]|*[647]	U ovom kontekstu, 'na desetine' se koristi da označi veliki broj primirja, preciznije nekoliko grupa od po deset, što tačno odgovara smislu naglašavanja velikog, ali merljivog broja.	
251-12	23090-23098	primirja	N	NOUN	_	_	primirje	1	*	NV.LVC.full	CVMWE-0401[2178]	1[2178]	CVMWE-0401[2178]	*[646]	U ovom kontekstu 'sklapanje primirja' znači postizanje i potpisivanje dogovora o prekidu sukoba, što se potpuno poklapa sa datim značenjem.[2178]	
251-13	23098-23099	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
251-14	23100-23103	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
251-15	23104-23111	nijedno	A	ADJ	_	_	nijedan	_	_	_	ENG30-02269039-a	1	ENG30-02269039-a	*	U ovom kontekstu, 'nijedno' se odnosi na to da ni jedno od ponuđenih primirja nije trajalo duže od nekoliko dana, što odgovara značenju 'koji je ne bilo koji'.	
251-16	23112-23114	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
251-17	23115-23119	njih	PRO	PRON	_	_	ona	_	_	_	_	_	_	_	_	
251-18	23120-23124	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
251-19	23125-23132	trajalo	V	VERB	_	_	trajati	_	_	_	ENG30-02704928-v	2	ENG30-02618149-v;ENG30-02704928-v	*	U ovom kontekstu, 'trajati' označava vremensko trajanje, odnosno koliko je dugo primirje bilo na snazi, što odgovara značenju 'vremenski dugo trajati'.	
251-20	23133-23137	duže	ADV	ADV	_	_	duže	_	_	_	ENG30-00392690-b	1	ENG30-00392690-b	*	Ovde 'duže' znači 'duže vreme', tj. nijedno primirje nije trajalo više dana, pa je ovo značenje najpreciznije u ovom kontekstu.	
251-21	23138-23140	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
251-22	23141-23149	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	DRJ0-206395/1	2	DRJ0-206395/1;DRJ0-206395/2	*	U kontekstu rečenice, 'nekoliko' označava neodređen, ali manji broj dana, što se najpreciznije podudara sa značenjem 'neodređena, manja količina'.	
251-23	23150-23154	dana	N	NOUN	_	_	dan	_	_	_	ENG30-15157041-n	8	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	*	U kontekstu rečenice, 'dan' označava period od 24 sata računat od ponoći do ponoći, čime se meri trajanje primirja.	
251-24	23154-23155	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ipak, u administrativne svrhe formirali su jedinstvenu pokrajinu.
252-1	23156-23160	Ipak	PAR	PART	_	_	ipak	_	_	_	_	_	_	_	_	
252-2	23160-23161	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
252-3	23162-23163	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
252-4	23164-23179	administrativne	A	ADJ	_	_	administrativan	_	_	_	ENG30-02904075-a	1	ENG30-02904075-a	*	Ciljna reč 'administrativne' u ovom kontekstu znači da su svrhe vezane za upravljanje ili organizovanje posla, odnosno za administraciju, što odgovara ovom značenju.	
252-5	23180-23185	svrhe	N	NOUN	_	_	svrha	_	_	_	ENG30-05982152-n	4	ENG30-05807012-n;ENG30-05982152-n;ENG30-05984066-n;ENG30-09179606-n	*	U ovom kontekstu, 'svrhe' odnosi se na predviđeni ishod koji se želi postići osnivanjem pokrajine, tj. određenu nameru ili cilj u administrativnom smislu.	
252-6	23186-23195	formirali	V	VERB	_	_	formirati	_	_	_	ENG30-02448185-v	5	ENG30-00698256-v;ENG30-01619014-v;ENG30-02448185-v;ENG30-02621395-v;ENG30-02623906-v	*	U ovom kontekstu, 'formirati' se odnosi na sticanje ili stvaranje nove administrativne jedinice, tj. entiteta, što se najpreciznije poklapa sa značenjem 'stvoriti (kao entitet)'.	
252-7	23196-23198	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
252-8	23199-23210	jedinstvenu	A	ADJ	_	_	jedinstven	_	_	_	ENG30-02477885-a	7	ENG30-00505410-a;ENG30-00505853-a;ENG30-01389170-a;ENG30-02138911-a;ENG30-02139676-a;ENG30-02215087-a;ENG30-02477885-a	*	Ovde 'jedinstvena' znači 'formirana kao jedinstvena celina', tj. pokrajina koja se smatra jednom celinom u administrativne svrhe, što odgovara značenju 'koji ima nedeljive osobine jedinice'.	
252-9	23211-23220	pokrajinu	N	NOUN	_	_	pokrajina	_	_	_	ENG30-08654360-n	3	ENG30-08546870-n;ENG30-08548733-n;ENG30-08654360-n	*	U kontekstu se govori o formiranju administrativne jedinice u svrhu upravljanja teritorijom, što precizno odgovara značenju teritorije kao jednog od konstitutivnih administrativnih područja države.	
252-10	23220-23221	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prvi put posle deset godina u celoj Evropi zavladao je mir.
253-1	23222-23226	Prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01012855-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	Ovde 'prvi' označava pojavu koja se dešava po prvi put nakon dužeg vremena, odnosno prethodi svim drugim slučajevima u vremenu, što odgovara značenju 'koji prethodi svim ostalima u vremenu'.	
253-2	23227-23230	put	PAR	PART	_	_	put	_	_	_	_	_	_	_	_	
253-3	23231-23236	posle	PREP	ADP	_	_	posle	_	_	_	_	_	_	_	_	
253-4	23237-23242	deset	NUM	NUM	_	_	deset	_	_	_	_	_	_	_	_	
253-5	23243-23249	godina	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	U ovom kontekstu, 'deset godina' označava kontinualan vremenski period od deset uzastopnih godina, što odgovara značenju vremenskog perioda od 365 (ili 366) dana, a ne konkretnoj kalendarskoj godini.	
253-6	23250-23251	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
253-7	23252-23257	celoj	A	ADJ	_	_	ceo	_	_	_	ENG30-00515380-a	5	ENG30-00514884-a;ENG30-00515380-a;ENG30-00520214-a;ENG30-00521584-a;ENG30-00522885-a	*	U ovom kontekstu, 'celoj Evropi' označava geografski i politički prostor koji obuhvata sve delove Evrope, odnosno celu količinu ili raspon kontinenta bez izuzetka.	
253-8	23258-23264	Evropi	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	_	_	_	_	
253-9	23265-23273	zavladao	V	VERB	_	_	zavladati	_	_	_	DRJ0-241307/1b.	5	DRJ0-241307/1a.;DRJ0-241307/1b.;DRJ0-241307/2a.;DRJ0-241307/2b.;DRJ0-241307/2v.	*	U ovom kontekstu, 'zavladao' znači da se mir raširio ili nastupio širom Evrope, što odgovara značenju 'raširiti se, uzeti maha; nastati.'	
253-10	23274-23276	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
253-11	23277-23280	mir	N	NOUN	_	_	mir	_	_	_	ENG30-13970236-n	7	ENG30-01064148-n;ENG30-04982207-n;ENG30-07515560-n;ENG30-13969700-n;ENG30-13970236-n;ENG30-14006179-n;ENG30-14011811-n	*	U ovom kontekstu 'mir' označava stanje koje nastaje kada u Evropi više nema rata, tj. stanje bez rata.	
253-12	23280-23281	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=„Granma“ je zvanični glasnik Centralnog komiteta Komunističke partije Kube.
254-1	23282-23283	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
254-2	23283-23289	Granma	F	X	http://www.wikidata.org/entity/Q1130158	WORK	Granma	_	_	_	_	_	_	_	_	
254-3	23289-23290	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
254-4	23291-23293	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
254-5	23294-23302	zvanični	A	ADJ	_	_	zvaničan	_	_	_	ENG30-01634736-a	6	ENG30-00751838-a;ENG30-00940870-a;ENG30-01045216-a;ENG30-01633153-a;ENG30-01634736-a;ENG30-02991463-a	*	U ovom kontekstu 'zvanični' znači da je 'Granma' službeni, odnosno formalno priznat i potvrđen glasnik Centralnog komiteta Komunističke partije Kube.	
254-6	23303-23310	glasnik	N	NOUN	_	_	glasnik	_	_	_	DRJ0-232863/3	4	DRJ0-232863/1;DRJ0-232863/2;DRJ0-232863/2b.;DRJ0-232863/3	*	U ovom kontekstu, 'glasnik' se odnosi na novine, odnosno na zvanično glasilo (publikaciju) određene organizacije, što precizno odgovara trećem značenju.	
254-7	23311-23321	Centralnog	A	ADJ	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	centralni	_	_	_	ENG30-00509915-a	3	ENG30-00509915-a;ENG30-00820458-a;ENG30-01277097-a	*	Ovde 'centralni' znači da je komitet koncentrisan oko središnje, glavne ili najvažnije upravne instance partije, što odgovara značenju koncentrisan ili grupisan oko centralne tačke ili svrhe.	
254-8	23322-23330	komiteta	N	NOUN	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	komitet	_	_	_	DRJ0-195880/0b.	2	DRJ0-195880/0a.;DRJ0-195880/0b.	*	U kontekstu se radi o Centralnom komitetu Komunističke partije Kube, što odgovara značenju rukovodećeg tela ili foruma političke partije.	
254-9	23331-23343	Komunističke	A	ADJ	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	komunistički	_	_	_	ENG30-02874876-a	1	ENG30-02874876-a	*	U kontekstu se reč 'komunistički' odnosi na Partiju koja je zasnovana na principima komunizma, pa navedeno značenje najpreciznije odgovara upotrebi u rečenici.	
254-10	23344-23351	partije	N	NOUN	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	partija	_	_	_	ENG30-08256968-n	1	ENG30-08256968-n	*	Reč 'partija' u ovom kontekstu označava političku organizaciju, odnosno Komunističku partiju Kube, koja je uključena u pribavljanje i održavanje političke moći.	
254-11	23352-23356	Kube	N	PROPN	http://www.wikidata.org/entity/Q30914590[108]	ORG[108]	Kuba	_	_	_	_	_	_	_	_	
254-12	23356-23357	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Istog meseca Oleskiv je kanadskom Odeljenju unutrašnjih poslova preporučio Genika za imigracionog agenta.
255-1	23358-23363	Istog	A	ADJ	_	_	isti	_	_	_	ENG30-02068476-a	4	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	*	U ovom kontekstu, 'istog' označava identitet meseca, tj. odnosi se na isti mesec koji je već pomenut ranije, što odgovara značenju 'isti u identitetu'.	
255-2	23364-23370	meseca	N	NOUN	_	_	mesec	_	_	_	ENG30-15209413-n	7	CVMWE-0348;ENG30-09358226-n;ENG30-09358550-n;ENG30-11484975-n;ENG30-15206296-n;ENG30-15207872-n;ENG30-15209413-n	*	U kontekstu rečenice, 'mesec' označava jedan od dvanaest delova kalendarske godine, jer se govori o događajima koji su se desili u istom vremenskom periodu u toku godine.	
255-3	23371-23378	Oleskiv	N	PROPN	http://www.wikidata.org/entity/Q6285936	PERS	Oleskiv	_	_	_	_	_	_	_	_	
255-4	23379-23381	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
255-5	23382-23391	kanadskom	A	ADJ	*	DEMO	kanadski	_	_	_	ENG30-02982473-a	1	ENG30-02982473-a	*	Reč 'kanadskom' u ovom kontekstu opisuje Odeljenje unutrašnjih poslova koje pripada Kanadi ili je deo kanadske vlade, što odgovara značenju 'koji se odnosi na Kanadu i njene ljude'.	
255-6	23392-23401	Odeljenju	N	NOUN	http://www.wikidata.org/entity/Q3251781[109]	ORG[109]	odeljenje	_	_	_	ENG30-08220714-n	4	ENG30-02992032-n;ENG30-08220714-n;ENG30-08238463-n;ENG30-08672397-n	*	U ovom kontekstu, 'Odeljenje' se odnosi na administrativnu jedinicu u vladi, konkretno na državni organ Kanade zadužen za unutrašnje poslove.	
255-7	23402-23413	unutrašnjih	A	ADJ	http://www.wikidata.org/entity/Q3251781[109]	ORG[109]	unutrašnji	_	_	_	ENG30-01038102-a	7	ENG30-00873113-a;ENG30-00948670-a;ENG30-00948985-a;ENG30-00951831-a;ENG30-00952867-a;ENG30-01038102-a;ENG30-01038332-a	*	U ovom kontekstu, 'unutrašnjih poslova' se odnosi na poslove unutar nacije, odnosno na državnu upravu koja se bavi unutrašnjim pitanjima zemlje.	
255-8	23414-23421	poslova	N	NOUN	http://www.wikidata.org/entity/Q3251781[109]	ORG[109]	posao	_	_	_	ENG30-00575741-n	10	ENG30-00040804-n;ENG30-00575741-n;ENG30-00582388-n;ENG30-00584367-n;ENG30-00795720-n;ENG30-01096245-n;ENG30-01106808-n;ENG30-04602044-n;ENG30-05671325-n;ENG30-06572482-n	*	U datom kontekstu, 'odeljenje unutrašnjih poslova' označava državnu instituciju čija je aktivnost usmerena na obavljanje određenih zadataka vezanih za unutrašnje poslove, što odgovara značenju 'Aktivanost koja je usmerena ka tome da se nešto uradi.'	
255-9	23422-23432	preporučio	V	VERB	_	_	preporučiti	_	_	_	ENG30-00882948-v	2	ENG30-00875141-v;ENG30-00882948-v	*	U datom kontekstu, Oleskiv je izrazio dobro mišljenje o Geniku, predlažući ga za određenu ulogu, što odgovara značenju 'izraziti dobro mišljenje o'.	
255-10	23433-23439	Genika	N	PROPN	http://www.wikidata.org/entity/Q550785	PERS	Genik	_	_	_	_	_	_	_	_	
255-11	23440-23442	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
255-12	23443-23455	imigracionog	A	ADJ	_	_	imigracioni	_	_	_	RSSJ-16705/0	1	RSSJ-16705/0	*	Reč 'imigracioni' u ovom kontekstu opisuje agenta koji se bavi pitanjima imigracije, odnosno useljavanja u zemlju, što se potpuno podudara sa ponuđenim značenjem.	
255-13	23456-23462	agenta	N	NOUN	*	ROLE	agent	_	_	_	ENG30-09777353-n	1	ENG30-09777353-n	*	U datom kontekstu, 'agent' označava osobu koja radi za organizaciju (Ovde imigraciju), što se precizno poklapa sa ponuđenim značenjem.	
255-14	23462-23463	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Neke genetske varijante mogu izazvati astmu samo u kombinaciji sa specifičnim uslovima u okolini.
256-1	23464-23468	Neke	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	
256-2	23469-23477	genetske	A	ADJ	_	_	genetski	1[338]	genetska varijanta[338]	NID[338]	CV0208[2179]	2[2179]	CV0208;CVMWE-0100[2179]	*[648]	U kontekstu rečenice, 'genetska varijanta' se odnosi na trajnu promenu u DNK sekvenci gena koja može uticati na pojavu astme, a ne na podtip mikroorganizma.[2179]	
256-3	23478-23487	varijante	N	NOUN	_	_	varijanta	1[338]	genetska varijanta[338]	NID[338]	CV0208[2179]	2[2179]	CV0208;CVMWE-0100[2179]	*[648]	U kontekstu rečenice, 'genetska varijanta' se odnosi na trajnu promenu u DNK sekvenci gena koja može uticati na pojavu astme, a ne na podtip mikroorganizma.[2179]	
256-4	23488-23492	mogu	V	VERB	_	_	moći	_	_	_	CV0044	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	U datom kontekstu, reč 'mogu' znači da su genetske varijante u stanju da izazovu astmu pod određenim uslovima, što odgovara značenju 'biti u stanju, biti kadar, sposoban učiniti, uraditi nešto'.	
256-5	23493-23501	izazvati	V	VERB	_	_	izazvati	_	_	_	ENG30-01703701-v	11	ENG30-00503164-v;ENG30-00794079-v;ENG30-00868591-v;ENG30-01079480-v;ENG30-01629403-v;ENG30-01703701-v;ENG30-01760300-v;ENG30-02116118-v;ENG30-02116980-v;ENG30-02157100-v;ENG30-02554647-v	*	Ovde glagol 'izazvati' znači 'uzrokovati da se nešto desi ili nastane', u ovom slučaju astmu, što najpreciznije odgovara datom kontekstu.	
256-6	23502-23507	astmu	N	NOUN	_	_	astma	_	_	_	ENG30-14145911-n	1	ENG30-14145911-n	*	Ciljna reč 'astma' u ovom kontekstu označava respiratorni poremećaj koji može biti izazvan genetskim varijantama i uslovima iz okoline, što se poklapa sa definicijom ponuđenog značenja.	
256-7	23508-23512	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00004722-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	*	Ovde 'samo' znači da genetske varijante izazivaju astmu jedino u pomenutoj kombinaciji, i ništa više od toga – dakle, ograničava i isključuje druge mogućnosti.	
256-8	23513-23514	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
256-9	23515-23526	kombinaciji	N	NOUN	_	_	kombinacija	_	_	_	ENG30-07963711-n	2	ENG30-00870453-n;ENG30-07963711-n	*	U ovom kontekstu, 'kombinacija' se odnosi na udruživanje genetskih varijanti i uslova u okolini koje zajedno dovode do astme, što odgovara značenju grupe stvari koje su udružene.	
256-10	23527-23529	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
256-11	23530-23541	specifičnim	A	ADJ	_	_	specifičan	_	_	_	ENG30-01103021-a	3	ENG30-00311044-a;ENG30-01103021-a;ENG30-02260362-a	*	Ovde se 'specifičnim' odnosi na uslove u okolini koji su posebni ili jedinstveni, a ne na detalje ili dizajniranje za neku funkciju.	
256-12	23542-23550	uslovima	N	NOUN	_	_	uslov	_	_	_	ENG30-13920429-n	5	ENG30-05822746-n;ENG30-05892651-n;ENG30-06751974-n;ENG30-06770875-n;ENG30-13920429-n	*	U ovom kontekstu 'uslovi' se odnose na spoljašnje faktore ili okolnosti koje utiču na pojavu astme, što odgovara značenju načina postojanja ili oblika egzistencije stvari.	
256-13	23551-23552	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
256-14	23553-23560	okolini	N	NOUN	_	_	okolina	_	_	_	ENG30-13934596-n	2	ENG30-08539457-n;ENG30-13934596-n	*	U ovom kontekstu, 'okolina' se odnosi na skup uslova koji utiču na ispoljavanje astme, što odgovara značenju ukupnosti uslova u neposrednom okruženju.	
256-15	23560-23561	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Epoksidi su etri u kojima je atom kiseonika deo prstena od tri atoma.
257-1	23562-23570	Epoksidi	N	NOUN	_	_	epoksid	_	_	_	CVDf-189/0	1	CVDf-189/0	*	U kontekstu se opisuje epoksid kao etik sa atomom kiseonika u tročlanom prstenu, što precizno odgovara definiciji iz ponuđenog značenja.	
257-2	23571-23573	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
257-3	23574-23578	etri	N	NOUN	_	_	etar	_	_	_	ENG30-14709102-n	2	ENG30-09553599-n;ENG30-14709102-n	*	U ovom kontekstu, 'etri' se odnosi na klasu organskih jedinjenja u kojima su dve ugljovodonične grupe povezane atomom kiseonika, što se poklapa sa prikazom epoksida kao specifične vrste etara.	
257-4	23579-23580	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
257-5	23581-23587	kojima	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
257-6	23588-23590	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
257-7	23591-23595	atom	N	NOUN	_	_	atom	_	_	_	ENG30-14619225-n	2	ENG30-14585519-n;ENG30-14619225-n	*	U ovom hemijskom kontekstu, 'atom' se odnosi na najmanju jedinicu elementa (kiseonika ili drugih elemenata) koja zadržava hemijska svojstva tog elementa.	
