#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Mnogo je siromaštva i nezaposlenosti.
293-21	24519-24524	utiče	V	VERB	_	_	uticati	_	_	_	ENG30-02677097-v	4	ENG30-00701040-v;ENG30-02116980-v;ENG30-02536557-v;ENG30-02677097-v	*	simple_wsd - ENG30-02677097-v:0.4726::blisko i često inkriminirajuće povezani - ENG30-02536557-v:0.4418::Imati ili vršiti uticaj ili delovanje. - ENG30-00701040-v:0.4076::oblikovati ili uticati; dati pravac	
293-22	24525-24527	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
293-23	24528-24540	Majkrosoftov	A	ADJ	_	_	Majkrosoftov	_	_	_	CVDf-351/0	1	CVDf-351/0	*	simple_wsd - CVDf-351/0:0.4041::prisvojni pridev od Majkrosoft	
293-24	24541-24548	Windows	F	X	http://www.wikidata.org/entity/Q1406	PRODUCT	Windows	_	_	_	_	_	_	_	_	
293-25	24548-24549	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U međuvremenu, Bonifacijevi rođaci iz Monferata takođe polažu pravo na Epir pa se Mihailo 1210. godine udružio s Mlečanima i napao Bonifacijevo Solunsko kraljevstvo.
294-1	24549-24550	U	PREP	ADP	_	_	u	1[286]	u međuvremenu[286]	AdvID[286]	LLM-0275[2202]	1[2202]	LLM-0275[2202]	*[596]	simple_wsd - LLM-0275:0.6344::U periodu između dva događaja; za to vreme.[2202]	
294-2	24551-24562	međuvremenu	N	NOUN	_	_	međuvreme	1[286]	u međuvremenu[286]	AdvID[286]	LLM-0275[2202]	1[2202]	LLM-0275[2202]	*[596]	simple_wsd - LLM-0275:0.6344::U periodu između dva događaja; za to vreme.[2202]	
294-3	24562-24563	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
294-4	24564-24576	Bonifacijevi	A	ADJ	_	_	Bonifacijev	_	_	_	CVDf-326/0	1	CVDf-326/0	*	simple_wsd - CVDf-326/0:0.4525::prisvojni pridev od Bonifacije	
294-5	24577-24583	rođaci	N	NOUN	_	_	rođak	_	_	_	ENG30-10236946-n	2	ENG30-09972010-n;ENG30-10236946-n	*	simple_wsd - ENG30-10236946-n:0.4997::Muški rođak. - ENG30-09972010-n:0.3740::Dete vašeg strica, ujaka ili tetke.	
294-6	24584-24586	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
294-7	24587-24596	Monferata	N	PROPN	http://www.wikidata.org/entity/Q19868	LOC	Monferato	_	_	_	_	_	_	_	_	
294-8	24597-24603	takođe	PAR	PART	_	_	takođe	_	_	_	_	_	_	_	_	
294-9	24604-24610	polažu	V	VERB	_	_	polagati	2	polagati pravo	VID	CVMWE-0306[2203]	1[2203]	CVMWE-0306[2203]	*[597]	simple_wsd - CVMWE-0306:0.4198::smatrati nešto svojim[2203]	
294-10	24611-24616	pravo	N	NOUN	_	_	pravo	2	*	VID	CVMWE-0306[2203]	1[2203]	CVMWE-0306[2203]	*[597]	simple_wsd - CVMWE-0306:0.4198::smatrati nešto svojim[2203]	
294-11	24617-24619	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
294-12	24620-24624	Epir	N	PROPN	http://www.wikidata.org/entity/Q565751	LOC	Epir	_	_	_	_	_	_	_	_	
294-13	24625-24627	pa	CONJ	CCONJ	_	_	pa	_	_	_	_	_	_	_	_	
294-14	24628-24630	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
294-15	24631-24638	Mihailo	N	PROPN	http://www.wikidata.org/entity/Q441429	PERS	Mihailo	_	_	_	_	_	_	_	_	
294-16	24639-24644	1210.	A	ADJ	_	_	1210.	_	_	_	_	_	_	_	_	
294-17	24645-24651	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15204297-n:0.6067::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-08238660-n:0.5376::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-15202634-n:0.5337::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru.	
294-18	24652-24659	udružio	V	VERB	_	_	udružiti	_	_	_	ENG30-02377938-v	2	ENG30-01297624-v;ENG30-02377938-v	*	simple_wsd - ENG30-02377938-v:0.5374::Spojiti radi zajedničkog cilja ili u zajedničku akciju. - ENG30-01297624-v:0.4184::povezati zajedno	
294-19	24660-24661	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
294-20	24662-24671	Mlečanima	N	PROPN	*	DEMO	Mlečanin	_	_	_	_	_	_	_	_	
294-21	24672-24673	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
294-22	24674-24679	napao	V	VERB	_	_	napasti	_	_	_	ENG30-01123887-v	6	ENG30-00260142-v;ENG30-00862683-v;ENG30-01118449-v;ENG30-01119169-v;ENG30-01120069-v;ENG30-01123887-v	*	simple_wsd - ENG30-01123887-v:0.5374::napraviti strateški, agresivan napad na neprijatelja, protivnika ili metu - ENG30-00862683-v:0.5199::napasti koga usmeno ili pismeno - ENG30-01119169-v:0.5085::Pokrenuti napad ili uvredu na nekoga; početi sa neprijateljstvom, kao u slučaju rata.	
294-23	24680-24692	Bonifacijevo	A	ADJ	_	_	Bonifacijev	_	_	_	CVDf-326/0	1	CVDf-326/0	*	simple_wsd - CVDf-326/0:0.4338::prisvojni pridev od Bonifacije	
294-24	24693-24701	Solunsko	A	ADJ	http://www.wikidata.org/entity/Q325461[86]	LOC[86]	solunski	_	_	_	RSSJ-49584/0	1	RSSJ-49584/0	*	simple_wsd - RSSJ-49584/0:0.5083::koji se odnosi na Solun, grad u Grčkoj; koji potiče iz Soluna.	
294-25	24702-24713	kraljevstvo	N	NOUN	http://www.wikidata.org/entity/Q325461[86]	LOC[86]	kraljevstvo	_	_	_	ENG30-08591269-n	3	CV0235;ENG30-08558155-n;ENG30-08591269-n	*	simple_wsd - ENG30-08591269-n:0.5561::država na čijem čelu se nalazi kralj - ENG30-08558155-n:0.5539::Zemlja kojom vlada kralj ili kraljica. - CV0235:0.3789::oblast u kojoj se ispunjava Božja volja	
294-26	24713-24714	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Godine 777. sazvao je nacionalno veće u Paderbornu radi potpune integracije Saksonije u Franačko kraljevstvo.
295-1	24714-24720	Godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15202634-n:0.5540::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-15204297-n:0.5184::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15201505-n:0.4986::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca.	
295-2	24721-24725	777.	A	ADJ	_	_	777.	_	_	_	_	_	_	_	_	
295-3	24726-24732	sazvao	V	VERB	_	_	sazvati	_	_	_	ENG30-01041762-v	4	ENG30-00793037-v;ENG30-01041762-v;ENG30-02024508-v;ENG30-02429810-v	*	simple_wsd - ENG30-01041762-v:0.4515::zatražiti od koga da dođe - ENG30-02429810-v:0.3398::odrediti sastanak; pozvati ili narediti da se sastanu - ENG30-02024508-v:0.3213::formalno se sastati	
295-4	24733-24735	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
295-5	24736-24746	nacionalno	A	ADJ	_	_	nacionalan	_	_	_	ENG30-01861776-a	7	ENG30-00526984-a;ENG30-01038332-a;ENG30-01105840-a;ENG30-01567862-a;ENG30-01861776-a;ENG30-02988060-a;ENG30-02988402-a	*	simple_wsd - ENG30-01861776-a:0.6233::u vlasništvu ili održavanju za javnost od strane nacionalne vlade - ENG30-01567862-a:0.4895::ograničeno na ili u interesu određene nacije - ENG30-02988402-a:0.4764::Koji je karakterističan ili osoben ljudima naroda ili nacije.	
295-6	24747-24751	veće	N	NOUN	_	_	veće	_	_	_	ENG30-08310949-n	2	ENG30-08309409-n;ENG30-08310949-n	*	simple_wsd - ENG30-08310949-n:0.4890::Telo koje služi u administrativnom svojstvu. - ENG30-08309409-n:0.4546::sastanak ljudi radi konsultacija	
295-7	24752-24753	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
295-8	24754-24764	Paderbornu	N	PROPN	http://www.wikidata.org/entity/Q6224	LOC	Paderborn	_	_	_	_	_	_	_	_	
295-9	24765-24769	radi	PREP	ADP	_	_	radi	_	_	_	_	_	_	_	_	
295-10	24770-24777	potpune	A	ADJ	_	_	potpun	_	_	_	ENG30-00004980-a	13	ENG30-00004980-a;ENG30-00005107-a;ENG30-00106277-a;ENG30-00515380-a;ENG30-00516360-a;ENG30-00517916-a;ENG30-00520214-a;ENG30-00522885-a;ENG30-00528167-a;ENG30-00529347-a;ENG30-01456710-a;ENG30-01520091-a;ENG30-02269286-a	*	simple_wsd - ENG30-00004980-a:0.5108::(koristi se za tekstove) koji je potpun - ENG30-01520091-a:0.4944::koji je bez ograničenja; neformalno se koristi kao pojačivač (često pežorativni) - ENG30-00516360-a:0.4833::nije podeljen na delove ili udele; čini nepodeljenu celinu	
295-11	24778-24789	integracije	N	NOUN	_	_	integracija	_	_	_	ENG30-01237415-n	3	ENG30-01202415-n;ENG30-01237415-n;ENG30-07373277-n	*	simple_wsd - ENG30-01237415-n:0.5260::čin kombinovanja u integralnu celinu - ENG30-01202415-n:0.4805::čin uključivanja rasne ili verske grupe u zajednicu - ENG30-07373277-n:0.4763::pojava objedinjavanja zasebnih delova	
295-12	24790-24799	Saksonije	N	PROPN	http://www.wikidata.org/entity/Q1202	LOC	Saksonija	_	_	_	_	_	_	_	_	
295-13	24800-24801	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
295-14	24802-24810	Franačko	A	ADJ	http://www.wikidata.org/entity/Q146246[87]	LOC[87]	franački	_	_	_	CVDf-115/0	1	CVDf-115/0	*	simple_wsd - CVDf-115/0:0.5162::koji se odnosi na Franačku	
295-15	24811-24822	kraljevstvo	N	NOUN	http://www.wikidata.org/entity/Q146246[87]	LOC[87]	kraljevstvo	_	_	_	ENG30-08558155-n	3	CV0235;ENG30-08558155-n;ENG30-08591269-n	*	simple_wsd - ENG30-08558155-n:0.5921::Zemlja kojom vlada kralj ili kraljica. - ENG30-08591269-n:0.5136::država na čijem čelu se nalazi kralj - CV0235:0.4471::oblast u kojoj se ispunjava Božja volja	
295-16	24822-24823	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Cezar je vojnike plaćao sopstvenim sredstvima, ali je legiju kasnije priznao rimski senat.
296-1	24823-24828	Cezar	N	PROPN	http://www.wikidata.org/entity/Q1048	LOC	Cezar	_	_	_	_	_	_	_	_	
296-2	24829-24831	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
296-3	24832-24839	vojnike	N	NOUN	http://www.wikidata.org/entity/Q4991371	ROLE	vojnik	_	_	_	ENG30-10622053-n	2	ENG30-02207647-n;ENG30-10622053-n	*	simple_wsd - ENG30-10622053-n:0.5668::Muškarac ili žena koji se prijavio da služi u vojsci. - ENG30-02207647-n:0.5444::sterilni mrav ili termit bez krila koji ima veliku glavu i jake čeljusti prilagođene za odbranu kolonije	
296-4	24840-24846	plaćao	V	VERB	_	_	plaćati	_	_	_	DRJ0-212076/0	1	DRJ0-212076/0	*	simple_wsd - DRJ0-212076/0:0.4551::nesvr. prema platiti.	
296-5	24847-24857	sopstvenim	A	ADJ	_	_	sopstven	_	_	_	ENG30-01768724-a	1	ENG30-01768724-a	*	simple_wsd - ENG30-01768724-a:0.4954::pripada ili u ime određene osobe (posebno sebe)	
296-6	24858-24868	sredstvima	N	NOUN	_	_	sredstvo	_	_	_	ENG30-00177448-n	7	CV0108;ENG30-00172710-n;ENG30-00177448-n;ENG30-02729965-n;ENG30-03733547-n;ENG30-14778436-n;ENG30-14899152-n	*	simple_wsd - ENG30-00177448-n:0.6776::sredstvo za postizanje nekog cilja, koje ne mora nužno da bude principijelno ili etički ispravno - ENG30-02729965-n:0.6015::uređaj koji je veoma koristan za određeni posao - ENG30-14778436-n:0.5420::Supstanca koja izaziva neki efekat ili vrši neki uticaj.	
296-7	24868-24869	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
296-8	24870-24873	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
296-9	24874-24876	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
296-10	24877-24883	legiju	N	NOUN	_	_	legija	_	_	_	ENG30-08183802-n	2	ENG30-08183802-n;ENG30-08271801-n	*	simple_wsd - ENG30-08183802-n:0.5555::arhaični izrazi za vojsku - ENG30-08271801-n:0.5317::velika vojna jedinica	
296-11	24884-24891	kasnije	ADV	ADV	_	_	kasnije	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00155488-b	*	simple_wsd - ENG30-00061203-b:0.5696::događa se u vreme koje sledi nakon referentnog vremena - ENG30-00155488-b:0.4448::u nekom budućem trenutku	
296-12	24892-24899	priznao	V	VERB	_	_	priznati	_	_	_	ENG30-00817311-v	8	ENG30-00592883-v;ENG30-00723545-v;ENG30-00727791-v;ENG30-00760735-v;ENG30-00817311-v;ENG30-00892467-v;ENG30-01059123-v;ENG30-02546467-v	*	simple_wsd - ENG30-00817311-v:0.6132::Izjaviti da je nešto tačno ili priznati postojanje nečega. - ENG30-01059123-v:0.6102::izraziti priznanje prisustva ili postojanja, ili poznavanja - ENG30-00760735-v:0.6018::priznaš svoju veru u šta ili privrženost čemu	
296-13	24900-24906	rimski	A	ADJ	*	DEMO	rimski	_	_	_	ENG30-02921569-a	2	ENG30-02921325-a;ENG30-02921569-a	*	simple_wsd - ENG30-02921569-a:0.6321::koji se odnosi na drevni Rim i njegove ljude - ENG30-02921325-a:0.5997::koji se tiče Rima i njegovih ljudi	
296-14	24907-24912	senat	N	NOUN	_	_	senat	_	_	_	ENG30-08161591-n	2	ENG30-08161477-n;ENG30-08161591-n	*	simple_wsd - ENG30-08161591-n:0.6260::gornji dom kongresa Sjedinjenih Država - ENG30-08161477-n:0.5446::skupština koja ima visoka zakonodavna ovlašenja	
296-15	24912-24913	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Crv sadrži tekstualnu poruku: „Endi, samo radim svoj posao, ništa lično, izvini“, što je mnoge navelo da veruju u to da je autor crva za to bio plaćen.
297-1	24913-24916	Crv	N	NOUN	_	_	crv	_	_	_	ENG30-06586098-n	2	ENG30-01922303-n;ENG30-06586098-n	*	simple_wsd - ENG30-06586098-n:0.4686::softverski program sposoban da se reprodukuje i koji se može širiti sa jednog računara na drugi preko mreže - ENG30-01922303-n:0.4598::bilo koja od brojnih relativno malih izduženih mekih životinja posebno redova Annelida i Chaetognatha i Nematoda i Neme…	
297-2	24917-24923	sadrži	V	VERB	_	_	sadržati	_	_	_	ENG30-02629793-v	8	ENG30-02629535-v;ENG30-02629793-v;ENG30-02633356-v;ENG30-02636516-v;ENG30-02677097-v;ENG30-02700867-v;ENG30-02701210-v;ENG30-02730813-v	*	simple_wsd - ENG30-02629793-v:0.5616::u opseg uključiti; uključiti kao deo nečeg šireg; imati svoju sferu ili teritoriju - ENG30-02633356-v:0.5209::biti sastavljen od - ENG30-02677097-v:0.5152::blisko i često inkriminirajuće povezani	
297-3	24924-24934	tekstualnu	A	ADJ	_	_	tekstualan	_	_	_	ENG30-02925879-a	1	ENG30-02925879-a	*	simple_wsd - ENG30-02925879-a:0.6272::o tekstu, koji je u vezi sa tekstom ili koji je zasnovan na tekstu	
297-4	24935-24941	poruku	N	NOUN	_	_	poruka	_	_	_	ENG30-06253690-n	2	ENG30-06253690-n;ENG30-06598915-n	*	simple_wsd - ENG30-06253690-n:0.4935::Obično kratko saopštenje, koje je zapisano, izgovoreno ili izraženo signalima. - ENG30-06598915-n:0.4831::Ono o čemu se neko saopštenje radi.	
297-5	24941-24942	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	_	
297-6	24943-24944	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
297-7	24944-24948	Endi	N	PROPN	_	_	Endi	_	_	_	_	_	_	_	_	
297-8	24948-24949	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
297-9	24950-24954	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00011011-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	*	simple_wsd - ENG30-00011011-b:0.5220::ne pre nego (događaj, vremenski trenutak) - ENG30-00004722-b:0.4454::i ništa više; ne više nego, svega - ENG30-00158309-b:0.3619::ukazivanje na tačnost ili preciznost	
297-10	24955-24960	radim	V	VERB	_	_	raditi	_	_	_	ENG30-02751271-v	12	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	*	simple_wsd - ENG30-02751271-v:0.5939::biti takav koji se na određeni način ponaša kada se njime rukuje - ENG30-02367363-v:0.5697::Izvoditi neku akciju. - ENG30-02676054-v:0.5669::Raditi se o nečemu, biti relevantno za nešto; odnositi se na nešto.	
297-11	24961-24965	svoj	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
297-12	24966-24971	posao	N	NOUN	_	_	posao	_	_	_	ENG30-00584367-n	10	ENG30-00040804-n;ENG30-00575741-n;ENG30-00582388-n;ENG30-00584367-n;ENG30-00795720-n;ENG30-01096245-n;ENG30-01106808-n;ENG30-04602044-n;ENG30-05671325-n;ENG30-06572482-n	*	simple_wsd - ENG30-00584367-n:0.5915::Zanimanje za koje je neko plaćen. - ENG30-01106808-n:0.5290::Čin obavljanja posla unutar grupe ili između grupa, kao kod poslovnih aktivnosti. - ENG30-05671325-n:0.5060::Neodređeno specifikovana preokupacija.	
297-13	24971-24972	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
297-14	24973-24978	ništa	PRO	PRON	_	_	ništa	_	_	_	_	_	_	_	_	
297-15	24979-24984	lično	ADV	ADV	_	_	lično	_	_	_	ENG30-00132158-b	5	ENG30-00132060-b;ENG30-00132158-b;ENG30-00132322-b;ENG30-00366266-b;ENG30-00366393-b	*	simple_wsd - ENG30-00132158-b:0.5187::u telu; bez mešanja bilo koga drugog - ENG30-00132322-b:0.5042::sam, bez posrednika, osobno (koji se tiče govornika) - ENG30-00132060-b:0.4242::kao ličnost, fizičko lice	
297-16	24984-24985	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
297-17	24986-24992	izvini	V	VERB	_	_	izviniti	_	_	_	ENG30-00892923-v	1	ENG30-00892923-v	*	simple_wsd - ENG30-00892923-v:0.3045::priznati greške ili nedostatke ili neuspeh	
297-18	24992-24993	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
297-19	24993-24994	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
297-20	24995-24998	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	_	_	
297-21	24999-25001	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
297-22	25002-25007	mnoge	A	ADJ	_	_	mnogi	_	_	_	ENG30-01551633-a	1	ENG30-01551633-a	*	simple_wsd - ENG30-01551633-a:0.4202::koji se kao kvantifikator može koristiti sa mnogim imenicama i često mu prethodi `kao` ili `previše` ili `tako` ili `on…	
297-23	25008-25014	navelo	V	VERB	_	_	navesti	_	_	_	ENG30-00770437-v	11	ENG30-00770437-v;ENG30-00861725-v;ENG30-00930368-v;ENG30-00946755-v;ENG30-01015866-v;ENG30-01016002-v;ENG30-01021973-v;ENG30-01023071-v;ENG30-01023259-v;ENG30-02116118-v;ENG30-02611630-v	*	simple_wsd - ENG30-00770437-v:0.5590::Izazvati da se nešto uradi; izazvati nekoga da se ponaša na određeni način. - ENG30-00930368-v:0.5309::uputiti, dovesti na neki zaključak, na neku misao i sl. - ENG30-01023259-v:0.5090::ponoviti odlomak iz nečega	
297-24	25015-25017	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
297-25	25018-25024	veruju	V	VERB	_	_	verovati	_	_	_	ENG30-00688377-v	7	ENG30-00683280-v;ENG30-00683930-v;ENG30-00688377-v;ENG30-00689344-v;ENG30-00721098-v;ENG30-00727791-v;ENG30-01826723-v	*	simple_wsd - ENG30-00688377-v:0.5704::Imati poverenje ili veru u nekoga. - ENG30-01826723-v:0.4776::očekivati i želeti - ENG30-00689344-v:0.4690::Suditi o nečemu, smatrati.	
297-26	25025-25026	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
297-27	25027-25029	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
297-28	25030-25032	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
297-29	25033-25035	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
297-30	25036-25041	autor	N	NOUN	http://www.wikidata.org/entity/Q36180	ROLE	autor	_	_	_	ENG30-09614315-n	2	ENG30-09614315-n;ENG30-10794014-n	*	simple_wsd - ENG30-09614315-n:0.5569::Osoba koja uzgaja, pravi ili smišlja stvari. - ENG30-10794014-n:0.4676::Osoba koja profesionalno (za zaradu) piše knjige, priče, članke i sl.	
297-31	25042-25046	crva	N	NOUN	_	_	crv	_	_	_	ENG30-06586098-n	2	ENG30-01922303-n;ENG30-06586098-n	*	simple_wsd - ENG30-06586098-n:0.4706::softverski program sposoban da se reprodukuje i koji se može širiti sa jednog računara na drugi preko mreže - ENG30-01922303-n:0.4632::bilo koja od brojnih relativno malih izduženih mekih životinja posebno redova Annelida i Chaetognatha i Nematoda i Neme…	
297-32	25047-25049	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
297-33	25050-25052	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
297-34	25053-25056	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
297-35	25057-25063	plaćen	V	VERB	_	_	platiti	_	_	_	ENG30-01060494-v	2	ENG30-01060494-v;ENG30-02251743-v	*	simple_wsd - ENG30-01060494-v:0.5166::preneti, kao kompliment, pozdrave, pažnju itd.; darovati - ENG30-02251743-v:0.5007::Dati novac, obično u zamenu za robu ili usluge.	
297-36	25063-25064	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Većina ove dodatne energije iz hrane je poticala od povećanog konzumiranja ugljenih hidrata, a ne od konzumiranja masti.
298-1	25064-25070	Većina	N	NOUN	_	_	većina	_	_	_	ENG30-05818388-n	5	CV0101;ENG30-05122557-n;ENG30-05818388-n;ENG30-13581067-n;ENG30-13775093-n	*	simple_wsd - ENG30-05818388-n:0.6006::činjenica o celini (za razliku od posebnog) - ENG30-05122557-n:0.5690::Ono što jeste ili je povezano sa brojnijim od dva dela. - ENG30-13775093-n:0.5428::veliki neodređeni broj	
298-2	25071-25074	ove	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
298-3	25075-25082	dodatne	A	ADJ	_	_	dodatan	_	_	_	ENG30-01581305-a	3	CV0226;ENG30-01581305-a;ENG30-01840121-a	*	simple_wsd - ENG30-01581305-a:0.5645::više nego što je potrebno, željeno ili zahtevano - ENG30-01840121-a:0.5283::koji je još viši u fizičkom ili psihičkom razvoju - CV0226:0.5018::koji se dodaje (još jedan ili još više) na nešto postojeće	
298-4	25083-25091	energije	N	NOUN	_	_	energija	_	_	_	ENG30-11452079-n	3	ENG30-11452079-n;ENG30-11452218-n;ENG30-14050143-n	*	simple_wsd - ENG30-11452079-n:0.5591::Sposobnost fizičkih sistema da rade; jedinice za energiju su džuli i ergi. - ENG30-11452218-n:0.5264::U fizici, termodinaička veličina koja koja je jednaka kapacitetu fizičkog sistema da vrši rad; jedinice za energiju su … - ENG30-14050143-n:0.4866::zdrava sposobnost za energičnu aktivnost	
298-5	25092-25094	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
298-6	25095-25100	hrane	N	NOUN	_	_	hrana	_	_	_	ENG30-07570720-n	2	ENG30-00021265-n;ENG30-07570720-n	*	simple_wsd - ENG30-07570720-n:0.6076::Izvor supstanci koje hrane telo. - ENG30-00021265-n:0.5184::Bilo koja supstancija koju organizm prerađuje da bi dobio energiju i gradio telesno tkivo.	
298-7	25101-25103	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
298-8	25104-25112	poticala	V	VERB	_	_	poticati	_	_	_	ENG30-02627666-v	4	ENG30-02624263-v;ENG30-02627666-v;ENG30-02737187-v;ENG30-02743214-v	*	simple_wsd - ENG30-02627666-v:0.5701::Dolaziti odnekuda. - ENG30-02624263-v:0.5117::nastati; kakvu formu ili oblik preuzeti - ENG30-02737187-v:0.5023::Biti povezan krvnim srodstvom.	
298-9	25113-25115	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
298-10	25116-25125	povećanog	A	ADJ	_	_	povećan	_	_	_	ENG30-00880207-a	1	ENG30-00880207-a	*	simple_wsd - ENG30-00880207-a:0.5113::povećan po veličini, količini ili stepenu	
298-11	25126-25138	konzumiranja	N	NOUN	_	_	konzumiranje	_	_	_	RSSJ-21262/0	1	RSSJ-21262/0	*	simple_wsd - RSSJ-21262/0:0.5804::radnja trošenja, upotreba; akt unošenja hrane ili pića.	
298-12	25139-25147	ugljenih	A	ADJ	_	_	ugljeni	1[287]	ugljeni hidrat[287]	NID[287]	LLM-0304[2204]	1[2204]	LLM-0304[2204]	*[598]	simple_wsd - LLM-0304:0.5403::Grupa organskih jedinjenja koja uključuje šećere, skrob i celulozu.[2204]	
298-13	25148-25155	hidrata	N	NOUN	_	_	hidrat	1[287]	ugljeni hidrat[287]	NID[287]	LLM-0304[2204]	1[2204]	LLM-0304[2204]	*[598]	simple_wsd - LLM-0304:0.5403::Grupa organskih jedinjenja koja uključuje šećere, skrob i celulozu.[2204]	
298-14	25155-25156	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
298-15	25157-25158	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	
298-16	25159-25161	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
298-17	25162-25164	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
298-18	25165-25177	konzumiranja	N	NOUN	_	_	konzumiranje	_	_	_	RSSJ-21262/0	1	RSSJ-21262/0	*	simple_wsd - RSSJ-21262/0:0.5657::radnja trošenja, upotreba; akt unošenja hrane ili pića.	
