#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
49-9	4498-4503	počne	V	VERB	_	_	početi	_	_	_	ENG30-02600948-v	8	ENG30-00345761-v;ENG30-01070777-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02600948-v:1::započeti događaj koji je impliciran i ograničen prirodom ili inherentnom funkcijom direktnog objekta - ENG30-00345761-v:0::Učiniti prvi korak ili korake u sprovođenju neke akcije. - ENG30-01070777-v:0::početi govoriti, razumeti, čitati i pisati kakav jezik	
49-10	4504-4506	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
49-11	4507-4511	radi	V	VERB	_	_	raditi	_	_	_	ENG30-02436963-v	12	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02436963-v:2::uzrokovati da šta radi ili funkcioniše - ENG30-01525666-v:0::Kada se primeni, funkcioniše kako se očekuje. - ENG30-01526290-v:0::raditi ili funkcionisati	
49-12	4512-4517	ubrzo	ADV	ADV	_	_	ubrzo	_	_	_	DRJ0-182833/0	1	DRJ0-182833/0	*	lesk_wsd(score_lesk_overlap) - DRJ0-182833/0:0::nakon vrlo kratkog vremena.	
49-13	4518-4520	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	
49-14	4521-4530	završetku	N	NOUN	_	_	završetak	_	_	_	ENG30-08566554-n	11	ENG30-00209943-n;ENG30-00210518-n;ENG30-05465392-n;ENG30-05868477-n;ENG30-06308765-n;ENG30-06398401-n;ENG30-07291312-n;ENG30-08566554-n;ENG30-15144178-n;ENG30-15266911-n;ENG30-15267536-n	*	lesk_wsd(score_lesk_overlap) - ENG30-08566554-n:1::mesto na kojem nešto završava ili je potpuno - ENG30-00209943-n:0::Čin završavanja nečega. - ENG30-00210518-n:0::čin završavanja	
49-15	4531-4538	osnovne	A	ADJ	_	_	osnovni	1[237]	osnovna škola[237]	NID[237]	ENG30-08412749-n[2038]	1[2038]	ENG30-08412749-n[2038]	*[484]	lesk_wsd(score_lesk_overlap) - ENG30-08412749-n:0::škola za malu decu, obično prvih 6 ili 8 razreda[2038]	
49-16	4539-4544	škole	N	NOUN	_	_	škola	1[237]	osnovna škola[237]	NID[237]	ENG30-08412749-n[2038]	1[2038]	ENG30-08412749-n[2038]	*[484]	lesk_wsd(score_lesk_overlap) - ENG30-08412749-n:0::škola za malu decu, obično prvih 6 ili 8 razreda[2038]	
49-17	4544-4545	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Otkrio je vezu između crvenog pomaka galaksije i njene udaljenosti.
50-1	4545-4551	Otkrio	V	VERB	_	_	otkriti	_	_	_	ENG30-00933821-v	14	ENG30-00598954-v;ENG30-00599992-v;ENG30-00721437-v;ENG30-00920336-v;ENG30-00933821-v;ENG30-01036319-v;ENG30-01339505-v;ENG30-01637982-v;ENG30-02129709-v;ENG30-02137710-v;ENG30-02143283-v;ENG30-02197781-v;ENG30-02230022-v;ENG30-02235842-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00933821-v:1::Učiniti javnom informaciju koja je ranije bila poznata samo nekolicini ljudi ili koja je trebalo da bude tajna. - ENG30-02129709-v:1::videti i razumjeti, imati dobro oko - ENG30-00598954-v:0::upoznati nešto ili postati nečega svestan, obično slučajno	
50-2	4552-4554	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
50-3	4555-4559	vezu	N	NOUN	_	_	veza	_	_	_	ENG30-09956147-n	9	ENG30-03091374-n;ENG30-04181228-n;ENG30-06261260-n;ENG30-09956147-n;ENG30-13780719-n;ENG30-13870805-n;ENG30-13928388-n;ENG30-13928668-n;ENG30-13931436-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09956147-n:2::Osoba koja je uticajna i sa kojom ste povezani na neki način (porodično ili poznanstvom). - ENG30-06261260-n:1::Kanal za komunikaciju između grupa. - ENG30-13931436-n:1::odnos između dvoje ljubavnika	
50-4	4560-4566	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
50-5	4567-4574	crvenog	A	ADJ	_	_	crven	1[238]	crveni pomak[238]	NID[238]	LLM-0027[2039]	1[2039]	LLM-0027[2039]	*[485]	lesk_wsd(score_lesk_overlap) - LLM-0027:0::Pojava pomeranja spektralnih linija objekta prema većim talasnim dužinama.[2039]	
50-6	4575-4581	pomaka	N	NOUN	_	_	pomak	1[238]	crveni pomak[238]	NID[238]	LLM-0027[2039]	1[2039]	LLM-0027[2039]	*[485]	lesk_wsd(score_lesk_overlap) - LLM-0027:0::Pojava pomeranja spektralnih linija objekta prema većim talasnim dužinama.[2039]	
50-7	4582-4591	galaksije	N	NOUN	_	_	galaksija	_	_	_	ENG30-08271042-n	1	ENG30-08271042-n	*	lesk_wsd(score_lesk_overlap) - ENG30-08271042-n:0::Grupa zvezdanih sistema.	
50-8	4592-4593	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
50-9	4594-4599	njene	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	
50-10	4600-4611	udaljenosti	N	NOUN	_	_	udaljenost	_	_	_	ENG30-05084201-n	2	ENG30-05084201-n;ENG30-07505871-n	*	lesk_wsd(score_lesk_overlap) - ENG30-05084201-n:1::Svojstvo koje čine prostor između dva objekta ili tačke. - ENG30-07505871-n:0::emocionalna udaljenost	
50-11	4611-4612	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Proveli su drugi deo godine na turneji sa Aly & AJ i sa The Cheetah Girls.
51-1	4612-4619	Proveli	V	VERB	_	_	provesti	_	_	_	ENG30-02708420-v	5	ENG30-01642924-v;ENG30-01648894-v;ENG30-02526085-v;ENG30-02686625-v;ENG30-02708420-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02708420-v:1::Provoditi vreme na određeni način. - ENG30-01642924-v:0::Načiniti nešto. - ENG30-01648894-v:0::rasporediti u fazama ili etapama	
51-2	4620-4622	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
51-3	4623-4628	drugi	A	ADJ	_	_	drugi	_	_	_	ENG30-02070188-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02070188-a:1::Ne baš onaj koji je prvo pomenut ili ne od najveće važnosti; neki drugi. - ENG30-00048858-a:0::dalje ili dodato - ENG30-02070030-a:0::jasno različit od nekog sasvim drugog ili prvog	
51-4	4629-4632	deo	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	7	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n	*	lesk_wsd(score_lesk_overlap) - ENG30-05867413-n:1::Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu. - ENG30-08548733-n:1::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska) - ENG30-09385911-n:1::Deo prirodnog objekta.	
51-5	4633-4639	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15204297-n:3::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-08238660-n:0::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-15201505-n:0::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca.	
51-6	4640-4642	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
51-7	4643-4650	turneji	N	NOUN	_	_	turneja	_	_	_	ENG30-00310666-n	1	ENG30-00310666-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00310666-n:0::putovanje ili ruta oko određenog mesta ili područja	
51-8	4651-4653	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
51-9	4654-4657	Aly	N	PROPN	http://www.wikidata.org/entity/Q269646[31]	ORG[31]	Aly	_	_	_	_	_	_	_	_	
51-10	4658-4659	&	PUNCT	SYM	http://www.wikidata.org/entity/Q269646[31]	ORG[31]	&	_	_	_	_	_	_	_	_	
51-11	4660-4662	AJ	ABB	X	http://www.wikidata.org/entity/Q269646[31]	ORG[31]	AJ	_	_	_	_	_	_	_	_	
51-12	4663-4664	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
51-13	4665-4667	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
51-14	4668-4671	The	F	X	http://www.wikidata.org/entity/Q1771590[32]	ORG[32]	The	_	_	_	_	_	_	_	_	
51-15	4672-4679	Cheetah	F	X	http://www.wikidata.org/entity/Q1771590[32]	ORG[32]	Cheetah	_	_	_	_	_	_	_	_	
51-16	4680-4685	Girls	F	X	http://www.wikidata.org/entity/Q1771590[32]	ORG[32]	Girls	_	_	_	_	_	_	_	_	
51-17	4685-4686	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Dao bih generacijama koje dolaze oružje protiv mogućeg ponovnog oživljavanja takvog zla.
52-1	4686-4689	Dao	V	VERB	_	_	dati	_	_	_	ENG30-02348568-v	25	ENG30-00081072-v;ENG30-00673571-v;ENG30-00878876-v;ENG30-01060494-v;ENG30-01069638-v;ENG30-01629000-v;ENG30-01632897-v;ENG30-01647672-v;ENG30-01716112-v;ENG30-01733477-v;ENG30-02199590-v;ENG30-02230022-v;ENG30-02235842-v;ENG30-02255268-v;ENG30-02263346-v;ENG30-02297948-v;ENG30-02309165-v;ENG30-02309374-v;ENG30-02317094-v;ENG30-02324478-v;ENG30-02339171-v;ENG30-02343595-v;ENG30-02348568-v;ENG30-02349212-v;ENG30-02621853-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02348568-v:1::uzrokovati da neko bude primljen; za osobe koje se primaju u institucije - ENG30-00081072-v:0::Davati ili primenjivati; o lekovima. - ENG30-00673571-v:0::Proceniti dužinu trajanja.	
52-2	4690-4693	bih	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
52-3	4694-4706	generacijama	N	NOUN	_	_	generacija	_	_	_	ENG30-00849982-n	5	ENG30-00849982-n;ENG30-08238660-n;ENG30-08368907-n;ENG30-08369406-n;ENG30-15290930-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00849982-n:0::čin dobijanja potomstva ili umnožavanje takvim stvaranjem - ENG30-08238660-n:0::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-08368907-n:0::grupa genetski srodnih organizama koji čine jedan korak u liniji porekla	
52-4	4707-4711	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
52-5	4712-4718	dolaze	V	VERB	_	_	dolaziti	_	_	_	ENG30-01849221-v	5	ENG30-01849221-v;ENG30-02006573-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01849221-v:0::Kretati se prema nekome ili nečemu. - ENG30-02006573-v:0::stići kamo i ukrcati se - ENG30-02108791-v:0::uzrokovati da se nešto iznenada iskusi	
52-6	4719-4725	oružje	N	NOUN	_	_	oružje	_	_	_	ENG30-02738031-n	5	ENG30-02738031-n;ENG30-02746365-n;ENG30-04565375-n;ENG30-04566257-n;ENG30-07246932-n	*	lesk_wsd(score_lesk_overlap) - ENG30-02738031-n:2::oružje koje koriste vojne ili pomorske snage - ENG30-04565375-n:1::Oruđe koje se koristi za borbu ili lov. - ENG30-04566257-n:1::Oružje posmatrano kolektivno.	
52-7	4726-4732	protiv	PREP	ADP	_	_	protiv	_	_	_	_	_	_	_	_	
52-8	4733-4740	mogućeg	A	ADJ	_	_	moguć	_	_	_	ENG30-00044353-a	2	ENG30-00044353-a;ENG30-01821266-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00044353-a:0::Koji postoji kao mogućnost. - ENG30-01821266-a:0::Koji može da se desi ili da postoji.	
52-9	4741-4749	ponovnog	A	ADJ	_	_	ponovan	_	_	_	ENG30-00592880-a	1	ENG30-00592880-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00592880-a:0::ponavlja se iznova i iznova	
52-10	4750-4762	oživljavanja	N	NOUN	_	_	oživljavanje	_	_	_	ENG30-01047338-n	1	ENG30-01047338-n	*	lesk_wsd(score_lesk_overlap) - ENG30-01047338-n:0::čin vraćanja aktivnosti i značaja nečemu	
52-11	4763-4769	takvog	PRO	DET	_	_	takav	_	_	_	_	_	_	_	_	
52-12	4770-4773	zla	N	NOUN	_	_	zlo	_	_	_	ENG30-04842313-n	6	ENG30-00403092-n;ENG30-00745637-n;ENG30-04842313-n;ENG30-04850589-n;ENG30-04852088-n;ENG30-05144663-n	*	lesk_wsd(score_lesk_overlap) - ENG30-04842313-n:1::kvalitet pretećeg zla - ENG30-00403092-n:0::Čin oštećivanja nečega ili nekoga. - ENG30-00745637-n:0::Ponašanje za moralnu osudu.	
52-13	4773-4774	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tokom godina Serčuk je nekoliko puta odlazio u Evropu da svedoči na suđenjima nacističkim ratnim zločincima.
53-1	4774-4779	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	
53-2	4780-4786	godina	N	NOUN	_	_	godina	_	_	_	ENG30-15201505-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15201505-n:2::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15202634-n:1::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-08238660-n:0::Zajednica studenata ili đaka koji zajedno diplomiraju.	
53-3	4787-4793	Serčuk	N	PROPN	http://www.wikidata.org/entity/Q317738	PERS	Serčuk	_	_	_	_	_	_	_	_	
53-4	4794-4796	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
53-5	4797-4805	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	DRJ0-206395/1	2	DRJ0-206395/1;DRJ0-206395/2	*	lesk_wsd(score_lesk_overlap) - DRJ0-206395/1:0::neodređeno koliko; više od četiri. - DRJ0-206395/2:0::malo, nešto.	
53-6	4806-4810	puta	PAR	PART	_	_	puta	_	_	_	_	_	_	_	_	
53-7	4811-4818	odlazio	V	VERB	_	_	odlaziti	_	_	_	ENG30-01848718-v	4	ENG30-01848718-v;ENG30-02635659-v;ENG30-02653862-v;ENG30-02661252-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01848718-v:1::udaljavati se s kog mesta u drugom pravcu - ENG30-02635659-v:1::proizilaziti u - ENG30-02661252-v:1::biti u suprotnosti sa; biti van reda sa	
53-8	4819-4820	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
53-9	4821-4827	Evropu	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	_	_	_	_	
53-10	4828-4830	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
53-11	4831-4838	svedoči	V	VERB	_	_	svedočiti	_	_	_	ENG30-01014821-v	3	ENG30-01014821-v;ENG30-01015244-v;ENG30-02128873-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01014821-v:1::svedočiti na sudu - ENG30-01015244-v:0::Obezbediti dokaze za nešto. - ENG30-02128873-v:0::šta videti ili koga, odnosno čega savremenik biti	
53-12	4839-4841	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
53-13	4842-4851	suđenjima	N	NOUN	_	_	suđenje	_	_	_	ENG30-05799212-n	4	ENG30-01129413-n;ENG30-01195867-n;ENG30-05799212-n;ENG30-07372959-n	*	lesk_wsd(score_lesk_overlap) - ENG30-05799212-n:1::pokušaj da se nešto sazna o tome - ENG30-01129413-n:0::pravni postupak koji se sastoji od sudskog ispitivanja spornog pitanja od strane nadležnog suda (zakon) - ENG30-01195867-n:0::utvrđivanje nevinosti ili krivice lica po zakonskom postupku (pravilo)	
53-14	4852-4863	nacističkim	A	ADJ	_	_	nacistički	_	_	_	ENG30-02999904-a	1	ENG30-02999904-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02999904-a:1::u vezi sa ili u skladu sa ili tipičan za ideologiju i praksu nacizma ili nacista	
53-15	4864-4870	ratnim	A	ADJ	_	_	ratni	1[239]	ratni zločinac[239]	NID[239]	LLM-0223[2040]	1[2040]	LLM-0223[2040]	*[486]	lesk_wsd(score_lesk_overlap) - LLM-0223:1::Osoba koja je počinila težak prekršaj zakona ratovanja.[2040]	
53-16	4871-4881	zločincima	N	NOUN	_	_	zločinac	1[239]	ratni zločinac[239]	NID[239]	LLM-0223[2040]	1[2040]	LLM-0223[2040]	*[486]	lesk_wsd(score_lesk_overlap) - LLM-0223:1::Osoba koja je počinila težak prekršaj zakona ratovanja.[2040]	
53-17	4881-4882	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kada je Južna Afrika dobila status dominiona 1910. godine, Bota je postao prvi premijer Južnoafričke unije.
54-1	4882-4886	Kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	
54-2	4887-4889	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
54-3	4890-4895	Južna	A	ADJ	http://www.wikidata.org/entity/Q258[33]	LOC[33]	južni	_	_	_	ENG30-01602330-a	2	ENG30-01602330-a;ENG30-01602966-a	*	lesk_wsd(score_lesk_overlap) - ENG30-01602330-a:1::nalazi se ili je okrenut ili se kreće prema ili dolazi sa juga - ENG30-01602966-a:1::koji je sa juga; koristi se naročito od vetra	
54-4	4896-4902	Afrika	N	PROPN	http://www.wikidata.org/entity/Q258[33]	LOC[33]	Afrika	_	_	_	_	_	_	_	_	
54-5	4903-4909	dobila	V	VERB	_	_	dobiti	_	_	_	ENG30-00056930-v	19	ENG30-00056930-v;ENG30-00065639-v;ENG30-00087736-v;ENG30-00094460-v;ENG30-00522751-v;ENG30-00524682-v;ENG30-01108148-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02210119-v;ENG30-02238085-v;ENG30-02247390-v;ENG30-02288295-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02315525-v;ENG30-02355596-v;ENG30-02359340-v;ENG30-02611373-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00056930-v:0::Doneti na svet novorođenče. - ENG30-00065639-v:0::Pretrpeti (o povredama i bolestima). - ENG30-00087736-v:0::biti pogođen bolešću, postati žrtva bolesti	
54-6	4910-4916	status	N	NOUN	_	_	status	_	_	_	ENG30-13948026-n	3	ENG30-13945919-n;ENG30-13948026-n;ENG30-13948136-n	*	lesk_wsd(score_lesk_overlap) - ENG30-13948026-n:1::visok društveni status - ENG30-13948136-n:1::Društveni ili finansijski ili profesionalni status ili ugled. - ENG30-13945919-n:0::Relativan položaj stvari, a posebno ljudi, u društvu.	
54-7	4917-4926	dominiona	N	NOUN	_	_	dominion	_	_	_	RSSJ-10462/0	1	RSSJ-10462/0	*	lesk_wsd(score_lesk_overlap) - RSSJ-10462/0:1::Samoupravna teritorija, nekadašnja britanska kolonija, koja je stekla unutrašnju autonomiju i sopstveni parlament, a na…	
54-8	4927-4932	1910.	A	ADJ	_	_	1910.	_	_	_	_	_	_	_	_	
54-9	4933-4939	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15201505-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15201505-n:1::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15204297-n:1::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-08238660-n:0::Zajednica studenata ili đaka koji zajedno diplomiraju.	
54-10	4939-4940	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
54-11	4941-4945	Bota	N	PROPN	http://www.wikidata.org/entity/Q212286	PERS	Bota	_	_	_	_	_	_	_	_	
54-12	4946-4948	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
54-13	4949-4955	postao	V	VERB	_	_	postati	_	_	_	ENG30-00094460-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00094460-v:0::promeniti se (u pogledu fizičkih karakteristika i atributa) - ENG30-00149583-v:0::Ući ili poprimiti određeno stanje. - ENG30-02381571-v:0::postati kralj ili kraljica	
54-14	4956-4960	prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01467919-a	6	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	*	lesk_wsd(score_lesk_overlap) - ENG30-01467919-a:1::koji je velikog slova - ENG30-00228294-a:0::rangiran iznad svih ostalih - ENG30-01009206-a:0::služi za početak	
54-15	4961-4969	premijer	N	NOUN	http://www.wikidata.org/entity/Q14212	ROLE	premijer	_	_	_	ENG30-09906986-n	1	ENG30-09906986-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09906986-n:1::Osoba koja je šef džžave (u nekoliko zemalja).	
54-16	4970-4982	Južnoafričke	A	ADJ	http://www.wikidata.org/entity/Q193619[34]	ORG[34]	južnoafrički	_	_	_	ENG30-02928926-a	1	ENG30-02928926-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02928926-a:1::koji se tiče ili je karakteritičan za Južnu Afriku ili njene ljude	
54-17	4983-4988	unije	N	NOUN	http://www.wikidata.org/entity/Q193619[34]	ORG[34]	unija	_	_	_	ENG30-13782769-n	4	ENG30-00381680-n;ENG30-07998712-n;ENG30-08304895-n;ENG30-13782769-n	*	lesk_wsd(score_lesk_overlap) - ENG30-13782769-n:1::odnos koji je rezultat interakcije ili zavisnosti - ENG30-00381680-n:0::Proces kojim se pravi ili postaje jedna jedinica. - ENG30-07998712-n:0::Skup koji sadrži sve članove dva ili više datih skupova.	
54-18	4988-4989	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Oslobođeno je ukupno 685 alžirskih radnika i 107 stranaca.
55-1	4989-4999	Oslobođeno	V	VERB	_	_	osloboditi	_	_	_	ENG30-00069295-v	13	ENG30-00069295-v;ENG30-00195617-v;ENG30-00269682-v;ENG30-00904046-v;ENG30-01475415-v;ENG30-01475737-v;ENG30-01475953-v;ENG30-01489332-v;ENG30-01511380-v;ENG30-01528522-v;ENG30-02436067-v;ENG30-02551144-v;ENG30-02564146-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00069295-v:1::generisati i odvojiti od ćelija ili telesnih tečnosti - ENG30-00195617-v:0::napraviti put uklanjanjem prepreka - ENG30-00269682-v:0::staviti (novčana sredstva) na raspolaganje	
55-2	5000-5002	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
55-3	5003-5009	ukupno	ADV	ADV	_	_	ukupno	_	_	_	DRJ0-184200/1	2	DRJ0-184200/1;DRJ0-184200/2	*	lesk_wsd(score_lesk_overlap) - DRJ0-184200/1:0::zajedno, skupa; ujedno: - DRJ0-184200/2:0::u opštim crtama, bez pojedinosti:	
55-4	5010-5013	685	NUM	NUM	_	_	685	_	_	_	_	_	_	_	_	
55-5	5014-5023	alžirskih	A	ADJ	*	DEMO	alžirski	_	_	_	ENG30-02977826-a	1	ENG30-02977826-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02977826-a:2::koji se odnosi ili je karakteristično za Alžir i njegove stanovnike	
55-6	5024-5031	radnika	N	NOUN	http://www.wikidata.org/entity/Q327055	ROLE	radnik	_	_	_	ENG30-02207449-n	4	ENG30-02207449-n;ENG30-09632518-n;ENG30-09799266-n;ENG30-10791221-n	*	lesk_wsd(score_lesk_overlap) - ENG30-02207449-n:1::Sterilni član kolonije društvenih insekata koja traži hranu i pazi na larve. - ENG30-09632518-n:1::Oosba koja ima i bavi se nekim specijalnim zanimanjem. - ENG30-09799266-n:0::član radničke klase (nije obavezno zaposlen)	
55-7	5032-5033	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
55-8	5034-5037	107	NUM	NUM	_	_	107	_	_	_	_	_	_	_	_	
55-9	5038-5046	stranaca	N	NOUN	_	_	stranac	_	_	_	ENG30-10103485-n	1	ENG30-10103485-n	*	lesk_wsd(score_lesk_overlap) - ENG30-10103485-n:0::osoba koja dolazi iz strane zemlje	
55-10	5046-5047	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Stadio Markantonio Bentegodi je stadion u Veroni u Italiji.
56-1	5047-5053	Stadio	N	PROPN	http://www.wikidata.org/entity/Q737093[35]	LOC[35]	Stadio	_	_	_	_	_	_	_	_	
56-2	5054-5065	Markantonio	N	PROPN	http://www.wikidata.org/entity/Q737093[35]	LOC[35]	Markantonio	_	_	_	_	_	_	_	_	
56-3	5066-5075	Bentegodi	N	PROPN	http://www.wikidata.org/entity/Q737093[35]	LOC[35]	Bentegodi	_	_	_	_	_	_	_	_	
56-4	5076-5078	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
56-5	5079-5086	stadion	N	NOUN	_	_	stadion	_	_	_	ENG30-04295881-n	1	ENG30-04295881-n	*	lesk_wsd(score_lesk_overlap) - ENG30-04295881-n:0::Velika konstrukcija za sportove na otvorenom i zabavu.	
56-6	5087-5088	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
56-7	5089-5095	Veroni	N	PROPN	http://www.wikidata.org/entity/Q2028	LOC	Verona	_	_	_	_	_	_	_	_	
56-8	5096-5097	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
56-9	5098-5105	Italiji	N	PROPN	http://www.wikidata.org/entity/Q38	LOC	Italija	_	_	_	_	_	_	_	_	
56-10	5105-5106	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Džesika Stenli je Belina drugarica iz odeljenja i njena prva prijateljica u Forksu.
57-1	5106-5113	Džesika	N	PROPN	http://www.wikidata.org/entity/Q28692965[36]	PERS[36]	Džesika	_	_	_	_	_	_	_	_	
57-2	5114-5120	Stenli	N	PROPN	http://www.wikidata.org/entity/Q28692965[36]	PERS[36]	Stenli	_	_	_	_	_	_	_	_	
57-3	5121-5123	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
57-4	5124-5130	Belina	A	ADJ	_	_	Belin	_	_	_	CVDf-321/0	1	CVDf-321/0	*	lesk_wsd(score_lesk_overlap) - CVDf-321/0:0::prisvojni pridev od Bela	
